DRAW,DRAW_L,LINE_HW,LINE_P,LINE_T,PHOTO,PHOTO_L,TEXT,TEXT_HW,TEXT_P,TEXT_T,FILE,PAGE
0.024024024024024024,0.13813813813813813,0.03903903903903904,0.003003003003003003,0.10510510510510511,0.006006006006006006,0.08108108108108109,0.2672672672672673,0.021021021021021023,0.1831831831831832,0.13213213213213212,CTX199600718,53
0.02702702702702703,0.15315315315315314,0.02702702702702703,0.05405405405405406,0.024024024024024024,0.036036036036036036,0.08108108108108109,0.3783783783783784,0.018018018018018018,0.11711711711711711,0.08408408408408409,CTX201600348,01
0.024024024024024024,0.08408408408408409,0.04504504504504504,0.09309309309309309,0.06306306306306306,0.03003003003003003,0.08708708708708708,0.21921921921921922,0.03903903903903904,0.14714714714714713,0.16816816816816818,CTX201405345,1
0.03903903903903904,0.13813813813813813,0.03303303303303303,0.042042042042042045,0.05105105105105105,0.009009009009009009,0.13813813813813813,0.24924924924924924,0.012012012012012012,0.14714714714714713,0.14114114114114115,CTX200903467B,313
0.003003003003003003,0.21921921921921922,0.021021021021021023,0.003003003003003003,0.03003003003003003,0.006006006006006006,0.06906906906906907,0.4864864864864865,0.003003003003003003,0.1021021021021021,0.057057057057057055,CTX193200191,14
0.003003003003003003,0.21621621621621623,0.04504504504504504,0.003003003003003003,0.03903903903903904,0.009009009009009009,0.0960960960960961,0.3933933933933934,0.003003003003003003,0.15315315315315314,0.03903903903903904,CTX194604273,29
0.02702702702702703,0.05105105105105105,0.07807807807807808,0.09009009009009009,0.05105105105105105,0.042042042042042045,0.07207207207207207,0.24024024024024024,0.02702702702702703,0.17417417417417416,0.14714714714714713,CTX201007588,1
0.03303303303303303,0.07207207207207207,0.06306306306306306,0.09009009009009009,0.04804804804804805,0.036036036036036036,0.08408408408408409,0.24624624624624625,0.018018018018018018,0.15915915915915915,0.15015015015015015,CTX201303122,1
0.015015015015015015,0.14414414414414414,0.012012012012012012,0.003003003003003003,0.036036036036036036,0.006006006006006006,0.03003003003003003,0.44744744744744747,0.018018018018018018,0.14114114114114115,0.14714714714714713,CTX200900398,16
0.015015015015015015,0.2132132132132132,0.02702702702702703,0.015015015015015015,0.009009009009009009,0.015015015015015015,0.05105105105105105,0.5495495495495496,0.009009009009009009,0.06306306306306306,0.03303303303303303,CTX201202247,154
0.03003003003003003,0.0990990990990991,0.0990990990990991,0.03003003003003003,0.09009009009009009,0.003003003003003003,0.09309309309309309,0.18018018018018017,0.03003003003003003,0.2012012012012012,0.14414414414414414,CTX193201748,094
0.07507507507507508,0.07207207207207207,0.08108108108108109,0.05105105105105105,0.06006006006006006,0.03003003003003003,0.16816816816816818,0.08408408408408409,0.042042042042042045,0.1981981981981982,0.13813813813813813,CTX200905127,18
0.06306306306306306,0.042042042042042045,0.1111111111111111,0.06606606606606606,0.06906906906906907,0.13513513513513514,0.1921921921921922,0.08108108108108109,0.009009009009009009,0.16516516516516516,0.06606606606606606,CTX201600009,029
0.024024024024024024,0.09537781123415133,0.042042042042042045,0.018018018018018018,0.024024024024024024,0.021021021021021023,0.16216216216216217,0.3400576242012841,0.018018018018018018,0.13213213213213212,0.12312312312312312,CTX200912507,225
0.012012012012012012,0.21621621621621623,0.018018018018018018,0.003003003003003003,0.024024024024024024,0.006006006006006006,0.04504504504504504,0.45045045045045046,0.006006006006006006,0.10810810810810811,0.1111111111111111,CTX201300531,091
0.018018018018018018,0.2222222222222222,0.018018018018018018,0.006006006006006006,0.015015015015015015,0.003003003003003003,0.02702702702702703,0.5075075075075075,0.021021021021021023,0.08708708708708708,0.07507507507507508,CTX201600014,56
0.0,0.25225225225225223,0.04504504504504504,0.018018018018018018,0.04504504504504504,0.006006006006006006,0.04504504504504504,0.3483483483483483,0.006006006006006006,0.17417417417417416,0.06006006006006006,CTX193201748,105
0.03303303303303303,0.1111111111111111,0.05405405405405406,0.07807807807807808,0.03903903903903904,0.021021021021021023,0.09309309309309309,0.25825825825825827,0.024024024024024024,0.14414414414414414,0.14414414414414414,CTX201203431,1
0.015015015015015015,0.15915915915915915,0.042042042042042045,0.009009009009009009,0.03903903903903904,0.003003003003003003,0.018018018018018018,0.4744744744744745,0.03003003003003003,0.13213213213213212,0.07807807807807808,CTX193601898,2
0.009009009009009009,0.1921921921921922,0.024024024024024024,0.012012012012012012,0.02702702702702703,0.009009009009009009,0.1021021021021021,0.3813813813813814,0.006006006006006006,0.18618618618618618,0.05105105105105105,CTX194106081,10
0.003003003003003003,0.17717717717717718,0.05105105105105105,0.03903903903903904,0.042042042042042045,0.009009009009009009,0.10810810810810811,0.3003003003003003,0.021021021021021023,0.17117117117117117,0.07807807807807808,CTX198901592,316
0.006006006006006006,0.24324324324324326,0.018018018018018018,0.003003003003003003,0.003003003003003003,0.012012012012012012,0.057057057057057055,0.5315315315315315,0.003003003003003003,0.09009009009009009,0.03303303303303303,CTX198004861,72
0.036036036036036036,0.10943831455922494,0.036036036036036036,0.06306306306306306,0.06606606606606606,0.03303303303303303,0.10810810810810811,0.20587700075609036,0.036036036036036036,0.15315315315315314,0.15315315315315314,CTX201203547,1
0.024024024024024024,0.1981981981981982,0.02702702702702703,0.009009009009009009,0.09309309309309309,0.021021021021021023,0.06306306306306306,0.21921921921921922,0.03003003003003003,0.23423423423423423,0.08108108108108109,CTX193100391,31
0.024024024024024024,0.15915915915915915,0.02702702702702703,0.03303303303303303,0.042042042042042045,0.015015015015015015,0.10810810810810811,0.34534534534534533,0.021021021021021023,0.12912912912912913,0.0960960960960961,CTX201202247,105
0.03003003003003003,0.0960960960960961,0.06606606606606606,0.08108108108108109,0.02702702702702703,0.04504504504504504,0.08408408408408409,0.27627627627627627,0.012012012012012012,0.16216216216216217,0.12012012012012012,CTX200900101,53
0.012012012012012012,0.17117117117117117,0.03303303303303303,0.03903903903903904,0.036036036036036036,0.012012012012012012,0.12012012012012012,0.2852852852852853,0.021021021021021023,0.1981981981981982,0.07207207207207207,CTX198901592,311
0.018018018018018018,0.0990990990990991,0.06606606606606606,0.06906906906906907,0.03003003003003003,0.042042042042042045,0.07207207207207207,0.3843843843843844,0.012012012012012012,0.12612612612612611,0.08108108108108109,CTX200907684,1
0.018018018018018018,0.04504504504504504,0.02702702702702703,0.012012012012012012,0.03903903903903904,0.006006006006006006,0.2042042042042042,0.21921921921921922,0.021021021021021023,0.35135135135135137,0.057057057057057055,CTX199704535,56
0.02702702702702703,0.09309309309309309,0.08408408408408409,0.0960960960960961,0.03303303303303303,0.07207207207207207,0.06606606606606606,0.25825825825825827,0.021021021021021023,0.13813813813813813,0.1111111111111111,CTX200909429,1
0.02702702702702703,0.21621621621621623,0.03003003003003003,0.042042042042042045,0.057057057057057055,0.012012012012012012,0.10510510510510511,0.23123123123123124,0.021021021021021023,0.16816816816816818,0.09009009009009009,CTX193200994,35
0.021021021021021023,0.09009009009009009,0.04804804804804805,0.042042042042042045,0.05105105105105105,0.021021021021021023,0.12312312312312312,0.1981981981981982,0.012012012012012012,0.15615615615615616,0.23723723723723725,CTX201405168,5
0.024024024024024024,0.10510510510510511,0.05405405405405406,0.0990990990990991,0.042042042042042045,0.07507507507507508,0.06606606606606606,0.25825825825825827,0.012012012012012012,0.16816816816816818,0.0960960960960961,CTX200907688,1
0.012012012012012012,0.1891891891891892,0.036036036036036036,0.003003003003003003,0.021021021021021023,0.006006006006006006,0.08708708708708708,0.4804804804804805,0.021021021021021023,0.08708708708708708,0.057057057057057055,CTX201600344,37
0.006006006006006006,0.10510510510510511,0.09309309309309309,0.012012012012012012,0.04804804804804805,0.006006006006006006,0.06606606606606606,0.3993993993993994,0.009009009009009009,0.2072072072072072,0.04804804804804805,CTX199904249,606
0.012012012012012012,0.07207207207207207,0.0990990990990991,0.05105105105105105,0.04504504504504504,0.12312312312312312,0.18018018018018017,0.15015015015015015,0.012012012012012012,0.18618618618618618,0.06906906906906907,CTX201600009,028
0.03303303303303303,0.08708708708708708,0.05105105105105105,0.057057057057057055,0.07507507507507508,0.006006006006006006,0.1111111111111111,0.15615615615615616,0.042042042042042045,0.2072072072072072,0.17417417417417416,CTX201202269,2
0.012012012012012012,0.2012012012012012,0.07507507507507508,0.015015015015015015,0.08708708708708708,0.021021021021021023,0.042042042042042045,0.21921921921921922,0.006006006006006006,0.21621621621621623,0.10510510510510511,CTX193201748,092
0.012012012012012012,0.2912912912912913,0.03003003003003003,0.018018018018018018,0.03303303303303303,0.024024024024024024,0.06306306306306306,0.33933933933933935,0.015015015015015015,0.12312312312312312,0.05105105105105105,CTX194005464,1
0.006006006006006006,0.26126126126126126,0.021021021021021023,0.003003003003003003,0.018018018018018018,0.0,0.03903903903903904,0.5465465465465466,0.003003003003003003,0.07507507507507508,0.02702702702702703,CTX194201336,298
0.024024024024024024,0.21921921921921922,0.04504504504504504,0.03003003003003003,0.04504504504504504,0.03003003003003003,0.0990990990990991,0.1891891891891892,0.018018018018018018,0.22522522522522523,0.07507507507507508,CTX200507825,1
0.009584052137243627,0.08708708708708708,0.018018018018018018,0.003003003003003003,0.05405405405405406,0.0024279598747683857,0.2042042042042042,0.21621621621621623,0.018018018018018018,0.3123123123123123,0.07507507507507508,CTX194707365,07
0.03003003003003003,0.2222222222222222,0.05105105105105105,0.009009009009009009,0.08708708708708708,0.024024024024024024,0.057057057057057055,0.3213213213213213,0.03003003003003003,0.13213213213213212,0.036036036036036036,CTX194301332,39
0.003003003003003003,0.24024024024024024,0.03903903903903904,0.009009009009009009,0.057057057057057055,0.021021021021021023,0.07507507507507508,0.3003003003003003,0.015015015015015015,0.2072072072072072,0.03303303303303303,CTX198901592,470
0.03903903903903904,0.10510510510510511,0.06606606606606606,0.06906906906906907,0.03903903903903904,0.06306306306306306,0.11411411411411411,0.22522522522522523,0.018018018018018018,0.16216216216216217,0.0990990990990991,CTX201203565,1
0.0,0.2732732732732733,0.021021021021021023,0.003003003003003003,0.021021021021021023,0.015015015015015015,0.036036036036036036,0.5135135135135135,0.0,0.09309309309309309,0.024024024024024024,CTX194301332,45
0.03003003003003003,0.10810810810810811,0.03903903903903904,0.07807807807807808,0.07207207207207207,0.024024024024024024,0.08708708708708708,0.2222222222222222,0.02702702702702703,0.15315315315315314,0.15915915915915915,CTX201203409,1
0.05105105105105105,0.05405405405405406,0.12912912912912913,0.04804804804804805,0.15915915915915915,0.024024024024024024,0.1921921921921922,0.042042042042042045,0.024024024024024024,0.15315315315315314,0.12312312312312312,CTX194005411,1
0.021021021021021023,0.1111111111111111,0.03903903903903904,0.08408408408408409,0.06606606606606606,0.021021021021021023,0.08408408408408409,0.25225225225225223,0.02702702702702703,0.15315315315315314,0.14114114114114115,CTX201405421,1
0.009009009009009009,0.2912912912912913,0.024024024024024024,0.0,0.036036036036036036,0.015015015015015015,0.04804804804804805,0.40540540540540543,0.009009009009009009,0.1111111111111111,0.05105105105105105,CTX194301332,42
0.015015015015015015,0.07807807807807808,0.04804804804804805,0.0990990990990991,0.04504504504504504,0.07207207207207207,0.07807807807807808,0.24624624624624625,0.012012012012012012,0.17717717717717718,0.12912912912912913,CTX201102159,1
0.04504504504504504,0.09309309309309309,0.057057057057057055,0.09309309309309309,0.015015015015015015,0.02702702702702703,0.08408408408408409,0.2702702702702703,0.021021021021021023,0.16816816816816818,0.12612612612612611,CTX201600696,300
0.018018018018018018,0.1891891891891892,0.03303303303303303,0.003003003003003003,0.015015015015015015,0.0,0.03003003003003003,0.5015015015015015,0.021021021021021023,0.07507507507507508,0.11411411411411411,CTX201300709,26
0.021021021021021023,0.09742630254721293,0.06606606606606606,0.05105105105105105,0.05105105105105105,0.07807807807807808,0.1831831831831832,0.21188300676209637,0.024024024024024024,0.15315315315315314,0.06306306306306306,CTX201102818,1
0.009009009009009009,0.22522522522522523,0.06606606606606606,0.003003003003003003,0.042042042042042045,0.021021021021021023,0.05105105105105105,0.37537537537537535,0.006006006006006006,0.16216216216216217,0.03903903903903904,CTX196106148,32
0.024024024024024024,0.22522522522522523,0.02702702702702703,0.006006006006006006,0.021021021021021023,0.003003003003003003,0.042042042042042045,0.43543543543543545,0.015015015015015015,0.11411411411411411,0.08708708708708708,CTX200902800,1
0.010469929388848307,0.16216216216216217,0.015015015015015015,0.021021021021021023,0.036036036036036036,0.004545085626166708,0.10510510510510511,0.36036036036036034,0.018018018018018018,0.2132132132132132,0.05405405405405406,CTX194707363,48
0.05105105105105105,0.09009009009009009,0.06606606606606606,0.06306306306306306,0.05105105105105105,0.06006006006006006,0.10510510510510511,0.16516516516516516,0.06006006006006006,0.15915915915915915,0.12912912912912913,CTX200900016,34
0.036036036036036036,0.15915915915915915,0.05405405405405406,0.04504504504504504,0.036036036036036036,0.04504504504504504,0.06906906906906907,0.4024024024024024,0.006006006006006006,0.08408408408408409,0.06306306306306306,CTX200900639,15
0.02702702702702703,0.12312312312312312,0.07207207207207207,0.0990990990990991,0.057057057057057055,0.03003003003003003,0.06306306306306306,0.24624624624624625,0.021021021021021023,0.13213213213213212,0.12912912912912913,CTX201405333,1
0.042042042042042045,0.08708708708708708,0.06906906906906907,0.06906906906906907,0.06906906906906907,0.021021021021021023,0.11411411411411411,0.16816816816816818,0.04804804804804805,0.15915915915915915,0.15315315315315314,CTX201101323,0314
0.006006006006006006,0.27927927927927926,0.042042042042042045,0.009009009009009009,0.04504504504504504,0.015015015015015015,0.06606606606606606,0.35435435435435436,0.0,0.15015015015015015,0.03303303303303303,CTX193201748,015
0.03003003003003003,0.22470488187302345,0.03003003003003003,0.021021021021021023,0.036036036036036036,0.018018018018018018,0.13813813813813813,0.33085067368253207,0.009009009009009009,0.10510510510510511,0.057057057057057055,CTX200900016,41
0.042042042042042045,0.0960960960960961,0.05105105105105105,0.1111111111111111,0.042042042042042045,0.05405405405405406,0.06306306306306306,0.2072072072072072,0.03303303303303303,0.13213213213213212,0.16816816816816818,CTX201102266,1
0.018018018018018018,0.10510510510510511,0.05105105105105105,0.06006006006006006,0.05405405405405406,0.02702702702702703,0.07807807807807808,0.33633633633633636,0.012012012012012012,0.14114114114114115,0.11711711711711711,CTX201203433,1
0.021021021021021023,0.2552552552552553,0.036036036036036036,0.02702702702702703,0.08708708708708708,0.012012012012012012,0.04804804804804805,0.2732732732732733,0.02702702702702703,0.15015015015015015,0.06306306306306306,CTX194301332,54
0.021021021021021023,0.10510510510510511,0.06906906906906907,0.015015015015015015,0.03903903903903904,0.003003003003003003,0.08708708708708708,0.38738738738738737,0.015015015015015015,0.13513513513513514,0.12312312312312312,CTX199904249,619
0.036036036036036036,0.12912912912912913,0.08108108108108109,0.021021021021021023,0.12912912912912913,0.018018018018018018,0.13813813813813813,0.09309309309309309,0.11411411411411411,0.16816816816816818,0.07207207207207207,CTX193201748,103
0.02702702702702703,0.12912912912912913,0.03003003003003003,0.03303303303303303,0.021021021021021023,0.02702702702702703,0.07507507507507508,0.4954954954954955,0.006006006006006006,0.11711711711711711,0.03903903903903904,CTX201001607,021
0.024024024024024024,0.09009009009009009,0.06306306306306306,0.09009009009009009,0.036036036036036036,0.042042042042042045,0.09009009009009009,0.2972972972972973,0.009009009009009009,0.14714714714714713,0.1111111111111111,CTX201405401,1
0.024024024024024024,0.2672672672672673,0.03903903903903904,0.024024024024024024,0.042042042042042045,0.03003003003003003,0.08408408408408409,0.2672672672672673,0.015015015015015015,0.14414414414414414,0.06306306306306306,CTX193400599,2
0.024024024024024024,0.15315315315315314,0.03303303303303303,0.003003003003003003,0.06306306306306306,0.012012012012012012,0.042042042042042045,0.2672672672672673,0.04504504504504504,0.17717717717717718,0.18018018018018017,CTX200901097,14
0.02702702702702703,0.11411411411411411,0.07207207207207207,0.07507507507507508,0.036036036036036036,0.06606606606606606,0.0990990990990991,0.22522522522522523,0.03003003003003003,0.12912912912912913,0.12612612612612611,CTX201007332,1
0.010469929388848307,0.13513513513513514,0.018018018018018018,0.003003003003003003,0.04804804804804805,0.007548088629169711,0.13813813813813813,0.3483483483483483,0.009009009009009009,0.24324324324324326,0.03903903903903904,CTX193101068,42
0.0,0.2852852852852853,0.006006006006006006,0.003003003003003003,0.018018018018018018,0.006006006006006006,0.06606606606606606,0.4864864864864865,0.003003003003003003,0.08708708708708708,0.03903903903903904,CTX193101068,30
0.024024024024024024,0.12312312312312312,0.03303303303303303,0.0960960960960961,0.03303303303303303,0.057057057057057055,0.05405405405405406,0.3333333333333333,0.024024024024024024,0.13213213213213212,0.09009009009009009,CTX201102270,1
0.036036036036036036,0.08108108108108109,0.06906906906906907,0.03003003003003003,0.042042042042042045,0.006006006006006006,0.1831831831831832,0.25225225225225223,0.021021021021021023,0.14414414414414414,0.13513513513513514,CTX200900017,14
0.018018018018018018,0.21921921921921922,0.024024024024024024,0.003003003003003003,0.009009009009009009,0.009009009009009009,0.07507507507507508,0.43543543543543545,0.003003003003003003,0.11711711711711711,0.08708708708708708,CTX201202248,059
0.03303303303303303,0.11411411411411411,0.03903903903903904,0.042042042042042045,0.02702702702702703,0.006006006006006006,0.07207207207207207,0.3483483483483483,0.03003003003003003,0.21021021021021022,0.07807807807807808,CTX201502904,1
0.012012012012012012,0.10510510510510511,0.042042042042042045,0.06606606606606606,0.05105105105105105,0.015015015015015015,0.08708708708708708,0.29429429429429427,0.03003003003003003,0.14414414414414414,0.15315315315315314,CTX200907942,1
0.024024024024024024,0.10810810810810811,0.06306306306306306,0.06006006006006006,0.036036036036036036,0.015015015015015015,0.09309309309309309,0.33933933933933935,0.012012012012012012,0.16216216216216217,0.08708708708708708,CTX201405188,057
0.013977613977613977,0.18018018018018017,0.021021021021021023,0.012012012012012012,0.024024024024024024,0.010046410046410046,0.11411411411411411,0.3843843843843844,0.006006006006006006,0.12312312312312312,0.1111111111111111,CTX201004072,062
0.003003003003003003,0.24624624624624625,0.024024024024024024,0.018018018018018018,0.036036036036036036,0.012012012012012012,0.04504504504504504,0.43543543543543545,0.0,0.12312312312312312,0.057057057057057055,CTX194301332,59
0.03903903903903904,0.07207207207207207,0.08108108108108109,0.015015015015015015,0.07507507507507508,0.006006006006006006,0.1021021021021021,0.2822822822822823,0.015015015015015015,0.2222222222222222,0.09009009009009009,CTX200900707,206
0.024024024024024024,0.12612612612612611,0.03903903903903904,0.12012012012012012,0.036036036036036036,0.03303303303303303,0.057057057057057055,0.33633633633633636,0.021021021021021023,0.09309309309309309,0.11411411411411411,CTX200901778,025
0.009009009009009009,0.17417417417417416,0.009009009009009009,0.009009009009009009,0.03303303303303303,0.003003003003003003,0.1111111111111111,0.36936936936936937,0.012012012012012012,0.22522522522522523,0.04504504504504504,CTX194707363,45
0.018018018018018018,0.15015015015015015,0.08108108108108109,0.018018018018018018,0.05405405405405406,0.003003003003003003,0.07207207207207207,0.3213213213213213,0.024024024024024024,0.17117117117117117,0.08708708708708708,CTX193401213,3
0.036036036036036036,0.28776794493608654,0.06306306306306306,0.018018018018018018,0.08108108108108109,0.015015015015015015,0.1111111111111111,0.15367349650535492,0.03903903903903904,0.12312312312312312,0.07207207207207207,CTX194005420,1
0.0,0.2552552552552553,0.04504504504504504,0.009009009009009009,0.02702702702702703,0.012012012012012012,0.05105105105105105,0.43543543543543545,0.003003003003003003,0.12312312312312312,0.03903903903903904,CTX196201572,55
0.03003003003003003,0.06306306306306306,0.057057057057057055,0.11411411411411411,0.05105105105105105,0.05405405405405406,0.08408408408408409,0.23423423423423423,0.021021021021021023,0.15015015015015015,0.14114114114114115,CTX201405315,1
0.024024024024024024,0.0990990990990991,0.06306306306306306,0.06906906906906907,0.07207207207207207,0.04804804804804805,0.09009009009009009,0.1921921921921922,0.03303303303303303,0.16216216216216217,0.14714714714714713,CTX201203457,1
0.021021021021021023,0.06906906906906907,0.05405405405405406,0.08408408408408409,0.04504504504504504,0.02702702702702703,0.12912912912912913,0.1981981981981982,0.012012012012012012,0.17717717717717718,0.1831831831831832,CTX200904834,154
0.04504504504504504,0.07207207207207207,0.06006006006006006,0.09309309309309309,0.04504504504504504,0.02702702702702703,0.06306306306306306,0.26126126126126126,0.018018018018018018,0.17417417417417416,0.14114114114114115,CTX200911309,1
0.06306306306306306,0.08708708708708708,0.09309309309309309,0.06006006006006006,0.06006006006006006,0.10810810810810811,0.14114114114114115,0.1111111111111111,0.03003003003003003,0.13213213213213212,0.11411411411411411,CTX201600504,246
0.006006006006006006,0.26126126126126126,0.024024024024024024,0.015015015015015015,0.015015015015015015,0.009009009009009009,0.06306306306306306,0.42042042042042044,0.0,0.14414414414414414,0.042042042042042045,CTX196004847,2
0.0,0.24024024024024024,0.009009009009009009,0.0,0.015015015015015015,0.0,0.057057057057057055,0.5405405405405406,0.003003003003003003,0.0960960960960961,0.03903903903903904,CTX193200191,09
0.04804804804804805,0.06906906906906907,0.12012012012012012,0.12312312312312312,0.04804804804804805,0.08108108108108109,0.07807807807807808,0.12312312312312312,0.03003003003003003,0.15015015015015015,0.12912912912912913,CTX200908076,1
0.021021021021021023,0.14114114114114115,0.042042042042042045,0.08708708708708708,0.03303303303303303,0.04504504504504504,0.06906906906906907,0.30930930930930933,0.018018018018018018,0.14114114114114115,0.09309309309309309,CTX201600345,068
0.003003003003003003,0.25225225225225223,0.03303303303303303,0.006006006006006006,0.015015015015015015,0.009009009009009009,0.04804804804804805,0.45645645645645644,0.0,0.12612612612612611,0.05105105105105105,CTX197106490B,07
0.015015015015015015,0.1831831831831832,0.04504504504504504,0.006006006006006006,0.03303303303303303,0.003003003003003003,0.1111111111111111,0.42342342342342343,0.006006006006006006,0.09009009009009009,0.08408408408408409,CTX200903467B,309
0.018018018018018018,0.12012012012012012,0.05405405405405406,0.03303303303303303,0.03303303303303303,0.018018018018018018,0.06906906906906907,0.45645645645645644,0.015015015015015015,0.12312312312312312,0.06006006006006006,CTX200900693,01
0.022481941400860322,0.2012012012012012,0.03003003003003003,0.003003003003003003,0.04504504504504504,0.01655709763817872,0.03903903903903904,0.3153153153153153,0.018018018018018018,0.2012012012012012,0.10810810810810811,CTX200008207,1
0.012012012012012012,0.16516516516516516,0.06606606606606606,0.009009009009009009,0.024024024024024024,0.003003003003003003,0.06906906906906907,0.45345345345345345,0.012012012012012012,0.11711711711711711,0.06906906906906907,CTX199904249,614
0.03003003003003003,0.0960960960960961,0.07507507507507508,0.08108108108108109,0.04804804804804805,0.05105105105105105,0.08108108108108109,0.26426426426426425,0.021021021021021023,0.12912912912912913,0.12312312312312312,CTX201405406,1
0.018018018018018018,0.1985734652349662,0.024024024024024024,0.009009009009009009,0.012012012012012012,0.012012012012012012,0.12312312312312312,0.3689941023326013,0.012012012012012012,0.10510510510510511,0.11711711711711711,CTX201004072,057
0.03903903903903904,0.06906906906906907,0.03903903903903904,0.08708708708708708,0.07507507507507508,0.024024024024024024,0.07507507507507508,0.21621621621621623,0.02702702702702703,0.17417417417417416,0.17417417417417416,CTX201203435,1
0.0019656019656019656,0.22522522522522523,0.03003003003003003,0.015015015015015015,0.04804804804804805,0.007043407043407044,0.07207207207207207,0.34534534534534533,0.012012012012012012,0.16816816816816818,0.07507507507507508,CTX199600831,39
0.018018018018018018,0.08708708708708708,0.06906906906906907,0.0990990990990991,0.04804804804804805,0.042042042042042045,0.0960960960960961,0.21621621621621623,0.042042042042042045,0.13813813813813813,0.14414414414414414,CTX201405289,1
0.0,0.23723723723723725,0.009009009009009009,0.0,0.015015015015015015,0.003003003003003003,0.057057057057057055,0.5555555555555556,0.003003003003003003,0.0990990990990991,0.021021021021021023,CTX193200191,11
0.021021021021021023,0.2042042042042042,0.02702702702702703,0.003003003003003003,0.024024024024024024,0.009009009009009009,0.07807807807807808,0.5015015015015015,0.009009009009009009,0.07507507507507508,0.04804804804804805,CTX199904249,605
0.06006006006006006,0.04804804804804805,0.12312312312312312,0.03903903903903904,0.17717717717717718,0.021021021021021023,0.16516516516516516,0.03003003003003003,0.02702702702702703,0.19519519519519518,0.11411411411411411,CTX193200441,1
0.012012012012012012,0.16516516516516516,0.05105105105105105,0.021021021021021023,0.1021021021021021,0.015015015015015015,0.09009009009009009,0.21921921921921922,0.018018018018018018,0.2012012012012012,0.10510510510510511,CTX193201748,096
0.009009009009009009,0.25225225225225223,0.021021021021021023,0.0,0.06906906906906907,0.02702702702702703,0.07507507507507508,0.2822822822822823,0.018018018018018018,0.16816816816816818,0.07807807807807808,CTX197106490B,18
0.057057057057057055,0.06606606606606606,0.05105105105105105,0.015015015015015015,0.09309309309309309,0.036036036036036036,0.14414414414414414,0.14414414414414414,0.05105105105105105,0.17717717717717718,0.16516516516516516,CTX200901869,111
