FILE,PAGE,CLASS-1,CLASS-2,CLASS-3,CLASS-4,CLASS-5,SCORE-1,SCORE-2,SCORE-3,SCORE-4,SCORE-5
CTX201603571,127,LINE_P,TEXT_P,TEXT_T,TEXT,DRAW,1.0,0.0,0.0,0.0,0.0
CTX201603571,128,LINE_P,TEXT_P,TEXT_T,TEXT_HW,PHOTO_L,1.0,0.0,0.0,0.0,0.0
CTX201603571,129,LINE_P,TEXT_P,TEXT_T,LINE_T,TEXT_HW,1.0,0.0,0.0,0.0,0.0
CTX201603571,130,LINE_P,TEXT_P,TEXT_T,TEXT_HW,LINE_T,1.0,0.0,0.0,0.0,0.0
CTX201603571,131,LINE_P,TEXT_P,TEXT_T,TEXT_HW,TEXT,1.0,0.0,0.0,0.0,0.0
CTX201603571,132,LINE_P,TEXT_P,TEXT,TEXT_T,PHOTO_L,1.0,0.0,0.0,0.0,0.0
CTX201603571,133,LINE_P,TEXT_P,TEXT_T,LINE_T,TEXT_HW,1.0,0.0,0.0,0.0,0.0
CTX201603571,134,LINE_P,TEXT_T,TEXT_P,LINE_T,DRAW,1.0,0.0,0.0,0.0,0.0
CTX201603571,135,LINE_P,TEXT_T,DRAW,TEXT_P,TEXT_HW,1.0,0.0,0.0,0.0,0.0
CTX201603571,136,LINE_P,TEXT_P,TEXT_T,TEXT_HW,DRAW,1.0,0.0,0.0,0.0,0.0
CTX201603571,137,LINE_P,TEXT_P,TEXT,TEXT_T,TEXT_HW,1.0,0.0,0.0,0.0,0.0
CTX201603571,138,LINE_P,TEXT_T,DRAW,PHOTO_L,TEXT_HW,1.0,0.0,0.0,0.0,0.0
CTX201603571,139,LINE_P,DRAW,TEXT_T,TEXT_HW,PHOTO_L,1.0,0.0,0.0,0.0,0.0
CTX201603571,140,LINE_P,TEXT_T,TEXT,DRAW,TEXT_P,1.0,0.0,0.0,0.0,0.0
CTX201603571,141,LINE_P,TEXT_P,TEXT_T,LINE_T,DRAW,1.0,0.0,0.0,0.0,0.0
CTX201603571,142,LINE_P,LINE_T,LINE_HW,TEXT_T,TEXT_HW,1.0,0.0,0.0,0.0,0.0
