FILE,PAGE,CLASS-1,CLASS-2,CLASS-3,SCORE-1,SCORE-2,SCORE-3
CTX197904722,3,TEXT,LINE_P,LINE_T,1.0,0.0,0.0
CTX198402735,1,LINE_T,TEXT,TEXT_T,0.911,0.086,0.003
CTX198402735,2,TEXT_T,TEXT,TEXT_P,1.0,0.0,0.0
CTX198402735,3,TEXT_T,TEXT,TEXT_P,1.0,0.0,0.0
CTX198402735,4,TEXT,TEXT_T,LINE_T,0.999,0.0,0.0
CTX198602752,1,TEXT,TEXT_P,LINE_P,1.0,0.0,0.0
CTX198602991_BPP1,1,TEXT,TEXT_P,LINE_P,1.0,0.0,0.0
CTX198701686,1,TEXT,LINE_T,LINE_P,0.884,0.115,0.001
CTX198702238A,10,PHOTO,TEXT,PHOTO_L,1.0,0.0,0.0
CTX198702238A,11,PHOTO,PHOTO_L,TEXT,1.0,0.0,0.0
CTX198702238A,12,PHOTO,LINE_T,TEXT,1.0,0.0,0.0
CTX198702238A,13,PHOTO,PHOTO_L,TEXT,1.0,0.0,0.0
CTX198702238A,14,PHOTO,LINE_T,TEXT,1.0,0.0,0.0
CTX198702238A,15,PHOTO,TEXT,DRAW,1.0,0.0,0.0
CTX198702238A,16,PHOTO,TEXT,PHOTO_L,1.0,0.0,0.0
CTX198702238A,17,PHOTO,LINE_T,TEXT,1.0,0.0,0.0
CTX198702238A,18,PHOTO,PHOTO_L,TEXT,1.0,0.0,0.0
CTX198702238A,19,PHOTO,PHOTO_L,TEXT,1.0,0.0,0.0
CTX198702238A,20,PHOTO,DRAW,TEXT,0.999,0.0,0.0
CTX198702238A,21,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX198702238A,22,DRAW,PHOTO,TEXT_P,1.0,0.0,0.0
CTX198702238A,23,DRAW_L,LINE_T,TEXT,0.999,0.001,0.0
CTX198702238A,24,DRAW_L,DRAW,TEXT,0.703,0.234,0.063
CTX198702238A,25,DRAW_L,LINE_T,TEXT,0.905,0.05,0.045
CTX198804439,1,LINE_T,LINE_P,TEXT,1.0,0.0,0.0
CTX198804439,2,TEXT_T,TEXT,TEXT_P,0.999,0.0,0.0
CTX198804439,3,TEXT,TEXT_T,LINE_T,0.897,0.102,0.001
CTX199004318,1,TEXT,LINE_HW,LINE_P,1.0,0.0,0.0
CTX199400067,1,LINE_T,LINE_HW,DRAW,0.987,0.012,0.001
CTX199400067,2,LINE_T,LINE_P,PHOTO_L,0.999,0.001,0.0
CTX199400067A,10,TEXT_T,TEXT,LINE_T,1.0,0.0,0.0
CTX199400067A,11,TEXT_T,LINE_T,TEXT,1.0,0.0,0.0
CTX199400067A,12,TEXT_T,TEXT,TEXT_P,1.0,0.0,0.0
CTX199400067A,13,TEXT_T,TEXT,LINE_T,0.999,0.0,0.0
CTX199400067A,14,TEXT_T,TEXT_P,LINE_P,1.0,0.0,0.0
CTX199400067A,15,TEXT_T,TEXT,LINE_T,1.0,0.0,0.0
CTX199400067A,16,TEXT_T,TEXT,LINE_T,1.0,0.0,0.0
CTX199400067A,17,DRAW,LINE_T,TEXT,1.0,0.0,0.0
CTX199400067A,18,TEXT,TEXT_T,LINE_T,0.92,0.076,0.005
CTX199400067A,19,TEXT_T,TEXT,TEXT_P,0.999,0.0,0.0
CTX199400067A,20,TEXT_T,TEXT,LINE_T,0.973,0.026,0.001
CTX199400067A,21,TEXT_T,TEXT_P,TEXT,0.999,0.0,0.0
CTX199400067A,22,TEXT_T,TEXT,TEXT_P,0.999,0.001,0.0
CTX199400067A,23,TEXT_T,TEXT_P,LINE_P,0.988,0.011,0.002
CTX199400067A,24,TEXT_T,TEXT_P,TEXT,0.997,0.002,0.001
CTX199400067A,25,TEXT_P,TEXT_T,LINE_P,0.731,0.259,0.01
CTX199400067A,26,TEXT_T,TEXT,TEXT_P,0.999,0.001,0.001
CTX199400067A,27,TEXT_T,TEXT,LINE_T,0.999,0.001,0.0
CTX199400067A,28,TEXT_T,TEXT,TEXT_P,1.0,0.0,0.0
CTX199400067A,29,TEXT_T,TEXT,LINE_T,0.999,0.001,0.0
CTX199400067A,30,DRAW,DRAW_L,LINE_P,1.0,0.0,0.0
CTX199400067A,31,DRAW,TEXT,TEXT_T,0.699,0.278,0.023
CTX199400067A,32,TEXT_T,TEXT,TEXT_P,1.0,0.0,0.0
CTX199400067A,33,DRAW,TEXT,LINE_T,1.0,0.0,0.0
CTX199400067A,34,DRAW,LINE_T,TEXT_T,0.978,0.017,0.004
CTX199400067A,35,DRAW,TEXT,LINE_T,0.997,0.002,0.001
CTX199400067A,36,TEXT_T,LINE_T,TEXT,0.996,0.004,0.001
CTX199400067A,37,DRAW,LINE_T,TEXT_T,0.998,0.002,0.001
CTX199400067A,38,TEXT_T,TEXT,LINE_T,1.0,0.0,0.0
CTX199400067A,39,TEXT_T,TEXT_P,TEXT,1.0,0.0,0.0
CTX199400067A,40,TEXT_T,TEXT,LINE_T,1.0,0.0,0.0
CTX199400067A,41,TEXT_T,TEXT,LINE_T,0.997,0.002,0.0
CTX199400067A,42,TEXT_T,TEXT,TEXT_P,0.999,0.0,0.0
CTX199400067A,43,TEXT_T,TEXT,TEXT_P,0.999,0.0,0.0
CTX199400067A,44,TEXT_T,TEXT,TEXT_P,0.997,0.003,0.0
CTX199400067A,45,TEXT_T,TEXT,TEXT_P,1.0,0.0,0.0
CTX199400067A,46,TEXT_T,TEXT,TEXT_P,0.996,0.002,0.001
CTX199400067A,47,TEXT_T,TEXT,TEXT_P,1.0,0.0,0.0
CTX199400067A,48,TEXT_T,TEXT,TEXT_P,1.0,0.0,0.0
CTX199400067A,49,LINE_T,LINE_P,TEXT_T,1.0,0.0,0.0
CTX199400067A,50,TEXT_T,TEXT,LINE_T,1.0,0.0,0.0
CTX199400067A,51,TEXT_T,TEXT,LINE_T,0.999,0.0,0.0
CTX199400067A,52,TEXT_T,TEXT,LINE_T,0.999,0.001,0.0
CTX199400067A,53,TEXT_T,TEXT,LINE_T,0.96,0.039,0.001
CTX199400067A,54,TEXT_T,TEXT,TEXT_P,0.999,0.001,0.0
CTX199400067A,55,TEXT_T,TEXT,TEXT_P,1.0,0.0,0.0
CTX199400067A,56,TEXT_T,TEXT,LINE_T,1.0,0.0,0.0
CTX199400067A,57,TEXT_T,TEXT,TEXT_P,0.99,0.009,0.001
CTX199400067A,58,TEXT_T,TEXT,TEXT_P,0.997,0.003,0.0
CTX199400067A,59,DRAW,TEXT,TEXT_T,0.779,0.189,0.033
CTX199400067A,60,LINE_T,LINE_P,PHOTO,0.999,0.001,0.0
CTX199400067A,61,LINE_T,LINE_P,DRAW_L,0.978,0.022,0.0
CTX199400067A,62,LINE_T,LINE_P,LINE_HW,0.882,0.069,0.049
CTX199400067A,63,TEXT_T,TEXT_P,TEXT,1.0,0.0,0.0
CTX199400067A,64,TEXT_T,TEXT_P,LINE_P,0.999,0.0,0.0
CTX199400067A,65,TEXT_T,TEXT_P,TEXT,1.0,0.0,0.0
CTX199400067A,66,LINE_T,LINE_P,LINE_HW,0.994,0.004,0.002
CTX199400067A,67,LINE_T,LINE_P,DRAW_L,0.99,0.01,0.001
CTX199400067A,68,LINE_T,LINE_HW,LINE_P,0.986,0.013,0.001
CTX199400067A,69,LINE_T,LINE_P,LINE_HW,0.998,0.002,0.0
CTX199400067B,10,LINE_T,LINE_P,DRAW_L,0.983,0.016,0.001
CTX199400067B,11,LINE_T,LINE_P,PHOTO_L,0.923,0.076,0.001
CTX199400067B,12,LINE_T,LINE_P,LINE_HW,0.951,0.043,0.005
CTX199400067B,13,LINE_T,LINE_P,DRAW_L,0.998,0.002,0.0
CTX199400067B,14,LINE_T,LINE_P,LINE_HW,0.987,0.012,0.001
CTX199400067B,15,LINE_T,LINE_P,DRAW,0.998,0.001,0.001
CTX199400067B,16,LINE_T,LINE_P,DRAW,0.999,0.0,0.0
CTX199400067B,17,LINE_T,LINE_HW,PHOTO_L,1.0,0.0,0.0
CTX199400067B,18,LINE_T,LINE_P,DRAW_L,0.999,0.0,0.0
CTX199400067B,19,LINE_T,LINE_P,LINE_HW,0.998,0.001,0.001
CTX199400067B,20,LINE_T,LINE_P,LINE_HW,0.999,0.001,0.001
CTX199400067B,21,LINE_T,LINE_P,LINE_HW,0.998,0.001,0.001
CTX199400067B,22,LINE_T,LINE_P,DRAW_L,0.999,0.001,0.0
CTX199400067B,23,TEXT_T,TEXT,TEXT_P,1.0,0.0,0.0
CTX199400067B,24,LINE_T,LINE_P,DRAW_L,0.981,0.019,0.0
CTX199400067B,25,LINE_T,LINE_P,DRAW_L,0.989,0.011,0.001
CTX199400067B,26,LINE_T,LINE_P,LINE_HW,0.6,0.397,0.002
CTX199400067B,27,LINE_T,LINE_P,DRAW,0.996,0.003,0.001
CTX199400067B,28,TEXT_T,TEXT,TEXT_P,0.999,0.0,0.0
CTX199400067B,29,TEXT_T,TEXT,TEXT_P,0.999,0.001,0.0
CTX199400067B,30,TEXT_T,TEXT,TEXT_P,0.999,0.001,0.0
CTX199400067B,31,TEXT_T,TEXT,TEXT_P,0.999,0.0,0.0
CTX199400067B,32,TEXT_T,TEXT,TEXT_P,0.999,0.001,0.0
CTX199400067B,33,TEXT_T,TEXT_P,TEXT,0.998,0.001,0.001
CTX199400067B,34,TEXT_T,TEXT,LINE_T,0.989,0.011,0.0
CTX199400067B,35,TEXT_T,TEXT,TEXT_P,0.996,0.004,0.0
CTX199400067B,36,TEXT_T,TEXT,LINE_T,0.991,0.009,0.0
CTX199400067B,37,LINE_T,LINE_P,PHOTO,0.998,0.002,0.0
CTX199400067B,38,TEXT_T,TEXT,LINE_T,0.982,0.017,0.001
CTX199400067B,39,TEXT_T,TEXT,TEXT_P,0.998,0.001,0.0
CTX199400067B,40,TEXT,TEXT_T,LINE_T,0.529,0.466,0.005
CTX199400067B,41,TEXT_T,TEXT,LINE_T,0.999,0.001,0.0
CTX199400067B,42,TEXT_T,TEXT,TEXT_P,0.944,0.055,0.001
CTX199400067B,43,TEXT_T,TEXT_P,LINE_P,0.995,0.005,0.001
CTX199400067B,44,TEXT_T,TEXT_P,TEXT,0.998,0.001,0.0
CTX199400067B,45,DRAW_L,DRAW,LINE_T,0.99,0.009,0.001
CTX199400067B,46,DRAW_L,DRAW,TEXT,0.806,0.173,0.021
CTX199400067B,47,DRAW,DRAW_L,LINE_T,1.0,0.0,0.0
CTX199400067B,48,DRAW,DRAW_L,LINE_HW,0.981,0.013,0.006
CTX199400067C,10,PHOTO,DRAW,TEXT,1.0,0.0,0.0
CTX199400067C,11,PHOTO,DRAW,TEXT,1.0,0.0,0.0
CTX199400067C,12,PHOTO,DRAW,TEXT,1.0,0.0,0.0
CTX199400067C,13,PHOTO,TEXT,LINE_T,1.0,0.0,0.0
CTX199400067C,14,PHOTO,LINE_T,TEXT,1.0,0.0,0.0
CTX199400067C,15,PHOTO,DRAW,LINE_T,1.0,0.0,0.0
CTX199400067C,16,PHOTO,DRAW,TEXT,1.0,0.0,0.0
CTX199400067C,17,PHOTO,DRAW,LINE_T,1.0,0.0,0.0
CTX199400067C,18,PHOTO,DRAW,TEXT,1.0,0.0,0.0
CTX199400067C,19,PHOTO,TEXT,LINE_T,1.0,0.0,0.0
CTX199400067C,20,PHOTO,DRAW,LINE_T,1.0,0.0,0.0
CTX199400067C,21,PHOTO,DRAW,TEXT,1.0,0.0,0.0
CTX199400067C,22,PHOTO,LINE_T,TEXT,1.0,0.0,0.0
CTX199400067C,23,PHOTO,DRAW,TEXT,1.0,0.0,0.0
CTX199400067C,24,PHOTO,LINE_T,LINE_P,1.0,0.0,0.0
CTX199400067C,25,PHOTO,TEXT,LINE_T,1.0,0.0,0.0
CTX199400067C,26,PHOTO,TEXT,LINE_P,1.0,0.0,0.0
CTX199400067C,27,PHOTO,DRAW,TEXT,1.0,0.0,0.0
CTX199400067D,10,DRAW,DRAW_L,TEXT,0.997,0.002,0.0
CTX199400067D,11,DRAW,DRAW_L,PHOTO,1.0,0.0,0.0
CTX199400067D,12,DRAW,DRAW_L,TEXT,0.999,0.001,0.0
CTX199400067D,13,PHOTO,DRAW,TEXT,0.995,0.004,0.0
CTX199400067D,14,DRAW,PHOTO,LINE_T,0.764,0.235,0.001
CTX199400067D,15,DRAW,PHOTO,PHOTO_L,0.969,0.031,0.0
CTX199400067D,16,PHOTO,DRAW,TEXT,0.837,0.162,0.001
CTX199400067D,17,DRAW,PHOTO,TEXT_P,0.991,0.009,0.0
CTX199400067D,18,PHOTO,DRAW,TEXT,0.517,0.482,0.001
CTX199400067D,19,DRAW,PHOTO,TEXT,0.999,0.001,0.0
CTX199400067D,20,PHOTO,DRAW,TEXT_P,0.829,0.17,0.001
CTX199400067D,21,PHOTO,DRAW,LINE_T,0.985,0.015,0.0
CTX199400067D,22,PHOTO,DRAW,TEXT,0.999,0.001,0.0
CTX199400067D,23,PHOTO,DRAW,PHOTO_L,0.999,0.001,0.0
CTX199400067D,24,PHOTO,DRAW,TEXT_P,0.708,0.29,0.001
CTX199400067D,25,PHOTO,DRAW,TEXT,0.985,0.014,0.0
CTX199400067D,26,PHOTO,DRAW,TEXT,0.994,0.005,0.0
CTX199400067D,27,PHOTO,DRAW,TEXT_P,0.873,0.126,0.001
CTX199400067D,28,PHOTO,DRAW,LINE_T,0.998,0.002,0.0
CTX199400067D,29,PHOTO,DRAW,TEXT_P,0.797,0.202,0.001
CTX199400067D,30,PHOTO,DRAW,TEXT,0.916,0.084,0.001
CTX199400067D,31,DRAW,PHOTO,LINE_T,0.564,0.434,0.001
CTX199400067D,32,PHOTO,DRAW,TEXT_P,0.835,0.163,0.001
CTX199400067D,33,PHOTO,DRAW,TEXT,0.995,0.005,0.0
CTX199400067D,34,DRAW,DRAW_L,TEXT,0.998,0.002,0.0
CTX199400067D,35,DRAW,DRAW_L,TEXT,1.0,0.0,0.0
CTX199400067D,36,DRAW,DRAW_L,TEXT_P,1.0,0.0,0.0
CTX199400067D,37,PHOTO,DRAW,PHOTO_L,0.97,0.029,0.001
CTX199400067D,38,DRAW,PHOTO,TEXT_P,0.652,0.347,0.001
CTX199400067D,39,PHOTO,DRAW,TEXT,0.711,0.287,0.002
CTX199400067D,40,DRAW,PHOTO,TEXT,0.64,0.355,0.005
CTX199400067D,41,PHOTO,DRAW,LINE_T,0.973,0.026,0.0
CTX199400067D,42,PHOTO,DRAW,TEXT,0.913,0.086,0.001
CTX199400067D,43,PHOTO,DRAW,TEXT_T,0.968,0.031,0.0
CTX199706756,10,TEXT,DRAW,TEXT_P,0.995,0.004,0.001
CTX199706756,11,TEXT_P,TEXT_T,PHOTO,0.932,0.065,0.003
CTX199706756,12,LINE_P,TEXT_P,LINE_T,1.0,0.0,0.0
CTX199706756,13,LINE_P,TEXT_P,TEXT,1.0,0.0,0.0
CTX199706756,14,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,15,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,16,LINE_P,TEXT_P,TEXT,1.0,0.0,0.0
CTX199706756,17,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,18,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,19,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,20,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,21,LINE_P,TEXT_P,DRAW,1.0,0.0,0.0
CTX199706756,22,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,23,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,24,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,25,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,26,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,27,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,28,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,29,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,30,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,31,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,32,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,33,TEXT_P,TEXT_T,LINE_P,0.992,0.007,0.001
CTX199706756,34,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,35,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,36,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,37,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,38,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,39,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,40,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,41,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,42,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,43,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,44,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,45,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,46,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,47,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,48,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,49,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,50,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,51,LINE_P,LINE_HW,TEXT_P,1.0,0.0,0.0
CTX199706756,52,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,53,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,54,LINE_P,LINE_HW,TEXT_P,1.0,0.0,0.0
CTX199706756,55,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,56,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,57,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,58,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,59,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,60,LINE_P,TEXT_P,LINE_HW,1.0,0.0,0.0
CTX199706756,61,LINE_P,TEXT_P,LINE_HW,0.999,0.001,0.0
CTX199706756,62,TEXT_P,TEXT_T,PHOTO,0.968,0.03,0.002
CTX199706756,63,LINE_P,DRAW,TEXT_P,1.0,0.0,0.0
CTX199706756,64,LINE_P,LINE_HW,DRAW,1.0,0.0,0.0
CTX199706756,65,LINE_P,DRAW,LINE_HW,1.0,0.0,0.0
CTX199706756,66,LINE_P,DRAW,TEXT_P,1.0,0.0,0.0
CTX199706756,67,LINE_P,DRAW,LINE_HW,1.0,0.0,0.0
CTX199706756,68,LINE_P,DRAW,LINE_HW,1.0,0.0,0.0
CTX199706756,69,LINE_P,TEXT_P,DRAW,1.0,0.0,0.0
CTX199706756,70,TEXT_P,TEXT_T,TEXT,0.629,0.344,0.027
CTX199706756,71,DRAW,PHOTO,TEXT_P,0.999,0.0,0.0
CTX199706756,72,DRAW,DRAW_L,TEXT_P,1.0,0.0,0.0
CTX199706756,73,DRAW,PHOTO,TEXT_P,0.999,0.0,0.0
CTX199706756,74,DRAW,PHOTO,TEXT_P,1.0,0.0,0.0
CTX199706756,75,DRAW,DRAW_L,PHOTO,0.999,0.0,0.0
CTX199706756,76,DRAW,PHOTO,PHOTO_L,0.997,0.002,0.001
CTX199706756,77,DRAW,PHOTO,PHOTO_L,0.999,0.001,0.0
CTX199706756,78,TEXT_P,TEXT_T,TEXT_HW,0.874,0.116,0.011
CTX199706756,79,DRAW,TEXT_P,LINE_P,1.0,0.0,0.0
CTX199706756,80,DRAW,TEXT_P,LINE_P,1.0,0.0,0.0
CTX199706756,81,DRAW,LINE_HW,LINE_T,1.0,0.0,0.0
