FILE,PAGE,CLASS-1,CLASS-2,CLASS-3,SCORE-1,SCORE-2,SCORE-3
CTX194604301,55,DRAW_L,PHOTO_L,TEXT_T,1.0,0.0,0.0
CTX194604301,56,LINE_T,PHOTO,TEXT_T,1.0,0.0,0.0
CTX194604301,57,DRAW_L,PHOTO_L,PHOTO,1.0,0.0,0.0
CTX194604301,58,LINE_T,TEXT_T,PHOTO,1.0,0.0,0.0
CTX194604301,59,DRAW_L,LINE_T,LINE_HW,1.0,0.0,0.0
CTX194604301,60,LINE_T,TEXT_T,PHOTO,1.0,0.0,0.0
CTX195105285,1,DRAW_L,PHOTO_L,DRAW,1.0,0.0,0.0
CTX195105285,2,LINE_T,TEXT_HW,PHOTO,1.0,0.0,0.0
CTX195204980,1,LINE_T,LINE_HW,DRAW_L,0.989,0.006,0.005
CTX195600870,10,TEXT_T,TEXT_P,DRAW,1.0,0.0,0.0
CTX195600870,11,TEXT_T,TEXT_P,TEXT,1.0,0.0,0.0
CTX195600870,12,TEXT_T,TEXT_P,TEXT,0.999,0.001,0.0
CTX195600870,13,TEXT_T,TEXT_P,TEXT,0.999,0.001,0.0
CTX195600870,14,PHOTO,DRAW,DRAW_L,0.996,0.004,0.0
CTX195600870,15,DRAW,PHOTO,TEXT,0.976,0.014,0.01
CTX195802521,1,LINE_T,PHOTO_L,TEXT_T,1.0,0.0,0.0
CTX197003412,1,TEXT_T,TEXT_P,TEXT,0.889,0.059,0.052
CTX197003412,2,TEXT,TEXT_T,LINE_T,0.99,0.009,0.001
CTX197402976,1,LINE_T,PHOTO_L,TEXT_T,1.0,0.0,0.0
CTX197802841,1,DRAW,DRAW_L,TEXT,1.0,0.0,0.0
CTX197904722,1,TEXT,TEXT_T,DRAW,1.0,0.0,0.0
CTX197904722,2,TEXT_T,TEXT_P,TEXT,1.0,0.0,0.0
CTX197904722,3,TEXT,TEXT_T,TEXT_P,1.0,0.0,0.0
CTX198402735,1,TEXT_T,TEXT,TEXT_P,0.999,0.001,0.0
CTX198402735,2,TEXT_T,PHOTO,DRAW_L,1.0,0.0,0.0
CTX198402735,3,TEXT_T,DRAW_L,TEXT_P,1.0,0.0,0.0
CTX198402735,4,TEXT_T,TEXT,DRAW,1.0,0.0,0.0
CTX198602752,1,TEXT,TEXT_T,TEXT_P,0.971,0.021,0.008
CTX198602991_BPP1,1,TEXT,TEXT_P,DRAW,0.984,0.015,0.001
CTX198701686,1,TEXT,TEXT_T,DRAW,1.0,0.0,0.0
CTX198702238A,10,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX198702238A,11,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX198702238A,12,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX198702238A,13,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX198702238A,14,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX198702238A,15,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX198702238A,16,PHOTO,PHOTO_L,TEXT_T,1.0,0.0,0.0
CTX198702238A,17,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX198702238A,18,PHOTO,PHOTO_L,DRAW_L,1.0,0.0,0.0
CTX198702238A,19,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX198702238A,20,PHOTO,DRAW_L,LINE_T,1.0,0.0,0.0
CTX198702238A,21,PHOTO,PHOTO_L,LINE_T,1.0,0.0,0.0
CTX198702238A,22,DRAW,DRAW_L,TEXT_T,1.0,0.0,0.0
CTX198702238A,23,DRAW_L,DRAW,LINE_T,0.996,0.003,0.001
CTX198702238A,24,DRAW,DRAW_L,TEXT,0.999,0.001,0.0
CTX198702238A,25,TEXT,LINE_T,DRAW_L,0.998,0.001,0.001
CTX198804439,1,LINE_T,TEXT,DRAW_L,1.0,0.0,0.0
CTX198804439,2,TEXT_T,TEXT_P,DRAW_L,1.0,0.0,0.0
CTX198804439,3,TEXT_T,TEXT_P,TEXT,1.0,0.0,0.0
CTX199004318,1,TEXT,DRAW,TEXT_P,1.0,0.0,0.0
CTX199400067,1,LINE_T,DRAW_L,PHOTO_L,1.0,0.0,0.0
CTX199400067,2,LINE_T,LINE_P,TEXT_P,1.0,0.0,0.0
CTX199400067A,10,TEXT_T,DRAW,PHOTO_L,1.0,0.0,0.0
CTX199400067A,11,TEXT_T,DRAW,PHOTO_L,1.0,0.0,0.0
CTX199400067A,12,TEXT_T,PHOTO_L,DRAW,1.0,0.0,0.0
CTX199400067A,13,TEXT_T,DRAW,LINE_T,1.0,0.0,0.0
CTX199400067A,14,TEXT_T,DRAW,PHOTO_L,1.0,0.0,0.0
CTX199400067A,15,TEXT_T,DRAW,PHOTO_L,1.0,0.0,0.0
CTX199400067A,16,TEXT_T,LINE_T,PHOTO,1.0,0.0,0.0
CTX199400067A,17,DRAW,LINE_T,TEXT_T,0.999,0.001,0.0
CTX199400067A,18,TEXT_T,LINE_T,TEXT_P,1.0,0.0,0.0
CTX199400067A,19,TEXT_T,LINE_T,LINE_P,1.0,0.0,0.0
CTX199400067A,20,TEXT_T,TEXT,LINE_T,1.0,0.0,0.0
CTX199400067A,21,TEXT_T,TEXT_P,DRAW,1.0,0.0,0.0
CTX199400067A,22,TEXT_T,LINE_T,DRAW,1.0,0.0,0.0
CTX199400067A,23,TEXT_T,DRAW,DRAW_L,1.0,0.0,0.0
CTX199400067A,24,TEXT_T,LINE_T,TEXT_P,1.0,0.0,0.0
CTX199400067A,25,TEXT_T,TEXT_P,PHOTO,1.0,0.0,0.0
CTX199400067A,26,TEXT_T,TEXT_P,LINE_T,1.0,0.0,0.0
CTX199400067A,27,TEXT_T,LINE_T,DRAW,1.0,0.0,0.0
CTX199400067A,28,TEXT_T,TEXT_P,DRAW,1.0,0.0,0.0
CTX199400067A,29,TEXT_T,TEXT_P,LINE_T,1.0,0.0,0.0
CTX199400067A,30,DRAW,DRAW_L,LINE_T,0.997,0.003,0.0
CTX199400067A,31,DRAW,TEXT_T,TEXT,0.599,0.398,0.003
CTX199400067A,32,TEXT_T,DRAW,LINE_T,1.0,0.0,0.0
CTX199400067A,33,DRAW,DRAW_L,TEXT_T,1.0,0.0,0.0
CTX199400067A,34,DRAW,TEXT_T,LINE_T,0.733,0.239,0.027
CTX199400067A,35,DRAW,TEXT,TEXT_T,0.999,0.0,0.0
CTX199400067A,36,TEXT_T,LINE_T,TEXT_P,1.0,0.0,0.0
CTX199400067A,37,DRAW,LINE_T,TEXT_T,0.972,0.02,0.008
CTX199400067A,38,TEXT_T,PHOTO_L,DRAW,1.0,0.0,0.0
CTX199400067A,39,TEXT_T,DRAW,LINE_T,1.0,0.0,0.0
CTX199400067A,40,TEXT_T,DRAW,TEXT,1.0,0.0,0.0
CTX199400067A,41,TEXT_T,PHOTO,DRAW,1.0,0.0,0.0
CTX199400067A,42,TEXT_T,DRAW,LINE_T,1.0,0.0,0.0
CTX199400067A,43,TEXT_T,LINE_T,DRAW,1.0,0.0,0.0
CTX199400067A,44,TEXT_T,DRAW,LINE_T,1.0,0.0,0.0
CTX199400067A,45,TEXT_T,TEXT_P,DRAW,1.0,0.0,0.0
CTX199400067A,46,TEXT_T,LINE_T,TEXT_P,1.0,0.0,0.0
CTX199400067A,47,TEXT_T,LINE_T,DRAW,1.0,0.0,0.0
CTX199400067A,48,TEXT_T,TEXT,LINE_P,1.0,0.0,0.0
CTX199400067A,49,LINE_T,TEXT_T,PHOTO_L,1.0,0.0,0.0
CTX199400067A,50,TEXT_T,DRAW_L,PHOTO_L,1.0,0.0,0.0
CTX199400067A,51,TEXT_T,TEXT_P,TEXT,1.0,0.0,0.0
CTX199400067A,52,TEXT_T,TEXT_P,DRAW_L,1.0,0.0,0.0
CTX199400067A,53,TEXT_T,LINE_T,TEXT_P,1.0,0.0,0.0
CTX199400067A,54,TEXT_T,DRAW,PHOTO_L,1.0,0.0,0.0
CTX199400067A,55,TEXT_T,TEXT_P,PHOTO,1.0,0.0,0.0
CTX199400067A,56,TEXT_T,PHOTO_L,TEXT,1.0,0.0,0.0
CTX199400067A,57,TEXT_T,TEXT_P,LINE_T,1.0,0.0,0.0
CTX199400067A,58,TEXT_T,DRAW,LINE_T,1.0,0.0,0.0
CTX199400067A,59,TEXT_T,DRAW,LINE_T,0.999,0.0,0.0
CTX199400067A,60,LINE_T,LINE_P,PHOTO_L,1.0,0.0,0.0
CTX199400067A,61,LINE_T,LINE_P,PHOTO_L,1.0,0.0,0.0
CTX199400067A,62,LINE_T,PHOTO_L,LINE_P,1.0,0.0,0.0
CTX199400067A,63,TEXT_T,DRAW,LINE_HW,1.0,0.0,0.0
CTX199400067A,64,TEXT_T,DRAW,PHOTO_L,1.0,0.0,0.0
CTX199400067A,65,TEXT_T,PHOTO_L,DRAW,1.0,0.0,0.0
CTX199400067A,66,LINE_T,LINE_P,DRAW_L,1.0,0.0,0.0
CTX199400067A,67,LINE_T,LINE_P,DRAW_L,1.0,0.0,0.0
CTX199400067A,68,LINE_T,DRAW_L,LINE_P,1.0,0.0,0.0
CTX199400067A,69,LINE_T,TEXT_T,DRAW_L,1.0,0.0,0.0
CTX199400067B,10,LINE_T,LINE_P,DRAW_L,1.0,0.0,0.0
CTX199400067B,11,LINE_T,LINE_P,DRAW,1.0,0.0,0.0
CTX199400067B,12,LINE_T,DRAW,DRAW_L,1.0,0.0,0.0
CTX199400067B,13,LINE_T,DRAW_L,LINE_P,1.0,0.0,0.0
CTX199400067B,14,LINE_T,DRAW,DRAW_L,1.0,0.0,0.0
CTX199400067B,15,LINE_T,DRAW,DRAW_L,1.0,0.0,0.0
CTX199400067B,16,LINE_T,DRAW_L,DRAW,1.0,0.0,0.0
CTX199400067B,17,LINE_T,DRAW,DRAW_L,1.0,0.0,0.0
CTX199400067B,18,LINE_T,DRAW_L,LINE_P,1.0,0.0,0.0
CTX199400067B,19,LINE_T,LINE_P,DRAW_L,1.0,0.0,0.0
CTX199400067B,20,LINE_T,LINE_P,DRAW_L,1.0,0.0,0.0
CTX199400067B,21,LINE_T,DRAW,DRAW_L,1.0,0.0,0.0
CTX199400067B,22,LINE_T,TEXT_T,DRAW_L,1.0,0.0,0.0
CTX199400067B,23,TEXT_T,PHOTO_L,PHOTO,1.0,0.0,0.0
CTX199400067B,24,LINE_T,TEXT_T,DRAW,1.0,0.0,0.0
CTX199400067B,25,LINE_T,TEXT_T,LINE_P,1.0,0.0,0.0
CTX199400067B,26,LINE_T,TEXT_T,LINE_P,1.0,0.0,0.0
CTX199400067B,27,LINE_T,LINE_P,DRAW,1.0,0.0,0.0
CTX199400067B,28,TEXT_T,PHOTO,PHOTO_L,1.0,0.0,0.0
CTX199400067B,29,TEXT_T,PHOTO,LINE_T,1.0,0.0,0.0
CTX199400067B,30,TEXT_T,PHOTO,PHOTO_L,1.0,0.0,0.0
CTX199400067B,31,TEXT_T,PHOTO,TEXT_P,1.0,0.0,0.0
CTX199400067B,32,TEXT_T,PHOTO,TEXT_P,1.0,0.0,0.0
CTX199400067B,33,TEXT_T,PHOTO,DRAW_L,1.0,0.0,0.0
CTX199400067B,34,TEXT_T,PHOTO,PHOTO_L,1.0,0.0,0.0
CTX199400067B,35,TEXT_T,PHOTO,PHOTO_L,1.0,0.0,0.0
CTX199400067B,36,TEXT_T,PHOTO,TEXT_P,1.0,0.0,0.0
CTX199400067B,37,LINE_T,LINE_P,DRAW,1.0,0.0,0.0
CTX199400067B,38,TEXT_T,PHOTO_L,PHOTO,1.0,0.0,0.0
CTX199400067B,39,TEXT_T,PHOTO,PHOTO_L,1.0,0.0,0.0
CTX199400067B,40,TEXT_T,LINE_T,TEXT_P,1.0,0.0,0.0
CTX199400067B,41,TEXT_T,PHOTO,PHOTO_L,1.0,0.0,0.0
CTX199400067B,42,TEXT_T,PHOTO_L,PHOTO,1.0,0.0,0.0
CTX199400067B,43,TEXT_T,LINE_T,LINE_P,1.0,0.0,0.0
CTX199400067B,44,TEXT_T,TEXT_P,LINE_P,1.0,0.0,0.0
CTX199400067B,45,DRAW,DRAW_L,LINE_T,0.923,0.077,0.001
CTX199400067B,46,DRAW,DRAW_L,TEXT,0.999,0.001,0.0
CTX199400067B,47,DRAW,DRAW_L,TEXT,1.0,0.0,0.0
CTX199400067B,48,DRAW,DRAW_L,LINE_T,1.0,0.0,0.0
CTX199400067C,10,PHOTO,LINE_T,DRAW_L,1.0,0.0,0.0
CTX199400067C,11,PHOTO,LINE_T,TEXT_T,1.0,0.0,0.0
CTX199400067C,12,PHOTO,LINE_T,TEXT,1.0,0.0,0.0
CTX199400067C,13,PHOTO,LINE_T,DRAW_L,1.0,0.0,0.0
CTX199400067C,14,PHOTO,LINE_T,DRAW_L,1.0,0.0,0.0
CTX199400067C,15,PHOTO,LINE_T,TEXT_T,1.0,0.0,0.0
CTX199400067C,16,PHOTO,LINE_T,DRAW_L,1.0,0.0,0.0
CTX199400067C,17,PHOTO,LINE_T,DRAW_L,1.0,0.0,0.0
CTX199400067C,18,PHOTO,LINE_T,DRAW_L,1.0,0.0,0.0
CTX199400067C,19,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX199400067C,20,PHOTO,DRAW_L,LINE_T,1.0,0.0,0.0
CTX199400067C,21,PHOTO,LINE_T,DRAW_L,1.0,0.0,0.0
CTX199400067C,22,PHOTO,LINE_T,DRAW_L,1.0,0.0,0.0
CTX199400067C,23,PHOTO,LINE_T,TEXT_T,1.0,0.0,0.0
CTX199400067C,24,PHOTO,LINE_T,TEXT_T,1.0,0.0,0.0
CTX199400067C,25,PHOTO,LINE_T,TEXT_T,1.0,0.0,0.0
CTX199400067C,26,PHOTO,LINE_T,TEXT_T,1.0,0.0,0.0
CTX199400067C,27,PHOTO,LINE_T,PHOTO_L,1.0,0.0,0.0
CTX199400067D,10,DRAW,DRAW_L,TEXT_T,1.0,0.0,0.0
CTX199400067D,11,DRAW,DRAW_L,TEXT_T,1.0,0.0,0.0
CTX199400067D,12,DRAW,DRAW_L,TEXT,1.0,0.0,0.0
CTX199400067D,13,PHOTO,DRAW,PHOTO_L,0.999,0.001,0.0
CTX199400067D,14,PHOTO,DRAW,PHOTO_L,0.981,0.019,0.0
CTX199400067D,15,DRAW,PHOTO,PHOTO_L,0.99,0.01,0.001
CTX199400067D,16,PHOTO,DRAW,PHOTO_L,0.978,0.018,0.003
CTX199400067D,17,PHOTO,DRAW,PHOTO_L,0.526,0.472,0.001
CTX199400067D,18,PHOTO,DRAW,PHOTO_L,0.995,0.004,0.0
CTX199400067D,19,DRAW,PHOTO,PHOTO_L,0.954,0.044,0.001
CTX199400067D,20,PHOTO,DRAW,PHOTO_L,0.925,0.075,0.001
CTX199400067D,21,PHOTO,DRAW,PHOTO_L,0.987,0.011,0.002
CTX199400067D,22,PHOTO,DRAW,PHOTO_L,0.999,0.0,0.0
CTX199400067D,23,PHOTO,DRAW,PHOTO_L,1.0,0.0,0.0
CTX199400067D,24,PHOTO,DRAW,PHOTO_L,0.999,0.001,0.0
CTX199400067D,25,PHOTO,DRAW,PHOTO_L,0.993,0.004,0.003
CTX199400067D,26,PHOTO,DRAW,PHOTO_L,0.702,0.293,0.005
CTX199400067D,27,PHOTO,DRAW,PHOTO_L,0.855,0.144,0.001
CTX199400067D,28,PHOTO,DRAW,PHOTO_L,0.998,0.001,0.001
CTX199400067D,29,PHOTO,DRAW,PHOTO_L,0.993,0.006,0.0
CTX199400067D,30,PHOTO,DRAW,PHOTO_L,0.962,0.037,0.001
CTX199400067D,31,DRAW,PHOTO,PHOTO_L,0.981,0.018,0.001
CTX199400067D,32,PHOTO,DRAW,PHOTO_L,0.996,0.004,0.0
CTX199400067D,33,DRAW,PHOTO,TEXT,0.936,0.063,0.001
CTX199400067D,34,DRAW,DRAW_L,LINE_P,1.0,0.0,0.0
CTX199400067D,35,DRAW,DRAW_L,LINE_P,1.0,0.0,0.0
CTX199400067D,36,DRAW,DRAW_L,LINE_P,1.0,0.0,0.0
CTX199400067D,37,PHOTO,DRAW,PHOTO_L,0.983,0.012,0.005
CTX199400067D,38,PHOTO,DRAW,TEXT_T,0.572,0.427,0.001
CTX199400067D,39,PHOTO,DRAW,TEXT,0.999,0.001,0.0
CTX199400067D,40,PHOTO,DRAW,TEXT,0.996,0.004,0.0
CTX199400067D,41,PHOTO,DRAW,DRAW_L,0.994,0.006,0.0
CTX199400067D,42,PHOTO,DRAW,DRAW_L,0.972,0.027,0.0
CTX199400067D,43,PHOTO,DRAW,PHOTO_L,1.0,0.0,0.0
CTX199706756,10,TEXT_P,DRAW,LINE_P,0.994,0.004,0.003
CTX199706756,11,TEXT_P,TEXT_T,LINE_P,0.759,0.183,0.058
CTX199706756,12,LINE_P,LINE_T,TEXT_P,0.995,0.003,0.002
CTX199706756,13,LINE_P,LINE_T,TEXT_P,0.992,0.005,0.003
CTX199706756,14,LINE_P,LINE_T,TEXT_P,0.998,0.001,0.001
CTX199706756,15,LINE_P,LINE_T,TEXT_P,0.998,0.001,0.001
CTX199706756,16,LINE_P,LINE_T,TEXT_P,0.973,0.026,0.002
CTX199706756,17,LINE_P,LINE_T,TEXT_P,0.992,0.008,0.001
CTX199706756,18,LINE_P,LINE_T,TEXT_P,0.995,0.004,0.001
CTX199706756,19,LINE_P,LINE_T,TEXT_P,0.999,0.001,0.0
CTX199706756,20,LINE_P,LINE_T,TEXT_P,0.998,0.002,0.0
CTX199706756,21,LINE_P,LINE_T,TEXT_P,0.991,0.007,0.001
CTX199706756,22,LINE_P,LINE_T,TEXT_P,0.994,0.005,0.001
CTX199706756,23,LINE_P,LINE_T,TEXT_P,0.988,0.01,0.001
CTX199706756,24,LINE_P,LINE_T,TEXT_P,0.992,0.007,0.001
CTX199706756,25,LINE_P,LINE_T,TEXT_P,0.983,0.016,0.001
CTX199706756,26,LINE_P,LINE_T,TEXT_P,0.996,0.003,0.0
CTX199706756,27,LINE_P,LINE_T,TEXT_P,0.998,0.002,0.0
CTX199706756,28,LINE_P,LINE_T,TEXT_P,0.957,0.042,0.001
CTX199706756,29,LINE_P,LINE_T,TEXT_P,0.995,0.004,0.0
CTX199706756,30,LINE_P,LINE_T,TEXT_P,0.996,0.003,0.0
CTX199706756,31,LINE_P,LINE_T,TEXT_P,0.998,0.002,0.0
CTX199706756,32,LINE_P,LINE_T,TEXT_P,0.994,0.006,0.001
CTX199706756,33,TEXT_P,TEXT_T,LINE_P,0.932,0.058,0.01
CTX199706756,34,LINE_P,LINE_T,TEXT_P,0.998,0.002,0.0
CTX199706756,35,LINE_P,LINE_T,TEXT_P,0.999,0.001,0.0
CTX199706756,36,LINE_P,LINE_T,TEXT_P,0.998,0.002,0.0
CTX199706756,37,LINE_P,LINE_T,TEXT_P,0.997,0.003,0.0
CTX199706756,38,LINE_P,LINE_T,TEXT_P,0.994,0.005,0.001
CTX199706756,39,LINE_P,LINE_T,TEXT_P,0.995,0.004,0.001
CTX199706756,40,LINE_P,LINE_T,TEXT_P,0.997,0.002,0.0
CTX199706756,41,LINE_P,LINE_T,TEXT_P,0.998,0.002,0.0
CTX199706756,42,LINE_P,LINE_T,TEXT_P,0.998,0.001,0.001
CTX199706756,43,LINE_P,LINE_T,TEXT_P,0.998,0.002,0.0
CTX199706756,44,LINE_P,LINE_T,TEXT_P,0.998,0.001,0.0
CTX199706756,45,LINE_P,LINE_T,TEXT_P,0.998,0.002,0.0
CTX199706756,46,LINE_P,LINE_T,TEXT_P,0.999,0.001,0.001
CTX199706756,47,LINE_P,LINE_T,TEXT_P,0.998,0.002,0.0
CTX199706756,48,LINE_P,LINE_T,TEXT_P,0.998,0.001,0.0
CTX199706756,49,LINE_P,LINE_T,TEXT_P,0.998,0.002,0.0
CTX199706756,50,LINE_P,LINE_T,TEXT_P,0.997,0.002,0.001
CTX199706756,51,LINE_P,LINE_T,TEXT_P,0.992,0.008,0.001
CTX199706756,52,LINE_P,LINE_T,TEXT_P,0.997,0.002,0.001
CTX199706756,53,LINE_P,LINE_T,TEXT_P,0.996,0.003,0.001
CTX199706756,54,LINE_P,LINE_T,TEXT_P,0.996,0.003,0.001
CTX199706756,55,LINE_P,LINE_T,TEXT_P,0.999,0.001,0.001
CTX199706756,56,LINE_P,LINE_T,TEXT_P,0.996,0.003,0.001
CTX199706756,57,LINE_P,LINE_T,TEXT_P,0.999,0.001,0.0
CTX199706756,58,LINE_P,TEXT_P,LINE_T,0.999,0.001,0.001
CTX199706756,59,LINE_P,LINE_T,TEXT_P,0.999,0.001,0.0
CTX199706756,60,LINE_P,LINE_T,TEXT_P,0.998,0.001,0.001
CTX199706756,61,LINE_P,TEXT_P,LINE_T,0.997,0.002,0.001
CTX199706756,62,TEXT_P,TEXT_T,LINE_P,0.746,0.187,0.066
CTX199706756,63,LINE_P,LINE_T,DRAW,0.999,0.001,0.0
CTX199706756,64,LINE_P,DRAW,LINE_T,0.998,0.001,0.001
CTX199706756,65,LINE_P,LINE_T,DRAW,0.998,0.001,0.001
CTX199706756,66,LINE_P,DRAW,LINE_T,0.997,0.002,0.001
CTX199706756,67,LINE_P,DRAW,LINE_T,0.999,0.001,0.0
CTX199706756,68,LINE_P,LINE_T,DRAW,0.999,0.001,0.001
CTX199706756,69,LINE_P,DRAW,DRAW_L,0.999,0.0,0.0
CTX199706756,70,TEXT_P,TEXT_T,LINE_P,0.798,0.109,0.093
CTX199706756,71,DRAW,LINE_P,DRAW_L,1.0,0.0,0.0
CTX199706756,72,DRAW,DRAW_L,LINE_P,1.0,0.0,0.0
CTX199706756,73,DRAW,LINE_P,DRAW_L,0.999,0.001,0.0
CTX199706756,74,DRAW,LINE_P,PHOTO,0.999,0.0,0.0
CTX199706756,75,DRAW,DRAW_L,LINE_P,0.999,0.0,0.0
CTX199706756,76,DRAW,PHOTO,LINE_P,0.988,0.009,0.003
CTX199706756,77,DRAW,LINE_P,DRAW_L,0.982,0.014,0.004
