x_1	y_1	x_2	y_2	block_type	type	score
285.5699462890625	685.8242797851562	1055.658203125	763.65234375	rectangle	TextRegion	0.9999418258666992
230.7981414794922	1585.9498291015625	1096.0718994140625	1629.702880859375	rectangle	TextRegion	0.9999239444732666
162.62185668945312	470.35479736328125	970.1033935546875	503.903076171875	rectangle	TextRegion	0.9995648264884949
271.33782958984375	1397.796630859375	1134.6221923828125	1555.950927734375	rectangle	TextRegion	0.9995014667510986
171.6507110595703	1038.7313232421875	194.14459228515625	1057.993408203125	rectangle	TextRegion	0.9994767308235168
721.490234375	561.6364135742188	1060.781494140625	655.710693359375	rectangle	TextRegion	0.9990552067756653
170.64303588867188	173.4172821044922	192.2288818359375	191.76544189453125	rectangle	TextRegion	0.9989945292472839
129.47714233398438	172.9928741455078	1110.9676513671875	207.64706420898438	rectangle	TextRegion	0.9980833530426025
168.69552612304688	476.1043701171875	192.65213012695312	494.0885314941406	rectangle	TextRegion	0.9961721301078796
265.9928894042969	790.435546875	1107.26806640625	889.7117309570312	rectangle	TextRegion	0.9942629933357239
173.30284118652344	1470.4322509765625	308.1576843261719	1492.4027099609375	rectangle	TextRegion	0.9940595626831055
170.54052734375	691.2725830078125	193.51235961914062	710.2752685546875	rectangle	TextRegion	0.9916213750839233
272.095458984375	1291.828369140625	1175.59765625	1385.98681640625	rectangle	TextRegion	0.9764811992645264
157.86813354492188	1589.8740234375	196.55120849609375	1608.8182373046875	rectangle	TextRegion	0.9739425182342529
172.69113159179688	966.4972534179688	195.57147216796875	986.0322265625	rectangle	TextRegion	0.9695137143135071
172.4595184326172	798.9757690429688	194.2394256591797	818.1046752929688	rectangle	TextRegion	0.968323290348053
312.17388916015625	1199.0181884765625	1079.1868896484375	1306.692138671875	rectangle	TextRegion	0.9562227129936218
158.70509338378906	1471.15625	199.30172729492188	1489.75146484375	rectangle	TextRegion	0.9504162669181824
209.41104125976562	965.714599609375	306.7493896484375	991.6026611328125	rectangle	TextRegion	0.9449148178100586
215.64755249023438	172.31546020507812	1036.6204833984375	193.73495483398438	rectangle	TextRegion	0.941412627696991
171.1146240234375	1398.5859375	324.36767578125	1426.98193359375	rectangle	TextRegion	0.9370562434196472
253.8023223876953	875.992431640625	1116.1962890625	977.7057495117188	rectangle	TextRegion	0.8985824584960938
323.1033020019531	1096.9169921875	567.42333984375	1123.1905517578125	rectangle	TextRegion	0.8914723992347717
362.5536193847656	246.62811279296875	676.8052978515625	452.700439453125	rectangle	ImageRegion	0.8849045038223267
