x_1	y_1	x_2	y_2	block_type	type	score
137.14865112304688	964.444091796875	1108.3968505859375	1449.185546875	rectangle	TextRegion	0.9999997615814209
182.4091796875	352.60638427734375	1080.608642578125	439.94061279296875	rectangle	TextRegion	0.9993976354598999
150.2835235595703	712.6409912109375	998.4530029296875	788.4989624023438	rectangle	TextRegion	0.998571515083313
203.02842712402344	478.86749267578125	896.6590576171875	648.678955078125	rectangle	TextRegion	0.9900394082069397
150.5186309814453	865.0053100585938	600.0216064453125	885.06591796875	rectangle	TextRegion	0.9811443090438843
268.9939270019531	204.4300994873047	1024.802978515625	227.663330078125	rectangle	TextRegion	0.9658071994781494
142.9477996826172	339.08441162109375	166.68515014648438	358.7582702636719	rectangle	TextRegion	0.9643563628196716
165.7008514404297	201.05780029296875	1037.97412109375	263.9501953125	rectangle	TextRegion	0.9247921109199524
142.64730834960938	290.9186706542969	167.02207946777344	310.4012145996094	rectangle	TextRegion	0.908157467842102
142.7289276123047	171.6973114013672	166.83677673339844	191.26931762695312	rectangle	TextRegion	0.8290947079658508
