x_1	y_1	x_2	y_2	block_type	type	score
54.99715042114258	321.0465393066406	520.4745483398438	409.7452392578125	rectangle	TextRegion	0.9997867941856384
628.9591064453125	356.2200012207031	736.8246459960938	423.527587890625	rectangle	TextRegion	0.9997406601905823
69.85342407226562	1591.9556884765625	145.97213745117188	1601.6048583984375	rectangle	TextRegion	0.9995012283325195
897.524169921875	377.1619873046875	1038.602294921875	401.02850341796875	rectangle	TextRegion	0.9994507431983948
61.4013786315918	426.9402160644531	171.8280487060547	447.36846923828125	rectangle	TextRegion	0.9988334774971008
177.55361938476562	205.70028686523438	323.4786682128906	228.32179260253906	rectangle	TextRegion	0.9987414479255676
67.3446273803711	293.1783447265625	245.11471557617188	311.7173156738281	rectangle	TextRegion	0.998304009437561
1110.279541015625	19.583097457885742	1156.246337890625	83.38172912597656	rectangle	TextRegion	0.9970349073410034
489.1067199707031	379.97894287109375	601.0184326171875	406.5875244140625	rectangle	TextRegion	0.9964675903320312
121.1642837524414	1542.4293212890625	1089.846923828125	1560.056396484375	rectangle	TextRegion	0.995713472366333
792.7625732421875	385.145263671875	871.4089965820312	404.8690185546875	rectangle	TextRegion	0.9924154281616211
81.05088806152344	562.6471557617188	1094.4029541015625	852.5108642578125	rectangle	TextRegion	0.9904735684394836
964.9427490234375	49.88359832763672	1114.268310546875	85.33251953125	rectangle	TextRegion	0.9840604066848755
571.1558227539062	62.41403579711914	902.4328002929688	234.2960205078125	rectangle	TextRegion	0.911815345287323
631.9257202148438	418.48516845703125	733.0504760742188	432.6282653808594	rectangle	TextRegion	0.9074459075927734
110.5556869506836	835.274169921875	209.71458435058594	855.2439575195312	rectangle	TextRegion	0.8906872868537903
99.43266296386719	742.4853515625	1094.7965087890625	1003.7167358398438	rectangle	TextRegion	0.8816094398498535
144.8123321533203	1202.7568359375	459.6252136230469	1375.5408935546875	rectangle	MathsRegion	0.8666540384292603
129.05868530273438	1211.609375	519.8062744140625	1298.77783203125	rectangle	MathsRegion	0.8518440127372742
927.2360229492188	1052.274658203125	1112.9921875	1105.0125732421875	rectangle	MathsRegion	0.8509750962257385
909.9554443359375	1144.7503662109375	1134.9521484375	1170.9769287109375	rectangle	TextRegion	0.8310697078704834
