x_1	y_1	x_2	y_2	block_type	type	score
139.31289672851562	791.6879272460938	867.906982421875	839.649658203125	rectangle	TextRegion	0.999936580657959
232.43626403808594	1062.585693359375	1096.1993408203125	1139.8388671875	rectangle	TextRegion	0.999861478805542
517.291748046875	49.06032180786133	548.5849609375	63.732017517089844	rectangle	TextRegion	0.999461829662323
144.85240173339844	253.0911407470703	1076.24853515625	608.8316650390625	rectangle	TextRegion	0.9984005093574524
142.97813415527344	536.7990112304688	164.431396484375	555.2656860351562	rectangle	TextRegion	0.9961048364639282
141.9950714111328	788.5460815429688	164.6815185546875	807.8875122070312	rectangle	TextRegion	0.9863953590393066
129.89508056640625	1422.5662841796875	822.1665649414062	1460.9920654296875	rectangle	TextRegion	0.9852626323699951
138.95358276367188	1425.2174072265625	162.22543334960938	1443.2186279296875	rectangle	TextRegion	0.956561267375946
261.2598876953125	548.69580078125	1073.197265625	597.6724853515625	rectangle	TextRegion	0.9080343842506409
270.3249816894531	1167.6373291015625	729.471923828125	1472.218505859375	rectangle	OtherRegion	0.8739241361618042
141.1121063232422	1059.13623046875	163.5384521484375	1079.0166015625	rectangle	TextRegion	0.8725023865699768
416.721435546875	892.8594360351562	647.3682861328125	1025.75537109375	rectangle	OtherRegion	0.8715561032295227
