x_1	y_1	x_2	y_2	block_type	type	score
204.15333557128906	632.008544921875	1110.2340087890625	744.5582885742188	rectangle	TextRegion	0.9999878406524658
189.66700744628906	928.841064453125	1115.0631103515625	1041.4041748046875	rectangle	TextRegion	0.9999579191207886
169.74209594726562	1121.0848388671875	1075.8145751953125	1243.8385009765625	rectangle	TextRegion	0.9999536275863647
205.6934814453125	782.3051147460938	1055.5101318359375	867.6624755859375	rectangle	TextRegion	0.999762237071991
147.7693328857422	264.0986022949219	1014.0088500976562	346.53399658203125	rectangle	TextRegion	0.9974217414855957
167.0756378173828	1092.5311279296875	189.06146240234375	1110.7547607421875	rectangle	TextRegion	0.9972654581069946
514.6522216796875	62.819183349609375	556.28125	80.47784423828125	rectangle	TextRegion	0.9956002235412598
165.37547302246094	755.5528564453125	190.31399536132812	774.4087524414062	rectangle	TextRegion	0.9939783811569214
166.00596618652344	1284.2275390625	190.52366638183594	1304.823974609375	rectangle	TextRegion	0.993858277797699
183.16845703125	1318.4537353515625	1129.18115234375	1359.8013916015625	rectangle	TextRegion	0.9874069094657898
444.7105407714844	1320.7430419921875	1136.9024658203125	1342.79443359375	rectangle	TextRegion	0.9864815473556519
166.30068969726562	900.424560546875	189.55673217773438	918.2152709960938	rectangle	TextRegion	0.9848182797431946
165.03602600097656	516.5407104492188	190.96852111816406	536.0730590820312	rectangle	TextRegion	0.971850574016571
180.01480102539062	600.2674560546875	277.6686706542969	620.2850341796875	rectangle	TextRegion	0.960601806640625
166.86279296875	600.7841796875	190.57994079589844	619.8803100585938	rectangle	TextRegion	0.9605229496955872
209.56072998046875	553.5537719726562	285.1921081542969	572.3381958007812	rectangle	TextRegion	0.9340862035751343
165.8533172607422	1452.54443359375	188.3627166748047	1472.8642578125	rectangle	TextRegion	0.9054288268089294
157.94386291503906	409.5627136230469	681.9598388671875	537.7528686523438	rectangle	TextRegion	0.8656333684921265
195.24644470214844	1384.523193359375	903.482421875	1553.650390625	rectangle	TextRegion	0.8534571528434753
205.7138671875	902.4515380859375	277.5338134765625	917.5223388671875	rectangle	TextRegion	0.8502060174942017
210.26434326171875	1310.6678466796875	1115.261474609375	1403.2877197265625	rectangle	TextRegion	0.8497797846794128
0.0	1676.075439453125	1083.69287109375	1680.0	rectangle	OtherRegion	0.8176969885826111
