x_1	y_1	x_2	y_2	block_type	type	score
601.149169921875	1591.360595703125	623.5909423828125	1606.9215087890625	rectangle	TextRegion	0.9999876022338867
159.9944305419922	816.6694946289062	278.8377990722656	841.4876098632812	rectangle	TextRegion	0.999941349029541
158.30026245117188	890.2542724609375	1024.3851318359375	1101.6551513671875	rectangle	TextRegion	0.9998425245285034
164.8719024658203	312.6811218261719	1022.9656982421875	604.9428100585938	rectangle	TextRegion	0.9997596144676208
160.9572296142578	1098.6864013671875	1025.7060546875	1402.3258056640625	rectangle	TextRegion	0.9992795586585999
158.98025512695312	1414.7598876953125	232.7017059326172	1432.09130859375	rectangle	TextRegion	0.9991727471351624
189.6865692138672	117.85508728027344	1022.7596435546875	200.45079040527344	rectangle	TextRegion	0.9988890290260315
195.1724090576172	245.46263122558594	1021.2117309570312	313.5783386230469	rectangle	TextRegion	0.9980497360229492
209.15585327148438	643.5758666992188	1028.3465576171875	682.4578857421875	rectangle	TextRegion	0.9966651797294617
256.7571716308594	248.08094787597656	1007.6310424804688	279.4733581542969	rectangle	TextRegion	0.8313736319541931
