x_1	y_1	x_2	y_2	block_type	type	score
638.8887329101562	226.56048583984375	861.8323974609375	443.866455078125	rectangle	ImageRegion	0.9998452663421631
591.5723266601562	519.367919921875	864.3518676757812	758.17626953125	rectangle	ImageRegion	0.9995081424713135
168.35215759277344	1396.0162353515625	1079.219482421875	1536.149658203125	rectangle	TextRegion	0.9994626641273499
798.5432739257812	1053.245361328125	810.1285400390625	1075.7764892578125	rectangle	TextRegion	0.999447762966156
587.2001953125	788.8358764648438	896.6322631835938	1066.287841796875	rectangle	ImageRegion	0.9993384480476379
220.70474243164062	838.0826416015625	509.1463317871094	1043.49853515625	rectangle	ImageRegion	0.9988756775856018
267.4878845214844	245.27993774414062	463.5794372558594	417.0525817871094	rectangle	ImageRegion	0.9985870122909546
223.0005340576172	543.6490478515625	490.0428771972656	749.3943481445312	rectangle	ImageRegion	0.9982459545135498
657.6749267578125	414.755126953125	669.3782348632812	434.7218322753906	rectangle	TextRegion	0.994559109210968
1037.1287841796875	45.481285095214844	1147.0159912109375	63.43501663208008	rectangle	TextRegion	0.992211103439331
326.2613220214844	1049.0982666015625	337.4769592285156	1069.4241943359375	rectangle	TextRegion	0.9841724634170532
231.7344512939453	739.7582397460938	243.8521728515625	758.973388671875	rectangle	TextRegion	0.9771111011505127
925.0518188476562	1264.7225341796875	1047.475830078125	1302.451416015625	rectangle	TextRegion	0.9313696622848511
829.065185546875	715.6194458007812	841.9098510742188	734.7890625	rectangle	TextRegion	0.9217692613601685
803.0504150390625	1338.93603515625	982.2680053710938	1366.6259765625	rectangle	TextRegion	0.9147396683692932
1012.4158325195312	709.8861694335938	1070.60009765625	1232.8466796875	rectangle	ImageRegion	0.8091951608657837
