x_1	y_1	x_2	y_2	block_type	type	score
1028.4283447265625	1035.5028076171875	1044.69921875	1047.646240234375	rectangle	TextRegion	0.9997593760490417
1029.1883544921875	1224.519775390625	1041.969970703125	1239.6468505859375	rectangle	TextRegion	0.9989270567893982
91.23462677001953	884.1124267578125	784.6087036132812	922.906494140625	rectangle	TextRegion	0.9985674619674683
1034.3426513671875	463.8315734863281	1048.099853515625	478.6194763183594	rectangle	TextRegion	0.9977816939353943
479.94891357421875	1269.649658203125	577.89404296875	1289.89697265625	rectangle	TextRegion	0.9949201941490173
115.929443359375	123.6888656616211	813.7288818359375	162.58932495117188	rectangle	TextRegion	0.9936994314193726
117.4079360961914	1418.361083984375	238.49119567871094	1433.5498046875	rectangle	TextRegion	0.9930539727210999
487.7593688964844	507.1023254394531	584.0596313476562	527.7162475585938	rectangle	TextRegion	0.9893913269042969
140.9498748779297	641.093017578125	1036.5906982421875	675.4829711914062	rectangle	TextRegion	0.9839375615119934
525.0989379882812	983.462646484375	662.3473510742188	1004.2678833007812	rectangle	TextRegion	0.9783039093017578
64.2585220336914	562.49853515625	1087.30126953125	567.5349731445312	rectangle	SeparatorRegion	0.9755448698997498
1034.187744140625	277.0884094238281	1050.510986328125	289.04681396484375	rectangle	TextRegion	0.9731343388557434
126.62881469726562	1327.0294189453125	1057.6744384765625	1331.2562255859375	rectangle	SeparatorRegion	0.9678163528442383
544.7216796875	275.4261474609375	559.425537109375	287.422607421875	rectangle	TextRegion	0.962089478969574
121.81973266601562	365.8092956542969	219.56900024414062	383.0162048339844	rectangle	TextRegion	0.959941565990448
115.12332916259766	778.3676147460938	1076.5606689453125	792.862548828125	rectangle	SeparatorRegion	0.958747386932373
740.4640502929688	1028.72998046875	924.9088745117188	1052.5330810546875	rectangle	TextRegion	0.956670880317688
0.0	1675.2220458984375	973.9563598632812	1679.9998779296875	rectangle	OtherRegion	0.9558089971542358
11.219332695007324	0.0	45.10474395751953	1009.0021362304688	rectangle	ImageRegion	0.8886439800262451
