x_1	y_1	x_2	y_2	block_type	type	score
727.7496948242188	182.82626342773438	978.740234375	475.4026794433594	rectangle	ImageRegion	0.9998176693916321
210.5555877685547	1497.2596435546875	945.6994018554688	1578.4031982421875	rectangle	TextRegion	0.9994760155677795
713.2464599609375	524.8132934570312	1001.9315185546875	728.9972534179688	rectangle	ImageRegion	0.9972233772277832
217.05491638183594	181.46827697753906	652.695068359375	537.376953125	rectangle	ImageRegion	0.9969370365142822
372.9319763183594	1224.0301513671875	388.0115966796875	1243.902587890625	rectangle	TextRegion	0.9951005578041077
1106.553955078125	39.996524810791016	1135.103271484375	57.47925567626953	rectangle	TextRegion	0.9922080636024475
152.19705200195312	684.4275512695312	529.4207153320312	974.5067749023438	rectangle	ImageRegion	0.9918449521064758
286.1031188964844	982.16259765625	298.3358459472656	1000.94189453125	rectangle	TextRegion	0.9901925325393677
1042.3472900390625	41.089412689208984	1102.1195068359375	57.45677185058594	rectangle	TextRegion	0.9806807637214661
495.3673095703125	810.218994140625	990.4820556640625	1322.7982177734375	rectangle	ImageRegion	0.9732834100723267
891.58154296875	423.5014953613281	903.4737548828125	441.4091796875	rectangle	TextRegion	0.9245848059654236
414.0306701660156	512.611328125	723.9299926757812	783.4361572265625	rectangle	ImageRegion	0.8652513027191162
1080.15087890625	701.4428100585938	1138.734375	1331.31591796875	rectangle	ImageRegion	0.8212934732437134
268.3348693847656	487.99755859375	277.5617980957031	505.889404296875	rectangle	TextRegion	0.8067832589149475
