x_1	y_1	x_2	y_2	block_type	type	score
109.97830200195312	1482.4598388671875	1079.9454345703125	1581.236328125	rectangle	TextRegion	0.9998937845230103
186.2696075439453	222.42269897460938	984.8795776367188	281.107666015625	rectangle	TextRegion	0.9991963505744934
187.45240783691406	478.234375	1107.9228515625	572.8158569335938	rectangle	TextRegion	0.998872697353363
189.07278442382812	844.4056396484375	319.1457214355469	858.81884765625	rectangle	TextRegion	0.9986446499824524
212.26673889160156	995.338623046875	884.2177734375	1165.288330078125	rectangle	TextRegion	0.9980735778808594
169.99278259277344	309.21234130859375	925.5850219726562	344.2048034667969	rectangle	TextRegion	0.9979325532913208
161.0228729248047	918.4430541992188	1128.7655029296875	967.1972045898438	rectangle	TextRegion	0.9971928000450134
151.36964416503906	196.74000549316406	177.7401123046875	215.94586181640625	rectangle	TextRegion	0.996787428855896
151.50341796875	1246.3115234375	334.0185546875	1265.4786376953125	rectangle	TextRegion	0.9888930916786194
150.2958526611328	1333.8177490234375	274.43377685546875	1353.5484619140625	rectangle	TextRegion	0.9881014823913574
181.67202758789062	191.65260314941406	850.4776611328125	296.5835266113281	rectangle	TextRegion	0.9811703562736511
185.9200897216797	633.9213256835938	896.7514038085938	679.61328125	rectangle	TextRegion	0.977770984172821
196.2620391845703	1157.165771484375	218.20248413085938	1174.102294921875	rectangle	TextRegion	0.9709813594818115
155.19793701171875	722.0933227539062	1108.599609375	744.0361328125	rectangle	TextRegion	0.9663997888565063
560.3528442382812	1185.8116455078125	575.4590454101562	1208.5225830078125	rectangle	TextRegion	0.9651263356208801
152.2547149658203	1366.8411865234375	570.5648193359375	1392.18994140625	rectangle	TextRegion	0.9645294547080994
196.90878295898438	1193.5496826171875	216.58624267578125	1207.8603515625	rectangle	TextRegion	0.9592832922935486
151.1783447265625	447.9792785644531	176.05224609375	465.5875549316406	rectangle	TextRegion	0.9477819800376892
150.89703369140625	279.594970703125	177.22267150878906	299.7073974609375	rectangle	TextRegion	0.9422327876091003
297.5162048339844	844.1141967773438	324.3036193847656	859.1279296875	rectangle	TextRegion	0.9398775100708008
196.65187072753906	1048.6156005859375	219.4137725830078	1066.3702392578125	rectangle	TextRegion	0.9211512207984924
532.0689697265625	56.54535675048828	583.6951904296875	69.32389831542969	rectangle	TextRegion	0.9088228940963745
162.6181640625	804.136474609375	286.99072265625	831.3051147460938	rectangle	TextRegion	0.9046526551246643
381.3731994628906	1489.7484130859375	1044.836181640625	1512.2109375	rectangle	TextRegion	0.8653721809387207
151.72543334960938	686.3796997070312	174.48802185058594	704.2340087890625	rectangle	TextRegion	0.8589510917663574
181.74404907226562	715.1876831054688	992.0840454101562	760.5463256835938	rectangle	TextRegion	0.8569579720497131
192.0742645263672	365.30120849609375	264.0491027832031	384.8758239746094	rectangle	TextRegion	0.8169428110122681
189.23745727539062	397.7935791015625	388.2330322265625	417.4974060058594	rectangle	TextRegion	0.8116000294685364
