x_1	y_1	x_2	y_2	block_type	type	score
262.1814880371094	1404.7984619140625	1047.240234375	1486.894775390625	rectangle	TextRegion	0.9999159574508667
321.7838134765625	844.5662841796875	868.2040405273438	1143.0865478515625	rectangle	ImageRegion	0.9993873834609985
250.55685424804688	183.44642639160156	459.46978759765625	374.96771240234375	rectangle	ImageRegion	0.9985743761062622
886.1602783203125	371.49444580078125	896.7742309570312	390.59771728515625	rectangle	TextRegion	0.9982897639274597
355.03887939453125	1085.6844482421875	367.2041931152344	1106.38427734375	rectangle	TextRegion	0.9982628226280212
642.3551635742188	198.29989624023438	897.4378662109375	376.11260986328125	rectangle	ImageRegion	0.996906578540802
973.6903686523438	1256.04931640625	1085.88232421875	1289.599609375	rectangle	TextRegion	0.9966573715209961
246.8520965576172	760.5853271484375	258.792724609375	782.8617553710938	rectangle	TextRegion	0.9964595437049866
205.71600341796875	551.7669677734375	592.1972045898438	784.9652709960938	rectangle	ImageRegion	0.9932253956794739
469.4887390136719	445.9517822265625	911.3572998046875	846.7755126953125	rectangle	ImageRegion	0.9919108748435974
211.73471069335938	1411.51123046875	678.2471923828125	1486.086669921875	rectangle	TextRegion	0.9885968565940857
841.7152709960938	780.08642578125	854.049560546875	797.626953125	rectangle	TextRegion	0.9567743539810181
814.7822875976562	1330.4537353515625	1007.2946166992188	1375.22314453125	rectangle	MathsRegion	0.955029308795929
1108.2491455078125	36.12297058105469	1140.6422119140625	54.69430923461914	rectangle	TextRegion	0.9461756944656372
