x_1	y_1	x_2	y_2	block_type	type	score
162.6085968017578	1418.587890625	1068.6412353515625	1549.1201171875	rectangle	TextRegion	0.9999499320983887
248.68003845214844	202.720703125	447.7532958984375	438.9051513671875	rectangle	ImageRegion	0.9999163150787354
744.84326171875	188.70594787597656	964.8937377929688	469.1990661621094	rectangle	ImageRegion	0.9998774528503418
502.3311767578125	360.9725036621094	691.5328979492188	519.9308471679688	rectangle	ImageRegion	0.9996936321258545
161.30755615234375	926.8319702148438	556.7653198242188	1241.259033203125	rectangle	ImageRegion	0.9995673298835754
247.24227905273438	563.4425048828125	519.9181518554688	861.0984497070312	rectangle	ImageRegion	0.999518871307373
653.9439086914062	561.5736083984375	992.0149536132812	847.5845947265625	rectangle	ImageRegion	0.9989041090011597
1098.029052734375	29.32766342163086	1128.111572265625	46.83433151245117	rectangle	TextRegion	0.9911006093025208
625.3048706054688	924.6826171875	1026.78857421875	1249.198486328125	rectangle	ImageRegion	0.9726300239562988
646.2485961914062	348.0706481933594	658.3895263671875	366.6274108886719	rectangle	TextRegion	0.9361014366149902
222.32290649414062	1212.03076171875	234.1455535888672	1234.7208251953125	rectangle	TextRegion	0.9193280935287476
1021.8284301757812	30.178260803222656	1132.0528564453125	47.56173324584961	rectangle	TextRegion	0.9107357859611511
948.670166015625	815.1464233398438	961.8292236328125	836.072998046875	rectangle	TextRegion	0.8881279230117798
695.0576782226562	1222.067138671875	704.4246215820312	1240.3314208984375	rectangle	TextRegion	0.8418352603912354
258.0367431640625	799.2979736328125	270.7267150878906	818.1990356445312	rectangle	TextRegion	0.8308868408203125
