x_1	y_1	x_2	y_2	block_type	type	score
146.09722900390625	149.31802368164062	277.26629638671875	175.16822814941406	rectangle	TextRegion	0.9996300935745239
420.4132995605469	585.13818359375	868.4832763671875	876.4131469726562	rectangle	TextRegion	0.999414324760437
499.2287292480469	473.6089782714844	545.2429809570312	489.46649169921875	rectangle	TextRegion	0.9957665205001831
421.23687744140625	203.2688751220703	1063.6282958984375	309.0513000488281	rectangle	TextRegion	0.9908478260040283
431.5794677734375	149.7153778076172	536.0438842773438	174.62998962402344	rectangle	TextRegion	0.9851981997489929
486.6884765625	278.8311767578125	912.9489135742188	436.3399353027344	rectangle	TextRegion	0.9756585955619812
464.1943054199219	539.22412109375	1046.3267822265625	628.7364501953125	rectangle	TextRegion	0.9352698922157288
494.648681640625	429.3426818847656	1044.2132568359375	453.4687194824219	rectangle	TextRegion	0.9177590608596802
444.0860290527344	961.53125	903.8895263671875	1216.261474609375	rectangle	TextRegion	0.8783398270606995
399.31793212890625	704.225830078125	487.6693115234375	848.6397705078125	rectangle	ImageRegion	0.8572664856910706
