x_1	y_1	x_2	y_2	block_type	type	score
319.9300231933594	560.845947265625	405.4807434082031	661.5951538085938	rectangle	TextRegion	0.9984899759292603
860.1021118164062	773.3860473632812	1085.37451171875	840.7711791992188	rectangle	TextRegion	0.9983513355255127
132.06558227539062	962.4701538085938	248.61912536621094	984.3208618164062	rectangle	TextRegion	0.9972999691963196
132.39901733398438	769.979248046875	241.52261352539062	791.6328125	rectangle	TextRegion	0.9972514510154724
742.8289794921875	782.4172973632812	835.9247436523438	884.169921875	rectangle	TextRegion	0.9960221648216248
859.86572265625	966.342529296875	1087.1396484375	1037.0540771484375	rectangle	TextRegion	0.9954008460044861
613.5687255859375	31.497333526611328	640.5904541015625	49.06218338012695	rectangle	TextRegion	0.995376706123352
132.2389373779297	540.528564453125	236.32257080078125	562.5606079101562	rectangle	TextRegion	0.9937259554862976
794.2075805664062	24.508892059326172	1168.997802734375	92.31906127929688	rectangle	TextRegion	0.991880476474762
795.2841796875	551.9802856445312	1129.8658447265625	720.9194946289062	rectangle	TextRegion	0.9857333898544312
436.6509704589844	988.1876220703125	509.0762023925781	1008.7366333007812	rectangle	TextRegion	0.9761156439781189
319.7666015625	977.0598754882812	406.371826171875	1083.517822265625	rectangle	TextRegion	0.9600905776023865
775.2657470703125	967.0569458007812	788.1890258789062	986.953857421875	rectangle	TextRegion	0.9524900913238525
130.689208984375	325.2353210449219	233.33889770507812	349.1170654296875	rectangle	TextRegion	0.9461369514465332
559.2904663085938	1136.133056640625	892.7725219726562	1154.1358642578125	rectangle	TextRegion	0.9397132992744446
439.2237243652344	545.621337890625	482.6626281738281	562.7171020507812	rectangle	TextRegion	0.8995260000228882
672.4705810546875	773.4667358398438	687.4208374023438	792.8040161132812	rectangle	ImageRegion	0.8225987553596497
672.7195434570312	966.4513549804688	684.8764038085938	985.7634887695312	rectangle	TextRegion	0.8096358776092529
