x_1	y_1	x_2	y_2	block_type	text	id	type	score
1051.7239990234375	1029.09375	1067.0067138671875	1040.8392333984375	rectangle		0	TextRegion	0.999855637550354
488.7684326171875	503.3813171386719	584.8572387695312	523.6571044921875	rectangle	"Uhlíky:
"	1	TextRegion	0.9991500377655028
145.23057556152344	1415.1063232421875	265.0465393066406	1429.82177734375	rectangle	"Poznámka:
"	2	TextRegion	0.9989919066429138
1053.1800537109375	1217.830810546875	1065.392822265625	1232.198974609375	rectangle		3	TextRegion	0.9989773035049438
170.30612182617188	644.5685424804688	918.5843505859376	666.3406372070312	rectangle	"námka: v objektu k.j. 89 (další popis viz k.j. 89
"	4	TextRegion	0.9978849291801452
560.4685668945312	1031.756591796875	576.7334594726562	1043.5013427734375	rectangle		5	TextRegion	0.9961611032485962
128.52757263183594	880.9727172851562	807.4265747070312	923.7294311523438	rectangle	"OBĚDOVICE - ""Na Požárce"", výzkum 1997

 
"	6	TextRegion	0.9954383969306946
68.69060516357422	388.2416687011719	975.1679077148438	426.8869934082031	rectangle	"Mazanice: Kov:

    
"	7	TextRegion	0.9919961094856262
530.76123046875	217.52256774902344	671.7486572265625	237.81793212890625	rectangle	"Přesah do:
"	8	TextRegion	0.9913870692253112
117.18658447265624	122.15853881835938	798.27197265625	164.64862060546875	rectangle	"OBĚDOVICE - ""Na Požárce"", výzkum 1997

 
"	9	TextRegion	0.9868404865264891
748.279052734375	263.2926940917969	929.0752563476562	285.2812805175781	rectangle	"Hloubka: 0,14
"	10	TextRegion	0.9830123782157898
544.8175659179688	271.265625	559.3117065429688	282.43218994140625	rectangle		11	TextRegion	0.9790924787521362
848.0906982421875	503.8473815917969	913.4778442382812	519.2600708007812	rectangle	" 
"	12	TextRegion	0.9664339423179626
1032.7490234375	269.5273742675781	1049.0460205078125	280.84771728515625	rectangle		14	TextRegion	0.9235738515853882
766.3949584960938	1023.4628295898438	945.8251953125	1045.875732421875	rectangle	"Hloubka: 0,24
"	15	TextRegion	0.881100594997406
