x_1	y_1	x_2	y_2	block_type	text	id	type	score
182.6639404296875	1390.7001953125	1065.6953125	1507.3778076171875	rectangle	"Sonda 2a + 2b (1974), spodní horizont vrstvy 3 z 10.stol.,
nálezová situace 130/74. 1 - 8 výběr libické keramiky.
Správné postavení střepu 2 ukázuje šipka se základnou
vyznačující vodorovnou rovinu. — Foto V. Jílkova“
"	0	TextRegion	0.9999548196792604
858.4234008789062	1094.297607421875	869.79296875	1113.3507080078125	rectangle		8	TextRegion	0.994401752948761
392.0909423828125	1096.6236572265625	402.73974609375	1114.0531005859375	rectangle		9	TextRegion	0.9941393136978148
373.8152770996094	675.7476196289062	387.8081359863281	696.19384765625	rectangle		11	TextRegion	0.9882247447967528
956.93115234375	1222.802734375	1088.04296875	1259.0101318359375	rectangle	"1130/74
"	12	TextRegion	0.983835220336914
869.6679077148438	312.5473327636719	881.6522216796875	332.7403869628906	rectangle		13	TextRegion	0.9833444952964784
881.2716064453125	680.31494140625	895.555908203125	702.10400390625	rectangle		14	TextRegion	0.9791550040245056
684.4589233398438	460.4079284667969	698.17333984375	483.6566162109375	rectangle		15	TextRegion	0.9396783113479614
1090.5655517578125	36.79374313354492	1121.1800537109375	54.20915603637695	rectangle		16	TextRegion	0.9392393827438354
1028.0157470703125	37.75674057006836	1087.8792724609375	53.87069320678711	rectangle		17	TextRegion	0.9028638005256652
813.4424438476562	1305.1968994140625	1001.1951904296876	1338.4775390625	rectangle		18	TextRegion	0.8921740651130676
