x_1	y_1	x_2	y_2	block_type	text	id	type	score
137.14865112304688	964.444091796875	1108.3968505859375	1449.185546875	rectangle	"5

představuje-li objekt I vskutku část nehluboké chaty - polozemnice
náleží horizontu specifického osídlení 11. věku, zjištěného na par.
cele č. 25/6, 25/1 a 25/4, tj. v areálu někdejšího pravděpodobného
kněžského domu z 10. stol, Toto osídlení jsem již dříve pracovně
označila jako sídliště, kde možná žili ""jízdní ozbrojenci přemyslot
ských kastelánů"", a to na základě nápadného výskytu součástí jezdec
výstroje (podkovy, udidla) v areálu tohoto sídliště; srv. J. Justo'
Archeologický výzkum na libickém předhradí v letech 1974-1979
(Předběžná zpráva), AR XXXII 1980, 258. Další nehluboké polozemnice
z ll. stol., resp. jejich části, které byly v následujících výkopo.
vých sezónách (1975, 1976) zjištěny v sondách 2j, 2k a 2 l(""el""),
mají zhruba tutéž orientaci jako objekt I v sondě 2c.
"	0	TextRegion	0.9999997615814208
182.4091796875	352.6063842773437	1080.608642578125	439.9406127929688	rectangle	"pe mW. Wee
odlišná výplň objektu byla vybírána po mechanických vrstvách
(srv. výše popis nálezových situací 101/74 a 106/74);
"	1	TextRegion	0.9993976354599
150.2835235595703	712.6409912109375	998.4530029296876	788.4989624023438	rectangle	"při pozdější dokumentaci JZ stěny sondy 2c (tj. řezu 10
zásyp objektu I neodlišen od DVHZ,
"	2	TextRegion	0.998571515083313
203.02842712402344	478.8674926757813	896.6590576171875	648.678955078125	rectangle	" 

datum zkoumání objektu: 22. - 26.7.1974;
původní označení objektu v terénní dokumentac
plány č.: 213,4;

fototabulky č.: 8:15; 9:44;

ohrázkyv a nálavv č.. + 7: Be
"	3	TextRegion	0.9900394082069396
150.5186309814453	865.0053100585938	600.0216064453125	885.06591796875	rectangle	"o roce 995, zřejmě ll, století,
"	4	TextRegion	0.9811443090438844
268.9939270019531	204.4300994873047	1024.802978515625	227.663330078125	rectangle	"šedá hlína, promíšená spálenými i nespálenými úlomky
"	5	TextRegion	0.9658071994781494
142.9477996826172	339.0844116210937	166.68515014648438	358.7582702636719	rectangle		6	TextRegion	0.9643563628196716
165.7008514404297	201.05780029296875	1037.97412109375	263.9501953125	rectangle	"hnědošedá hlina, promíšená spálenými i nespálenými úlomky
opuky (tj. vrstva 2);
"	7	TextRegion	0.9247921109199524
142.64730834960938	290.9186706542969	167.02207946777344	310.4012145996094	rectangle		8	TextRegion	0.908157467842102
142.7289276123047	171.6973114013672	166.83677673339844	191.26931762695312	rectangle		9	TextRegion	0.8290947079658508
