x_1	y_1	x_2	y_2	block_type	text	id	type	score
153.02601623535156	1374.761962890625	1041.89599609375	1478.162841796875	rectangle	"Sonda 2b (1974), vrstva 3 z 10.stol., povrch opukové de-
strukce při jižní líci jižní podezdívky pravděpodobného
kněžského domu, nálezová situace 102/74. 1 - 7 výběr
libické keramiky. Foto V. Jílkova,
"	1	TextRegion	0.9999585151672364
833.8762817382812	400.80462646484375	845.0711059570312	418.6769714355469	rectangle		5	TextRegion	0.9996745586395264
276.98095703125	1060.6805419921875	290.0698547363281	1080.2479248046875	rectangle		9	TextRegion	0.9970479607582092
586.0814819335938	412.8140258789063	598.9371337890625	430.8882141113281	rectangle		10	TextRegion	0.994817554950714
830.1708374023438	699.3306274414062	840.7921142578125	716.123046875	rectangle		11	TextRegion	0.9911437034606934
1027.0069580078125	26.08563232421875	1131.4305419921875	42.44400787353516	rectangle		12	TextRegion	0.9861206412315368
780.9711303710938	1054.7965087890625	792.5816040039062	1073.3726806640625	rectangle		13	TextRegion	0.9815701842308044
827.7280883789062	1278.3902587890625	1046.500244140625	1315.16064453125	rectangle	"ča. Au L. 009
"	14	TextRegion	0.9682439565658568
1099.405517578125	24.68725204467773	1130.6217041015625	42.9477424621582	rectangle		16	TextRegion	0.955410361289978
250.34393310546875	420.0815734863281	259.2539978027344	436.86767578125	rectangle		17	TextRegion	0.942080855369568
