x_1	y_1	x_2	y_2	block_type	text	id	type	score
185.2682342529297	230.0152740478516	1107.7249755859375	490.5327453613281	rectangle	"Z hrobu 1 bylo vybráno 10 g drobných zlomků dokonale spálených
kostí. Zastoupen fragment gracilní ploché kosti mozkovny s úse-
kem otevřeného švu, část hlavičky radie (velmi drobná, průměr

mezi 16-18 mm, odpovídá tělesné výšce kolem 150 cm), část vel-

mi úzké a ostré přední hrany tibie, tenkostěnné kompakty kon-

O k k k Vo
"	0	TextRegion	0.9999399185180664
198.9324951171875	520.3629760742188	1073.5399169921875	649.410888671875	rectangle	"Nepatrné mmožství žárových pozůstatků mladé dospělé osoby
věkový stupeň adultus) gracilní drobné a pravděpodobně malé

Ž podprostřední postavy
"	1	TextRegion	0.9997969269752502
187.8228912353516	875.5254516601562	263.5159912109375	895.175048828125	rectangle	"chol).
"	2	TextRegion	0.999543845653534
178.94334411621094	139.34429931640625	960.5906982421876	189.73760986328125	rectangle	"Antropologické určení žárových pozůstatků z mohyly 10
"	3	TextRegion	0.9993844032287598
163.57069396972656	771.5325317382812	1104.1341552734375	863.3491821289062	rectangle	"Hrob 2 obsahoval několik částek necharakteristické drti doko-
nale spálených kostí. Neurčitelné. (Analýzy provedl RNDr J.Cho-
"	4	TextRegion	0.9993498921394348
152.33837890625	967.1386108398438	1010.6057739257812	999.3570556640624	rectangle	"Mikroskopické určení uhlíků (provedla RNDr J.Slavíková)
"	5	TextRegion	0.9988415837287904
234.8236083984375	677.345458984375	976.1300659179688	719.0425415039062	rectangle	"Přimíšeny tři zlomky neurčitelných kostí zvířecích.
"	6	TextRegion	0.997803509235382
438.907470703125	1080.4239501953125	826.3541870117188	1103.88916015625	rectangle	"borovice (Pinus silvestris)
"	7	TextRegion	0.9968519806861876
1094.59765625	45.103248596191406	1106.3192138671875	62.3091049194336	rectangle		8	TextRegion	0.9946016073226928
185.29315185546875	1079.99072265625	242.92198181152344	1102.189697265625	rectangle	"4/11
"	9	TextRegion	0.9915458559989928
202.2955474853516	962.6720581054688	975.6626586914062	1044.1435546875	rectangle	"ikroskopické určení uhlíků (provedla RNDr J.Slavíkové

£T7T7a hrab 1 jadle (Ahias alha)
"	10	TextRegion	0.8044710159301758
