x_1	y_1	x_2	y_2	block_type	text	id	type	score
713.4207763671875	1080.84814453125	725.2582397460938	1098.756103515625	rectangle		3	TextRegion	0.9993599057197572
408.38623046875	1474.57958984375	1119.84228515625	1530.9429931640625	rectangle	"74), destrukce vnitřní hradební zdi (28.9.995),
Lace 58/74. 1 - 7 výběr libické keramiky.
"	5	TextRegion	0.998988687992096
236.60145568847656	1473.7952880859375	569.7835693359375	1552.0308837890625	rectangle	"onda 2b (1974), destrůk
lálezová situace 58/74.
zoto V.Jilkova.
"	7	TextRegion	0.9982267022132874
327.2507019042969	1050.3363037109375	339.392578125	1069.90185546875	rectangle		10	TextRegion	0.994272768497467
1113.557373046875	38.67003631591797	1144.9332275390625	56.28581619262695	rectangle	"20
"	11	TextRegion	0.9920410513877868
709.8018798828125	415.4088134765625	722.366455078125	432.8513488769531	rectangle		12	TextRegion	0.9894918203353882
950.6096801757812	1278.0516357421875	1052.399658203125	1310.890625	rectangle	"58/14
"	13	TextRegion	0.9727686047554016
686.9855346679688	677.9762573242188	698.92578125	695.7453002929688	rectangle		14	TextRegion	0.9612393379211426
1048.2003173828125	39.96730041503906	1115.50146484375	57.94541549682617	rectangle	"Obr..
"	15	TextRegion	0.9598844647407532
557.9384155273438	403.2209167480469	571.0032958984375	420.7104797363281	rectangle		16	TextRegion	0.8755637407302856
