x_1	y_1	x_2	y_2	block_type	text	id	type	score
277.8368225097656	896.0335693359375	961.6163330078124	944.2098999023438	rectangle	"Světle hnědošedá drobivá suť s pískem - směs valounů, cihel, malty a opuky. Spodní a hraniční
část je tmavě hnědošedý zahliněný písek, spíše soudržný. Četně valouny a cihly, mírně malta,
nahodile opuka.
"	0	TextRegion	0.9999877214431764
270.3572998046875	541.2539672851562	952.0055541992188	578.4076538085938	rectangle	"Tmavě šedočerná kyprá prachovitopísčitá hlína. Četně uhlíky s popelem do 2 cm, mírně cihly do
20 cm, sklo (zkumavky, lahve a tabulky), nahodile dráty.
"	1	TextRegion	0.999977707862854
83.87333679199219	1081.9761962890625	427.8244323730469	1098.416259765625	rectangle	"Archeologický výzkum č. 2015/21 - Albertov 3a
"	2	TextRegion	0.9996899366378784
1515.7445068359375	612.4425048828125	1587.220458984375	627.9190063476562	rectangle	"24.8.2015
"	3	TextRegion	0.9994664788246156
267.0325012207031	422.2798461914063	804.2608032226562	439.3279418945313	rectangle	"Světle okrový soudržný hlinitý písek hnědě mramorovaný, kořeny vegetace.
"	4	TextRegion	0.9994027614593506
1516.9814453125	422.6613464355469	1585.8165283203125	436.8974304199219	rectangle	"20.8.2015
"	5	TextRegion	0.9988923668861388
100.36511993408205	422.2039184570313	157.1237030029297	436.083984375	rectangle	"S11-25
"	6	TextRegion	0.9973922967910768
270.1778564453125	613.0476684570312	916.0245361328124	646.0042114257812	rectangle	"Tmavě hnědošedá drobivá písčitá hlína. Četně cihly, valouny a opuka do 20 cm, nahodile
dlaždičky a malta.
"	7	TextRegion	0.9966488480567932
1517.158935546875	327.6392822265625	1586.5958251953125	342.509521484375	rectangle	"20.8.2015
"	8	TextRegion	0.9956777691841124
290.7821044921875	980.5927734375	944.689697265625	1004.5390625	rectangle	"sdookrový tuhý lehce zahliněný písek. Četně valouny do 14 cm a maltové čočky, mírně opuka,
edila vadí
"	9	TextRegion	0.995014488697052
1472.9569091796875	1080.659912109375	1585.702880859375	1097.516357421875	rectangle	"Stránka 14 z 15
"	10	TextRegion	0.9948482513427734
1509.910888671875	979.0984497070312	1587.059326171875	994.0775146484376	rectangle	"12.8.2015
"	11	TextRegion	0.9933962821960448
1044.0045166015625	212.34814453125	1146.50390625	224.77593994140625	rectangle	"Interpretace
"	12	TextRegion	0.9918176531791688
270.8492126464844	326.058837890625	675.6361083984375	343.4223022460937	rectangle	"Světle šedohnědý ulehlý zahliněný písek, mírně humózní.
"	13	TextRegion	0.9844897985458374
275.939453125	257.67156982421875	940.8975830078124	281.6729736328125	rectangle	"Zelenošedý sypký střednězrnný písek. Četně valounky do 5 cm, nahodile uhlíky, sklo a cihloviné

m 2 rm
"	14	TextRegion	0.9834223985671996
1435.672119140625	980.0797119140624	1497.3289794921875	992.6061401367188	rectangle	"Ditmar E.
"	15	TextRegion	0.9788326025009156
1508.7027587890625	541.9156494140625	1586.466064453125	557.2609252929688	rectangle	"24.8.2015
"	16	TextRegion	0.8130115866661072
279.15850830078125	706.122314453125	647.328857421875	722.6654052734375	rectangle	"Černá drobivá prachovitá hlína. Velmi četně uhlíky.
"	17	TextRegion	0.8104556798934937
