x_1	y_1	x_2	y_2	block_type	text	id	type	score
159.7484130859375	190.10548400878903	1161.6453857421875	455.1783142089844	rectangle	"3 keramická torza z destrukce vnitřní hradební zdi (z nálezo-
vých situací č. 64/74, 65/74 a 139/74), 4 keramická torza z vrstvy
3 (59/14, 70/14, 12/14 a 103/74), jakož i 2 charakteristické střepy
z destrukce vnitřní hradební zdi (střep 117/74) a z vrstvy 3 (střep
141/74), které byly uloženy zvlášť, ještě zde připojuji po sestave-

ně Salm sena nom dm | ML
"	0	TextRegion	0.9999128580093384
681.3826293945312	1057.231201171875	872.9833374023438	1203.7489013671875	rectangle	"4 torzo (sle-
pené ze 2 st-
řepů) horní
části hrnce
""ker.slav.
fáze""

fahbm. 321 3
"	1	TextRegion	0.99961119890213
373.800048828125	1051.238525390625	401.1357727050781	1068.7933349609375	rectangle		2	TextRegion	0.9995009899139404
683.4407958984375	1281.76416015625	862.4906005859375	1433.54443359375	rectangle	"1 torzo (sle-
pené ze 2 st-
řepů) horní
části hrnce
""ker.slav.
fáze""

(nAbhm 36:2
"	3	TextRegion	0.999409317970276
678.156982421875	678.3806762695312	861.3050537109375	822.2522583007812	rectangle	"VOL40
(slep.ze 2
střepů) hor,
části hrnce
""ker.slav.

fáze""
Labn. 222 3
"	4	TextRegion	0.9992294311523438
373.0675659179688	1278.5401611328125	400.5763244628906	1297.2506103515625	rectangle		5	TextRegion	0.9979769587516784
548.7556762695312	1279.5980224609375	633.2269897460938	1299.59814453125	rectangle	"10.st.
"	6	TextRegion	0.997156023979187
155.26609802246094	664.4462280273438	243.00906372070312	688.09423828125	rectangle	"/14-59
"	7	TextRegion	0.99409419298172
286.4185791015625	1278.0316162109375	311.770751953125	1297.7174072265625	rectangle		8	TextRegion	0.9930940866470336
944.4889526367188	1281.624755859375	957.5519409179688	1300.2076416015625	rectangle		9	TextRegion	0.9924949407577516
287.49859619140625	1050.0386962890625	313.5309753417969	1070.2579345703125	rectangle		10	TextRegion	0.9924432635307312
154.23802185058594	1277.6312255859375	239.035400390625	1298.624267578125	rectangle	"/14-10
"	11	TextRegion	0.9901644587516784
444.83111572265625	1292.090087890625	549.0059814453125	1411.942138671875	rectangle	"há
10cm
nad ú-
rovní
1.fáze-
—=l fáze
"	12	TextRegion	0.9883384108543396
948.35986328125	896.7307739257812	961.4155883789062	915.970703125	rectangle		13	TextRegion	0.9843810796737672
375.8226318359375	894.0040893554688	402.07904052734375	912.4782104492188	rectangle		14	TextRegion	0.98382830619812
154.873291015625	1048.536865234375	241.95068359375	1073.706787109375	rectangle	"/14-65
"	15	TextRegion	0.9833329916000366
151.11143493652344	893.0857543945312	242.23660278320312	915.3654174804688	rectangle	"(W464
"	16	TextRegion	0.981028378009796
664.876220703125	23.55740165710449	1089.2901611328125	82.74989318847656	rectangle	"« Seznam nálezů: sonda 2a-2d
Sezona 1974 - str. 30
"	17	TextRegion	0.9686153531074524
288.2377624511719	893.16259765625	314.89520263671875	913.5752563476562	rectangle		18	TextRegion	0.9563050866127014
566.7771606445312	893.6544189453125	635.4407348632812	917.3255615234376	rectangle	"r.995
"	19	TextRegion	0.9399635791778564
568.5610961914062	667.2177734375	654.8970947265625	687.593505859375	rectangle	"10.st.
"	20	TextRegion	0.9291605353355408
535.1583251953125	33.424808502197266	598.7277221679688	49.4658317565918	rectangle	"90 —-
"	21	TextRegion	0.9203200936317444
687.4681396484375	561.6235961914062	756.35107421875	579.5958862304688	rectangle	"torza
"	22	TextRegion	0.91560959815979
375.96533203125	666.341552734375	403.5374755859375	684.0187377929688	rectangle		23	TextRegion	0.8580980896949768
505.3227233886719	150.58963012695312	1122.61083984375	168.2003631591797	rectangle	"rza a 2 char. střepy (obr. 323
"	24	TextRegion	0.8540394902229309
945.9036865234376	1053.465576171875	958.8319702148438	1071.0506591796875	rectangle		25	TextRegion	0.8088954091072083
