x_1	y_1	x_2	y_2	block_type	text	id	type	score
214.42559814453125	1162.22265625	387.5623779296875	1241.30810546875	rectangle	"A -742980.53 -1045062.46
B-742978.10 -1045061.97
C-742977.88 -1045062.84
D-742980.34 -1045063.34
"	0	TextRegion	0.9999805688858032
216.26315307617188	925.4154663085938	384.0138244628906	1006.287353515625	rectangle	"A -742966.02 -1045050.59
B -742964.25 -1045050.20
C -742963.93 -1045051.07
D-742965.78 -104505151
"	1	TextRegion	0.9999512434005736
211.41001892089844	1394.938720703125	385.99169921875	1478.8609619140625	rectangle	"badtuobd
A -742952.88 -1045055.49
B-742950.13 -1045054.94
C-742950.07 -1045056.06
D-742952.66 -1045056.56
"	2	TextRegion	0.999870777130127
213.1830596923828	1046.984619140625	387.517333984375	1123.1439208984375	rectangle	" 

A -74294507 -1045044.30
B-742943.41 -1045043.81
C-742943.14-1045044.58
D-742944.76 -1045045.22
"	3	TextRegion	0.9996851682662964
601.687255859375	1395.1531982421875	781.2092895507812	1480.34375	rectangle	"W 26
A-742946.22 -1045077.65
B -742943.26 -104507725
C-742943.24 -1045078.44
D-742946.17 -1045078.50
"	4	TextRegion	0.9996622800827026
181.25823974609372	116.34033966064452	1022.87939453125	149.4154815673828	rectangle	"Základní deskripce a vyhodnocení nálezů: PhDr. Jaroslav Podliska, Ph.D. (NPÚ HMP)
"	5	TextRegion	0.9996496438980104
212.4636993408203	808.644775390625	387.1519165039063	888.29248046875	rectangle	"A-742961.38 -1045071.62
B-742957.80 -1045033.56
C-742957.61 -1045034.35
D-742960.57 -104503490
"	6	TextRegion	0.9994423985481262
1059.3067626953125	1537.597900390625	1070.759521484375	1553.5775146484375	rectangle		7	TextRegion	0.9993956089019777
201.3905487060547	556.0587158203125	303.82867431640625	578.5676879882812	rectangle	"Kraj: Praha
"	8	TextRegion	0.9991777539253236
214.2090301513672	1282.4739990234375	386.9328918457031	1361.341064453125	rectangle	" 

A -742967.32 -1045058.63
B-742965.50 -1045057.99
C-742965.11 -1045058.83
D-742967.02 -104505949
"	9	TextRegion	0.9989959597587584
131.05538940429688	351.05841064453125	441.3131103515625	381.0337829589844	rectangle	" 

Evidenční list výzkumu
"	10	TextRegion	0.9987815022468568
189.0550994873047	238.6996154785156	859.4991455078125	263.4726867675781	rectangle	"Technický servis výzkumu: firma Osina Archeo s.r.o., Ivana Urbánkov
"	11	TextRegion	0.9981548190116882
233.2875061035156	731.8165283203125	901.4373168945312	764.4102783203125	rectangle	"uh archeologické aktivity: skupina sond, koordináty zkoumaných ploch
"	12	TextRegion	0.9980602860450744
185.74237060546875	614.5615844726562	721.9921264648438	644.6215209960938	rectangle	"Trať (ulice, čp., ppč.): Albertov, ppč. 1556/1 a 3 a 1557
"	13	TextRegion	0.9952430129051208
186.80052185058597	178.16184997558594	799.9315185546875	209.01052856445312	rectangle	"Expertní geologický posudek: RNDr. Jan Zavřel— zkratka J. Z.
"	14	TextRegion	0.9946265816688538
200.90074157714844	435.0232238769531	494.66998291015625	459.2311401367188	rectangle	"Katastrální území: Nové Město
"	15	TextRegion	0.9690629243850708
606.7656860351562	922.8814697265624	776.3019409179688	1012.1639404296876	rectangle	"P
A-74296141 -1045071.53
B -742958.53 -1045070.90
C -742958.43 -1045072.11
D-742960.65 - 1045072.49
"	17	TextRegion	0.9426549077033995
195.79258728027344	495.1516723632813	548.2817993164062	523.6451416015625	rectangle	"Administrativní název obce: Praha 4
"	18	TextRegion	0.9252088069915771
607.1780395507812	1159.740478515625	775.47900390625	1247.371826171875	rectangle	"S 2
A-742971.65 -1045081.87
B -742969.00 -1045081.42
C -742968.93 -1045082.50
D-742971.37 -1045082.87
"	19	TextRegion	0.9039081335067748
601.7097778320312	805.2669677734375	776.170166015625	892.7318725585938	rectangle	"A-742975.20 -1045072.52
B-742972.83 -1045071.91
C-742972.75 -1045072.77
D-742974.88 -104507341
"	20	TextRegion	0.8531912565231323
