x_1	y_1	x_2	y_2	block_type	text	id	type	score
149.85328674316406	543.2649536132812	324.7017517089844	563.41748046875	rectangle	"/14-61b 61b
"	0	TextRegion	0.999556601047516
337.9018249511719	803.9591674804688	363.6548767089844	821.6676635742188	rectangle		1	TextRegion	0.9991610050201416
945.6358032226562	1175.8148193359375	1081.1632080078125	1195.77294921875	rectangle	"3 Železným
"	2	TextRegion	0.9922269582748412
560.9910888671875	963.5941772460938	647.4375610351562	983.3248901367188	rectangle	"celkem
"	3	TextRegion	0.9877808094024658
817.0888671875	800.3359985351562	1113.6851806640625	1110.4503173828125	rectangle	"l sáček s hrnčířskou
čepelí ze střepu a
zlomkem druhé /nebo
zlomkem polotovaru
přeslenu ze střepu?/
l sáček zvíř,kostí,
l sáček s 3 ulomky m
l sáček s uhlíky

1 sáček vzorků /12
kamenů/,'

1 sáček s 3 kusy /2
velké, 1 malý/ želez.
ná ařenabw
"	4	TextRegion	0.9827759265899658
840.0645751953125	21.29568099975586	1166.7010498046875	84.65404510498047	rectangle	"eznam nálezů : tonda Ma- U
ezóna 1974 - str. 6
"	5	TextRegion	0.982384204864502
624.4275512695312	820.4481201171875	806.733642578125	1022.8626098632812	rectangle	"7 U Hle
39 StřDH
153 Stř-
-MIDH
62 MIDH
302 DH

2m 562 střepůj

obr 26:2
"	6	TextRegion	0.9823094010353088
498.0928039550781	1170.0262451171875	584.4430541992188	1188.823486328125	rectangle	"10.st.
"	7	TextRegion	0.981477677822113
809.2570190429688	551.9596557617188	1064.0352783203125	629.553955078125	rectangle	"l sáček s uhlíky,
1 sáček vzorků
/2 kameny/
"	8	TextRegion	0.9767053723335266
263.208740234375	801.6229248046875	290.4556579589844	821.1641845703125	rectangle		9	TextRegion	0.972478449344635
338.627685546875	547.2620239257812	365.3302612304688	563.6670532226562	rectangle		10	TextRegion	0.9630587697029114
654.467529296875	1311.5823974609375	813.0366821289062	1490.7891845703125	rectangle	"BUTŮH
Stř-
=M1DH
M1DH
DH
střepů
r 11

W HF
83 86 or

 
"	11	TextRegion	0.950232207775116
139.96878051757812	1297.0355224609375	230.79075622558597	1320.2794189453125	rectangle	"[14-64
"	12	TextRegion	0.9406279921531676
142.13934326171875	1163.81005859375	228.0011444091797	1187.7130126953125	rectangle	"/14-03
"	13	TextRegion	0.9266797304153442
591.777587890625	661.2119140625	680.0408935546875	679.8705444335938	rectangle	"eelkem
"	14	TextRegion	0.9059266448020936
318.3837585449219	1299.753173828125	344.3082580566406	1317.1612548828125	rectangle		16	TextRegion	0.8654209971427917
142.02169799804688	800.8372802734375	232.476318359375	824.042236328125	rectangle	"/W-62
"	17	TextRegion	0.8103466629981995
780.8578491210938	29.701780319213867	800.0315551757812	48.10380935668945	rectangle		18	TextRegion	0.8053947687149048
