IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Kůlová jam ka 2:
Nálezové situace (tj. sáčky) číslo:
O (v kůlové jamce 2 nebyly objeveny žádné nálezy).
Popis kůlové jamky 2:
1) umístění v ploše výzkumu:
v sondě 2c při SV okraji DVHZ na jejím povrchu;
2) podloží:
DVHZ;
19-
3) druh:
kůlová jamka;
4) superpozice:
kůlová jamka 2 byla zahloubena do horní vrstvy DVHZ. Její zásyp
byl spolu s celým povrchem DVHZ pokryt ornicí/drnem;
5) tvar:
kůlová jamka 2 měla okrouhlý půdorys a miskovitý tvar;
6) rozměry:
průměr cca 30x 35 cm, hloubka cca 33 cm pod okolním povrchem
DVHZ;
7) výplň:
hnědošedá hlína, promíšená spálenými i nespálenými úlomky
opuky (tj. vrstva 2);
8) způsob zkoumání kůlové jamky 2:
postupně vybrána severní a poté jižní polovina ;
9) dokumentace:
a) datum zkoumání objektu: 22.-24.7.1974;
b) původní označení objektu v terénní dokumentaci: kůlová
jamka 2;
c) plány č.: 2, 3, 4;
d) fototabulky č.: 8: 15
e) obrázky s nálezy č.: 0
10) poznámka:
kůlovou jamku 2 lze da tovat pouze (avšak dobře) na základě
její stratigrafické pozice a zásypu, neboť neobsahovala žádné
nálezy."	cs	(114, 81)	(1110, 81)	(1110, 1568)	(114, 1568)
image	Kůlová		(134, 148)	(298, 149)	(298, 166)	(134, 165)
image	jam		(327, 144)	(398, 143)	(398, 175)	(327, 176)
image	ka		(406, 143)	(456, 142)	(456, 173)	(406, 174)
image	2		(489, 151)	(509, 152)	(508, 168)	(488, 167)
image	:		(509, 152)	(521, 153)	(520, 169)	(508, 168)
image	Nálezové		(135, 218)	(251, 219)	(251, 242)	(135, 241)
image	situace		(271, 219)	(372, 220)	(372, 243)	(271, 242)
image	(		(388, 221)	(396, 221)	(396, 243)	(388, 243)
image	tj		(403, 221)	(427, 221)	(427, 243)	(403, 243)
image	.		(435, 221)	(441, 221)	(441, 243)	(435, 243)
image	sáčky		(463, 221)	(534, 222)	(534, 245)	(463, 244)
image	)		(538, 222)	(545, 222)	(545, 244)	(538, 244)
image	číslo		(565, 222)	(638, 223)	(638, 245)	(565, 244)
image	:		(644, 223)	(651, 223)	(651, 245)	(644, 245)
image	O		(134, 267)	(150, 267)	(150, 290)	(134, 290)
image	(		(166, 267)	(177, 267)	(177, 290)	(166, 290)
image	v		(180, 267)	(194, 267)	(194, 290)	(180, 290)
image	kůlové		(210, 267)	(296, 267)	(296, 290)	(210, 290)
image	jamce		(314, 268)	(385, 268)	(385, 291)	(314, 291)
image	2		(402, 268)	(413, 268)	(413, 291)	(402, 291)
image	nebyly		(433, 268)	(520, 268)	(520, 292)	(433, 292)
image	objeveny		(536, 268)	(652, 269)	(652, 293)	(536, 292)
image	žádné		(670, 270)	(740, 270)	(740, 293)	(670, 293)
image	nálezy		(759, 270)	(847, 271)	(847, 294)	(759, 293)
image	)		(848, 271)	(859, 271)	(859, 294)	(848, 294)
image	.		(864, 271)	(873, 271)	(873, 294)	(864, 294)
image	Popis		(122, 339)	(192, 340)	(192, 360)	(122, 359)
image	kůlové		(211, 340)	(296, 341)	(296, 361)	(211, 360)
image	jamky		(313, 341)	(386, 342)	(386, 362)	(313, 361)
image	2		(400, 342)	(415, 342)	(415, 361)	(400, 361)
image	:		(421, 342)	(429, 342)	(429, 361)	(421, 361)
image	1		(134, 384)	(148, 384)	(148, 408)	(134, 408)
image	)		(152, 384)	(161, 384)	(161, 408)	(152, 408)
image	umístění		(181, 384)	(296, 385)	(296, 409)	(181, 408)
image	v		(313, 386)	(326, 386)	(326, 410)	(313, 410)
image	ploše		(342, 386)	(414, 387)	(414, 411)	(342, 410)
image	výzkumu		(430, 387)	(533, 388)	(533, 413)	(430, 412)
image	:		(539, 389)	(547, 389)	(547, 413)	(539, 413)
image	v		(178, 423)	(193, 423)	(193, 446)	(178, 446)
image	sondě		(210, 422)	(282, 423)	(282, 447)	(210, 446)
image	2c		(297, 424)	(326, 424)	(326, 447)	(297, 447)
image	při		(343, 424)	(384, 424)	(384, 447)	(343, 447)
image	SV		(402, 425)	(430, 425)	(430, 448)	(402, 448)
image	okraji		(446, 424)	(532, 425)	(532, 449)	(446, 448)
image	DVHZ		(550, 426)	(607, 427)	(607, 450)	(550, 449)
image	na		(626, 427)	(650, 427)	(650, 450)	(626, 450)
image	jejím		(667, 426)	(739, 427)	(739, 451)	(667, 450)
image	povrchu		(757, 427)	(859, 428)	(859, 452)	(757, 451)
image	;		(864, 429)	(874, 429)	(874, 452)	(864, 452)
image	2		(133, 471)	(147, 471)	(147, 492)	(133, 492)
image	)		(152, 471)	(162, 471)	(162, 492)	(152, 492)
image	podloží		(180, 471)	(282, 472)	(282, 493)	(180, 492)
image	:		(288, 472)	(295, 472)	(295, 493)	(288, 493)
image	DVHZ		(180, 506)	(238, 509)	(237, 527)	(179, 524)
image	;		(243, 510)	(253, 510)	(252, 527)	(242, 527)
image	19		(536, 81)	(567, 82)	(567, 98)	(536, 97)
image	3		(133, 556)	(148, 556)	(148, 576)	(133, 576)
image	)		(151, 556)	(162, 556)	(162, 576)	(151, 576)
image	druh		(179, 556)	(237, 556)	(237, 576)	(179, 576)
image	:		(242, 556)	(252, 556)	(252, 576)	(242, 576)
image	kůlová		(179, 589)	(264, 592)	(263, 613)	(178, 610)
image	jamka		(282, 592)	(353, 594)	(352, 615)	(281, 613)
image	;		(360, 595)	(368, 595)	(367, 615)	(359, 615)
image	4		(132, 640)	(147, 640)	(147, 660)	(132, 660)
image	)		(151, 640)	(160, 640)	(160, 660)	(151, 660)
image	superpozice		(180, 640)	(340, 640)	(340, 660)	(180, 660)
image	:		(345, 640)	(352, 640)	(352, 660)	(345, 660)
image	kůlová		(179, 673)	(265, 674)	(265, 697)	(179, 696)
image	jamka		(283, 674)	(352, 675)	(352, 698)	(283, 697)
image	2		(371, 675)	(382, 675)	(382, 697)	(371, 697)
image	byla		(400, 675)	(455, 675)	(455, 698)	(400, 698)
image	zahloubena		(475, 676)	(618, 677)	(618, 699)	(475, 698)
image	do		(637, 677)	(664, 677)	(664, 700)	(637, 700)
image	horní		(683, 677)	(754, 678)	(754, 701)	(683, 700)
image	vrstvy		(771, 678)	(858, 679)	(858, 702)	(771, 701)
image	DVHZ		(873, 679)	(931, 679)	(931, 702)	(873, 702)
image	.		(937, 680)	(943, 680)	(943, 702)	(937, 702)
image	Její		(963, 680)	(1019, 680)	(1019, 703)	(963, 703)
image	zásyp		(1036, 680)	(1110, 681)	(1110, 704)	(1036, 703)
image	byl		(178, 711)	(221, 711)	(221, 732)	(178, 732)
image	spolu		(239, 711)	(310, 711)	(310, 732)	(239, 732)
image	s		(327, 711)	(339, 711)	(339, 732)	(327, 732)
image	celým		(357, 712)	(427, 712)	(427, 733)	(357, 733)
image	povrchem		(445, 712)	(561, 713)	(561, 734)	(445, 733)
