IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"2a
110/74
2b
3a
85/74
84/74
110/74
2c
90174
85/74
3b
110/74
91/74.
110/74
Obr. 1
3c
3cm
Sonda 2c (1974), keramické aquamanile: 1.část obrazové dokumen-
tace. 1-torzo hlavičky s levým plastickým růžkem a výlevkou
(slepeno ze 2 střepů 110/74 a 1 střepu 84/74), pohled zpředu;
2-střep z torza hlavičky s levým plastickým růžkem, 110/74
(a vnitřní strana střepu s částí výlevky, b - profil, c- vněj
ší strana střepu); 3- střep ze spodní části torza hlavičky,
110/74 (a vnější strana střepu, b- profil, c vnitřní strana
střepu); 4 - křese bná rekonstrukce aquamanile, pohled na levou
stranu zvířátka. Kresba: V.Žižková."	cs	(86, 41)	(1132, 41)	(1132, 1638)	(86, 1638)
image	2a		(87, 651)	(122, 653)	(121, 676)	(86, 674)
image	110/74		(146, 859)	(221, 860)	(221, 888)	(146, 887)
image	2b		(332, 678)	(368, 678)	(368, 702)	(332, 702)
image	3a		(484, 356)	(521, 359)	(519, 384)	(482, 381)
image	85/74		(465, 951)	(538, 952)	(538, 977)	(465, 976)
image	84/74		(396, 1184)	(466, 1186)	(465, 1214)	(395, 1212)
image	110/74		(479, 1045)	(558, 1048)	(557, 1075)	(478, 1072)
image	2c		(619, 601)	(659, 596)	(662, 622)	(622, 627)
image	90174		(630, 1010)	(693, 1012)	(692, 1041)	(629, 1039)
image	85/74		(676, 1261)	(743, 1261)	(743, 1291)	(676, 1291)
image	3b		(788, 439)	(826, 439)	(826, 463)	(788, 463)
image	110/74		(750, 974)	(826, 977)	(825, 1006)	(749, 1003)
image	91/74		(773, 1090)	(835, 1093)	(834, 1121)	(772, 1118)
image	.		(836, 1094)	(842, 1094)	(841, 1121)	(835, 1121)
image	110/74		(843, 1007)	(919, 1007)	(919, 1036)	(843, 1036)
image	Obr		(1000, 45)	(1042, 43)	(1043, 66)	(1001, 68)
image	.		(1048, 44)	(1057, 44)	(1058, 66)	(1049, 66)
image	1		(1081, 42)	(1096, 41)	(1097, 63)	(1082, 64)
image	3c		(1056, 427)	(1094, 426)	(1095, 450)	(1057, 451)
image	3cm		(1065, 659)	(1104, 661)	(1103, 676)	(1064, 674)
image	Sonda		(184, 1423)	(260, 1423)	(260, 1450)	(184, 1450)
image	2c		(273, 1423)	(301, 1423)	(301, 1450)	(273, 1450)
image	(		(322, 1423)	(332, 1423)	(332, 1450)	(322, 1450)
image	1974		(332, 1423)	(391, 1423)	(391, 1450)	(332, 1450)
image	)		(395, 1423)	(404, 1423)	(404, 1450)	(395, 1450)
image	,		(412, 1423)	(418, 1423)	(418, 1450)	(412, 1450)
image	keramické		(436, 1423)	(568, 1423)	(568, 1450)	(436, 1450)
image	aquamanile		(585, 1423)	(727, 1423)	(727, 1450)	(585, 1450)
image	:		(734, 1423)	(741, 1423)	(741, 1450)	(734, 1450)
image	1.část		(760, 1423)	(846, 1423)	(846, 1450)	(760, 1450)
image	obrazové		(865, 1423)	(980, 1423)	(980, 1450)	(865, 1450)
image	dokumen		(997, 1423)	(1099, 1423)	(1099, 1450)	(997, 1450)
image	tace		(186, 1451)	(242, 1451)	(242, 1468)	(186, 1468)
image	.		(246, 1451)	(255, 1451)	(255, 1467)	(246, 1467)
image	1		(288, 1449)	(303, 1449)	(303, 1472)	(288, 1472)
image	-		(306, 1449)	(320, 1449)	(320, 1472)	(306, 1472)
image	torzo		(319, 1449)	(390, 1449)	(390, 1472)	(319, 1472)
image	hlavičky		(407, 1449)	(523, 1449)	(523, 1472)	(407, 1472)
image	s		(542, 1450)	(553, 1450)	(553, 1473)	(542, 1473)
image	levým		(570, 1450)	(644, 1450)	(644, 1473)	(570, 1473)
image	plastickým		(658, 1450)	(806, 1451)	(806, 1475)	(658, 1474)
image	růžkem		(819, 1451)	(908, 1451)	(908, 1474)	(819, 1474)
image	a		(924, 1451)	(936, 1451)	(936, 1474)	(924, 1474)
image	výlevkou		(952, 1451)	(1071, 1451)	(1071, 1475)	(952, 1475)
image	(		(188, 1472)	(200, 1472)	(200, 1498)	(188, 1498)
image	slepeno		(201, 1472)	(302, 1472)	(302, 1498)	(201, 1498)
image	ze		(320, 1472)	(346, 1472)	(346, 1498)	(320, 1498)
image	2		(363, 1472)	(377, 1472)	(377, 1498)	(363, 1498)
image	střepů		(393, 1472)	(480, 1472)	(480, 1498)	(393, 1498)
image	110/74		(495, 1472)	(584, 1472)	(584, 1498)	(495, 1498)
image	a		(600, 1472)	(615, 1472)	(615, 1498)	(600, 1498)
image	1		(627, 1472)	(640, 1472)	(640, 1498)	(627, 1498)
image	střepu		(658, 1472)	(745, 1472)	(745, 1498)	(658, 1498)
image	84/74		(762, 1472)	(833, 1472)	(833, 1498)	(762, 1498)
image	)		(837, 1472)	(846, 1472)	(846, 1498)	(837, 1498)
image	,		(854, 1472)	(860, 1472)	(860, 1498)	(854, 1498)
image	pohled		(879, 1472)	(966, 1472)	(966, 1498)	(879, 1498)
image	zpředu		(983, 1472)	(1071, 1472)	(1071, 1498)	(983, 1498)
image	;		(1074, 1472)	(1081, 1472)	(1081, 1498)	(1074, 1498)
image	2		(184, 1494)	(202, 1494)	(202, 1523)	(184, 1523)
image	-		(204, 1494)	(221, 1494)	(221, 1523)	(204, 1523)
image	střep		(230, 1494)	(304, 1494)	(304, 1523)	(230, 1523)
image	z		(320, 1494)	(333, 1494)	(333, 1523)	(320, 1523)
image	torza		(349, 1494)	(422, 1494)	(422, 1523)	(349, 1523)
image	hlavičky		(437, 1494)	(554, 1494)	(554, 1523)	(437, 1523)
image	s		(571, 1494)	(582, 1494)	(582, 1523)	(571, 1523)
image	levým		(599, 1494)	(673, 1494)	(673, 1523)	(599, 1523)
image	plastickým		(687, 1494)	(835, 1494)	(835, 1523)	(687, 1523)
image	růžkem		(849, 1494)	(937, 1494)	(937, 1523)	(849, 1523)
image	,		(941, 1494)	(948, 1494)	(948, 1523)	(941, 1523)
image	110/74		(952, 1494)	(1044, 1494)	(1044, 1523)	(952, 1523)
image	(		(188, 1518)	(200, 1518)	(200, 1542)	(188, 1542)
image	a		(202, 1518)	(216, 1518)	(216, 1542)	(202, 1542)
image	vnitřní		(259, 1518)	(363, 1519)	(363, 1543)	(259, 1542)
image	strana		(379, 1519)	(466, 1519)	(466, 1543)	(379, 1543)
image	střepu		(482, 1519)	(570, 1519)	(570, 1543)	(482, 1543)
image	s		(586, 1520)	(596, 1520)	(596, 1544)	(586, 1544)
image	částí		(615, 1520)	(686, 1520)	(686, 1544)	(615, 1544)
image	výlevky		(700, 1520)	(804, 1521)	(804, 1546)	(700, 1545)
image	,		(809, 1521)	(817, 1521)	(817, 1545)	(809, 1545)
image	b		(835, 1521)	(849, 1521)	(849, 1545)	(835, 1545)
image	-		(863, 1521)	(879, 1521)	(879, 1545)	(863, 1545)
image	profil		(894, 1520)	(981, 1520)	(981, 1545)	(894, 1545)
image	,		(987, 1520)	(995, 1520)	(995, 1545)	(987, 1545)
image	c-		(1011, 1520)	(1055, 1520)	(1055, 1545)	(1011, 1545)
image	vněj		(1069, 1520)	(1132, 1520)	(1132, 1546)	(1069, 1546)
image	ší		(186, 1539)	(215, 1539)	(215, 1565)	(186, 1565)
image	strana		(231, 1539)	(320, 1539)	(320, 1565)	(231, 1565)
image	střepu		(335, 1539)	(422, 1539)	(422, 1566)	(335, 1566)
image	)		(425, 1540)	(433, 1540)	(433, 1566)	(425, 1566)
image	;		(441, 1540)	(448, 1540)	(448, 1566)	(441, 1566)
