IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"+
Tab. 19
37
č. neg.
51 137
Sonda 2d (1974). Zásobní jáma č. VIII. Pohled od S. Foto J. Justová.
38
č. neg.
51 138
Sonda 2a_2c (1974). Pohled od V. Část (západní) jižní podezdívky
budovy orientované Z-V,zbytek západní příčky v interiéru
budovy.
Vpravo východnia Vlevo vnitř., příkop a
destrukce vnitř. hradeb. zdi.
Foto J. Justová."	cs	(145, 59)	(1113, 59)	(1113, 1490)	(145, 1490)
image	+		(755, 412)	(812, 414)	(810, 455)	(753, 453)
image	Tab		(1008, 59)	(1062, 61)	(1061, 85)	(1007, 83)
image	.		(1063, 61)	(1071, 61)	(1070, 84)	(1062, 84)
image	19		(1083, 62)	(1113, 63)	(1112, 86)	(1082, 85)
image	37		(978, 554)	(1008, 554)	(1008, 574)	(978, 574)
image	č		(935, 589)	(949, 590)	(948, 608)	(934, 607)
image	.		(952, 590)	(962, 591)	(961, 609)	(951, 608)
image	neg		(980, 592)	(1023, 595)	(1022, 613)	(979, 610)
image	.		(1025, 595)	(1033, 596)	(1032, 614)	(1024, 613)
image	51		(934, 615)	(966, 616)	(966, 634)	(934, 633)
image	137		(979, 615)	(1021, 616)	(1021, 635)	(979, 634)
image	Sonda		(150, 679)	(227, 679)	(227, 706)	(150, 706)
image	2d		(241, 679)	(269, 679)	(269, 706)	(241, 706)
image	(		(286, 679)	(297, 679)	(297, 706)	(286, 706)
image	1974		(300, 679)	(355, 679)	(355, 706)	(300, 706)
image	)		(359, 679)	(369, 679)	(369, 706)	(359, 706)
image	.		(378, 679)	(383, 679)	(383, 706)	(378, 706)
image	Zásobní		(402, 679)	(505, 679)	(505, 706)	(402, 706)
image	jáma		(523, 679)	(580, 679)	(580, 706)	(523, 706)
image	č		(594, 679)	(606, 679)	(606, 706)	(594, 706)
image	.		(613, 679)	(620, 679)	(620, 706)	(613, 706)
image	VIII		(638, 679)	(682, 679)	(682, 706)	(638, 706)
image	.		(689, 679)	(695, 679)	(695, 706)	(689, 706)
image	Pohled		(713, 679)	(800, 679)	(800, 706)	(713, 706)
image	od		(817, 679)	(843, 679)	(843, 706)	(817, 706)
image	S.		(860, 679)	(886, 679)	(886, 706)	(860, 706)
image	Foto		(903, 679)	(956, 679)	(956, 706)	(903, 706)
image	J.		(973, 679)	(994, 679)	(994, 706)	(973, 706)
image	Justová		(996, 679)	(1102, 679)	(1102, 706)	(996, 706)
image	.		(1103, 679)	(1110, 679)	(1110, 706)	(1103, 706)
image	38		(991, 1214)	(1021, 1214)	(1021, 1235)	(991, 1235)
image	č		(963, 1249)	(977, 1250)	(976, 1268)	(962, 1267)
image	.		(981, 1250)	(990, 1251)	(989, 1268)	(980, 1268)
image	neg		(1007, 1251)	(1050, 1254)	(1049, 1271)	(1006, 1269)
image	.		(1053, 1254)	(1060, 1254)	(1059, 1272)	(1052, 1272)
image	51		(961, 1274)	(992, 1274)	(992, 1292)	(961, 1292)
image	138		(1006, 1274)	(1048, 1274)	(1048, 1292)	(1006, 1292)
image	Sonda		(147, 1388)	(224, 1389)	(224, 1417)	(147, 1416)
image	2a_2c		(237, 1389)	(310, 1390)	(310, 1418)	(237, 1417)
image	(		(327, 1390)	(337, 1390)	(337, 1417)	(327, 1417)
image	1974		(342, 1390)	(397, 1390)	(397, 1417)	(342, 1417)
image	)		(401, 1391)	(410, 1391)	(410, 1418)	(401, 1418)
image	.		(417, 1391)	(425, 1391)	(425, 1418)	(417, 1418)
image	Pohled		(444, 1391)	(532, 1392)	(532, 1419)	(444, 1418)
image	od		(551, 1392)	(576, 1392)	(576, 1419)	(551, 1419)
image	V.		(591, 1392)	(617, 1392)	(617, 1419)	(591, 1419)
image	Část		(637, 1392)	(694, 1392)	(694, 1420)	(637, 1420)
image	(		(711, 1393)	(721, 1393)	(721, 1420)	(711, 1420)
image	západní		(727, 1393)	(827, 1394)	(827, 1422)	(727, 1421)
image	)		(830, 1394)	(839, 1394)	(839, 1421)	(830, 1421)
image	jižní		(860, 1394)	(930, 1395)	(930, 1423)	(860, 1422)
image	podezdívky		(947, 1395)	(1095, 1396)	(1095, 1423)	(947, 1422)
image	budovy		(147, 1414)	(239, 1415)	(239, 1441)	(147, 1440)
image	orientované		(254, 1415)	(412, 1416)	(412, 1442)	(254, 1441)
image	Z		(429, 1417)	(443, 1417)	(443, 1442)	(429, 1442)
image	-		(445, 1417)	(459, 1417)	(459, 1442)	(445, 1442)
image	V		(459, 1417)	(475, 1417)	(475, 1442)	(459, 1442)
image	,		(479, 1418)	(487, 1418)	(487, 1443)	(479, 1443)
image	zbytek		(505, 1417)	(594, 1418)	(594, 1444)	(505, 1443)
image	západní		(651, 1419)	(752, 1419)	(752, 1443)	(651, 1443)
image	příčky		(812, 1420)	(902, 1420)	(902, 1445)	(812, 1445)
image	v		(915, 1420)	(929, 1420)	(929, 1444)	(915, 1444)
image	interiéru		(946, 1419)	(1078, 1418)	(1078, 1443)	(946, 1444)
image	budovy		(146, 1442)	(238, 1442)	(238, 1464)	(146, 1464)
image	.		(238, 1442)	(249, 1442)	(249, 1464)	(238, 1464)
image	Vpravo		(362, 1445)	(443, 1446)	(443, 1464)	(362, 1463)
image	východnia		(496, 1442)	(638, 1442)	(638, 1465)	(496, 1465)
image	Vlevo		(724, 1442)	(798, 1443)	(798, 1467)	(724, 1466)
image	vnitř		(812, 1443)	(888, 1444)	(888, 1468)	(812, 1467)
image	.		(890, 1445)	(899, 1445)	(899, 1468)	(890, 1468)
image	,		(904, 1445)	(911, 1445)	(911, 1468)	(904, 1468)
image	příkop		(917, 1445)	(1005, 1446)	(1005, 1469)	(917, 1468)
image	a		(1021, 1446)	(1036, 1446)	(1036, 1469)	(1021, 1469)
image	destrukce		(149, 1464)	(281, 1465)	(281, 1485)	(149, 1484)
image	vnitř		(295, 1465)	(368, 1465)	(368, 1485)	(295, 1485)
image	.		(374, 1466)	(381, 1466)	(381, 1485)	(374, 1485)
image	hradeb		(400, 1466)	(487, 1467)	(487, 1485)	(400, 1485)
image	.		(493, 1466)	(500, 1466)	(500, 1485)	(493, 1485)
image	zdi		(520, 1467)	(561, 1467)	(561, 1486)	(520, 1486)
image	.		(566, 1467)	(575, 1467)	(575, 1486)	(566, 1486)
image	Foto		(707, 1465)	(765, 1465)	(765, 1487)	(707, 1487)
image	J.		(781, 1465)	(801, 1465)	(801, 1487)	(781, 1487)
image	Justová		(808, 1465)	(908, 1466)	(908, 1489)	(808, 1488)
image	.		(910, 1466)	(918, 1466)	(918, 1488)	(910, 1488)
