IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Obr. 1. Sonda 2c (1974), keramické aquamanile: 1. část
obrazové dokumentace. 1 torzo hlavičky s levým plastickým
růžkem a výlevkou (slepeno ze 2 střepů 110/74 a 1 střepu 84/74),
pohled zpředu; 2 - střep z torza hlavičky s levým plastickým
růžkem, 110/74 (a vnitřní strana střepu s částí výlevky,
b profil, c- vnější strana střepu); 3- střep ze spodní
části torza hlavičky, 110/74 (a vnější strana střepu, b -
- profil, c - vnitřní strana střepu); 4 kresebná rekonstruk-
ce aquamanile, pohled na levou stranu zvířátka. Kresba:
V.Žižková.
100
A KOMENTÁŘE
c) TEXTY K OBRÁZKŮM S NÁLEZY
-
Obr. 2. Sonda 2c (1974), keramické aquamanile: 2.část
obrazové dokumentace. 1- torzo zadečku zvířátka s plastickým
ocáskem, slepené ze 2 střepů č. 110/74 (a šikmý pohled zeza-
du, b- šikmý pohled zprava); 2 - profil většího z obou střepů
ze zadečku zvířátka s plastickým ocáskem, č. 110/74; 3 - kre-
sebná rekonstrukce aquamanile, pohled na pravou stranu zvířátka.
Kresba: V.Žižková.
Obr. 3. Sonda 2c (1974). 1- železný stilus, č. 89/74
(a pohled ze strany, b pohled zepředu); 2 - keramické
aquamanile, 3.část obrazové dokumentace: kresebná rekonstrukce
aquamanile, pohled na zvířátko zezadu. Kresba: V.Žižková.
a komentáře
TextyVk obrázkům s nálezy
Sonda 2a 2d (1974) - str. 1
-N
em
69
Obr. 4. Sonda 2c (1974). 1 - železná lyrovitá ocílka
143/74 z vrstvy 3; 2 železné nůžky 108/74 z vrstvy 3
(a pohled z boku, b pohled zepředu); 3
88/74 z vrstvy 2. Kresba: V.Žižková.
železná podkova
-
m
Obr. 5. Sonda 2c (1974). 1- rekonstruovaný hrnec
z destrukce vnitřní hradební zdi (117/74); 2- útlý kostěný
hrot (stilus ??) č.
143/74 z vrstvy 3 (a pohled zepředu,
b pohled z boku); 3 -kostěné šídlo 116/74 z destrukce
vnitřní hradební zdi (a pohled zepředu, b
-
CF
pohled ze strany);
4 kostěné šídlo 117/74 z destrukce vnitřní hradební zdi
(a
pohled zepředu, b
v poměru 1:2, kostěné hroty zobrazeny v měřítku 1:1.
Kresba: V.Žižková.
G
pohled z boku). Nádoba zobrazena"	cs	(183, 6)	(1140, 6)	(1140, 1481)	(183, 1481)
image	Obr		(284, 216)	(326, 216)	(326, 240)	(284, 240)
image	.		(329, 216)	(337, 216)	(337, 240)	(329, 240)
image	1.		(355, 216)	(382, 216)	(382, 240)	(355, 240)
image	Sonda		(400, 216)	(474, 217)	(474, 242)	(400, 241)
image	2c		(489, 217)	(516, 217)	(516, 241)	(489, 241)
image	(		(535, 218)	(543, 218)	(543, 242)	(535, 242)
image	1974		(548, 218)	(606, 218)	(606, 242)	(548, 242)
image	)		(610, 218)	(618, 218)	(618, 242)	(610, 242)
image	,		(626, 218)	(632, 218)	(632, 242)	(626, 242)
image	keramické		(650, 218)	(782, 219)	(782, 244)	(650, 243)
image	aquamanile		(800, 219)	(944, 220)	(944, 245)	(800, 244)
image	:		(950, 221)	(956, 221)	(956, 245)	(950, 245)
image	1.		(975, 221)	(999, 221)	(999, 245)	(975, 245)
image	část		(1004, 222)	(1064, 223)	(1064, 247)	(1004, 246)
image	obrazové		(195, 253)	(310, 254)	(310, 274)	(195, 273)
image	dokumentace		(325, 254)	(488, 255)	(488, 275)	(325, 274)
image	.		(491, 256)	(500, 256)	(500, 275)	(491, 275)
image	1		(531, 256)	(550, 256)	(550, 274)	(531, 274)
image	torzo		(593, 255)	(664, 256)	(664, 280)	(593, 279)
image	hlavičky		(679, 256)	(797, 257)	(797, 281)	(679, 280)
image	s		(815, 258)	(826, 258)	(826, 281)	(815, 281)
image	levým		(841, 258)	(916, 259)	(916, 283)	(841, 282)
image	plastickým		(931, 259)	(1080, 261)	(1080, 285)	(931, 283)
image	růžkem		(193, 287)	(284, 288)	(284, 312)	(193, 311)
image	a		(298, 289)	(312, 289)	(312, 312)	(298, 312)
image	výlevkou		(325, 288)	(443, 289)	(443, 313)	(325, 312)
image	(		(462, 290)	(471, 290)	(471, 313)	(462, 313)
image	slepeno		(475, 290)	(575, 291)	(575, 315)	(475, 314)
image	ze		(594, 291)	(619, 291)	(619, 314)	(594, 314)
image	2		(636, 292)	(647, 292)	(647, 315)	(636, 315)
image	střepů		(667, 292)	(751, 293)	(751, 316)	(667, 315)
image	110/74		(768, 293)	(856, 294)	(856, 317)	(768, 316)
image	a		(873, 294)	(886, 294)	(886, 317)	(873, 317)
image	1		(901, 294)	(914, 294)	(914, 317)	(901, 317)
image	střepu		(932, 294)	(1016, 295)	(1016, 319)	(932, 318)
image	84/74		(1035, 295)	(1108, 296)	(1108, 320)	(1035, 319)
image	)		(1109, 296)	(1120, 296)	(1120, 319)	(1109, 319)
image	,		(1126, 296)	(1135, 296)	(1135, 319)	(1126, 319)
image	pohled		(193, 328)	(282, 328)	(282, 350)	(193, 350)
image	zpředu		(297, 328)	(384, 328)	(384, 350)	(297, 350)
image	;		(388, 328)	(395, 328)	(395, 350)	(388, 350)
image	2		(427, 328)	(441, 328)	(441, 350)	(427, 350)
image	-		(458, 328)	(473, 328)	(473, 350)	(458, 350)
image	střep		(489, 326)	(563, 327)	(563, 352)	(489, 351)
image	z		(577, 327)	(590, 327)	(590, 351)	(577, 351)
image	torza		(607, 327)	(679, 328)	(679, 353)	(607, 352)
image	hlavičky		(694, 328)	(811, 329)	(811, 354)	(694, 353)
image	s		(829, 330)	(840, 330)	(840, 354)	(829, 354)
image	levým		(856, 330)	(930, 331)	(930, 356)	(856, 355)
image	plastickým		(945, 331)	(1094, 333)	(1094, 358)	(945, 356)
image	růžkem		(193, 362)	(281, 361)	(281, 384)	(193, 385)
image	,		(284, 362)	(290, 362)	(290, 384)	(284, 384)
image	110/74		(310, 361)	(397, 360)	(397, 383)	(310, 384)
image	(		(416, 361)	(427, 361)	(427, 383)	(416, 383)
image	a		(427, 361)	(442, 361)	(442, 383)	(427, 383)
image	vnitřní		(487, 361)	(591, 362)	(591, 386)	(487, 385)
image	strana		(608, 363)	(692, 364)	(692, 387)	(608, 386)
image	střepu		(710, 364)	(797, 365)	(797, 389)	(710, 388)
image	s		(813, 366)	(824, 366)	(824, 389)	(813, 389)
image	částí		(842, 366)	(913, 367)	(913, 391)	(842, 390)
image	výlevky		(929, 367)	(1032, 368)	(1032, 392)	(929, 391)
image	,		(1037, 369)	(1047, 369)	(1047, 392)	(1037, 392)
image	b		(192, 399)	(208, 399)	(208, 417)	(192, 417)
image	profil		(252, 400)	(338, 400)	(338, 421)	(252, 421)
image	,		(344, 400)	(352, 400)	(352, 421)	(344, 421)
image	c-		(370, 400)	(413, 400)	(413, 421)	(370, 421)
image	vnější		(427, 398)	(516, 399)	(516, 423)	(427, 422)
image	strana		(532, 399)	(620, 400)	(620, 424)	(532, 423)
image	střepu		(636, 400)	(722, 401)	(722, 425)	(636, 424)
image	)		(726, 401)	(735, 401)	(735, 424)	(726, 424)
image	;		(740, 401)	(748, 401)	(748, 424)	(740, 424)
image	3-		(782, 404)	(827, 404)	(827, 426)	(782, 426)
