IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"č. neg.
51 103
Tab. 2
Sonda 2a-2e (1974). Destrukční sutě nad jižní podezdívkou budovy
orientované V-Z. Vpředu povrch destrukce vnitřní hradební zdi
(ponechané v sondě 2b - vpravo -na kontrol. bloku). Pohled od Z.
Foto J. Justova.
4
č. neg.
51 104
Sonda 2a-2b (1974). Destrukční sutě nad základem jižní podezdívky
budovy, orientované V-Z. Pohled od SZ. Foto J. Justová."	cs	(158, 70)	(1134, 70)	(1134, 1493)	(158, 1493)
image	č		(896, 612)	(910, 613)	(909, 632)	(895, 631)
image	.		(915, 613)	(924, 614)	(923, 632)	(914, 632)
image	neg		(941, 614)	(985, 617)	(984, 635)	(940, 633)
image	.		(987, 617)	(994, 617)	(993, 636)	(986, 636)
image	51		(894, 637)	(927, 637)	(927, 658)	(894, 658)
image	103		(939, 637)	(983, 636)	(983, 656)	(939, 657)
image	Tab		(1032, 70)	(1086, 70)	(1086, 92)	(1032, 92)
image	.		(1087, 70)	(1095, 70)	(1095, 92)	(1087, 92)
image	2		(1116, 70)	(1134, 70)	(1134, 92)	(1116, 92)
image	Sonda		(158, 684)	(233, 684)	(233, 709)	(158, 709)
image	2a		(247, 684)	(277, 684)	(277, 709)	(247, 709)
image	-		(277, 684)	(290, 684)	(290, 709)	(277, 709)
image	2e		(291, 684)	(320, 684)	(320, 709)	(291, 709)
image	(		(336, 684)	(348, 684)	(348, 709)	(336, 709)
image	1974		(350, 684)	(408, 684)	(408, 709)	(350, 709)
image	)		(411, 684)	(422, 684)	(422, 709)	(411, 709)
image	.		(427, 684)	(435, 684)	(435, 709)	(427, 709)
image	Destrukční		(454, 684)	(600, 684)	(600, 709)	(454, 709)
image	sutě		(617, 684)	(674, 684)	(674, 709)	(617, 709)
image	nad		(691, 684)	(734, 684)	(734, 709)	(691, 709)
image	jižní		(751, 684)	(820, 684)	(820, 709)	(751, 709)
image	podezdívkou		(836, 684)	(999, 684)	(999, 709)	(836, 709)
image	budovy		(1014, 684)	(1104, 684)	(1104, 709)	(1014, 709)
image	orientované		(159, 708)	(319, 708)	(319, 733)	(159, 733)
image	V		(334, 708)	(350, 708)	(350, 733)	(334, 733)
image	-		(351, 708)	(364, 708)	(364, 733)	(351, 733)
image	Z		(365, 708)	(379, 708)	(379, 733)	(365, 733)
image	.		(383, 708)	(390, 708)	(390, 733)	(383, 733)
image	Vpředu		(409, 708)	(498, 708)	(498, 733)	(409, 733)
image	povrch		(513, 708)	(601, 708)	(601, 733)	(513, 733)
image	destrukce		(616, 708)	(747, 708)	(747, 733)	(616, 733)
image	vnitřní		(763, 708)	(865, 708)	(865, 733)	(763, 733)
image	hradební		(882, 708)	(997, 708)	(997, 733)	(882, 733)
image	zdi		(1016, 708)	(1057, 708)	(1057, 733)	(1016, 733)
image	(		(158, 733)	(171, 733)	(171, 758)	(158, 758)
image	ponechané		(172, 733)	(307, 733)	(307, 758)	(172, 758)
image	v		(319, 733)	(334, 733)	(334, 758)	(319, 758)
