IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"5. METODA VÝZKUMU
Libické předhradí tvoří tu část archeologické rezervace ""Slavní-
kovská Libice"", kde je možné povolit jakékoliv stavby jen po prove-
dení archeologického výzkumu (druhá část rezervace vnitřní libické
je pak zcela chráněna od jakýchkoli zásahů do terénu).
Mají tedy předstihové záchranné výzkumy v Libici, prováděné před
zahájením staveb, ráz plošných výzkumů, přičemž ovšem velikost plo-
chy jednotlivých sond závisí na velikosti příslušných staveb. Na
všech zkoumaných plochách na předhradí se ukázaly archeologické
objekty a movité nálezy z hradištního období; v některých sondách
(také v sondě 2) byly rovněž doklady osídlení v období lužické kul-
tury. Archeologické výzkumy na libickém předhradí se vesměs omezují
na plochy staveb. Výzkum sondy 2 v tomto ohledu byl výjimkou, neboť
zde došlo k postupnému rozšiřování původní sondy při hledání základů
pravděpodobného kněžského domu a zkoumání jeho sídlištního okrsku
a sousední fortifikace. Přirozeně jsme i zde byli omezeni jak mož-
nostmi, resp. potřebami stavebníků, tak hranicemi pozemku; např.
sonda 2ch, která pročala opevnění ve směru kolmém k jeho průběhu,
byla na JZ ohraničena zahradní zdí, pod kterou a za níž jsme už
neměli možnost zachytit vnější okrajové partie opevnění.
Označení všech etap uvedených terénních prací jako sonda 2 vy-
cházelo a vychází ze zavedeného způsobu označování (číslování)
jednotlivých záchranných výzkumů Archeologického
avu ČSAV
v Libici od r. 1974, tj. na libickém předhradí a v zázemí hradiště
(v libické sídlištní aglomeraci). Číslování sond je přírůstkové
a terénní výzkumy v uzavřených sídlištních jednotkách (areál rodin-
ného domu, usedlosti, jedné velké parcely atd.) mají totéž pořadové
číslo. Pokud měla sondáž v takové uzavřené sídlištní jednotce více
částí (tj. v případech více zásahů do země na jednom pozemku: např.
hradiště
- 6-
-"	cs	(147, 68)	(1158, 68)	(1158, 1589)	(147, 1589)
image	5.		(150, 186)	(175, 186)	(175, 205)	(150, 205)
image	METODA		(193, 186)	(280, 185)	(280, 203)	(193, 204)
image	VÝZKUMU		(296, 184)	(399, 183)	(399, 202)	(296, 203)
image	Libické		(195, 270)	(296, 270)	(296, 291)	(195, 291)
image	předhradí		(313, 270)	(444, 270)	(444, 291)	(313, 291)
image	tvoří		(463, 270)	(532, 270)	(532, 291)	(463, 291)
image	tu		(551, 270)	(577, 270)	(577, 291)	(551, 291)
image	část		(594, 270)	(651, 270)	(651, 291)	(594, 291)
image	archeologické		(669, 270)	(859, 270)	(859, 291)	(669, 291)
image	rezervace		(879, 270)	(1008, 270)	(1008, 291)	(879, 291)
image	""""		(1026, 270)	(1034, 270)	(1034, 291)	(1026, 291)
image	Slavní		(1040, 270)	(1125, 270)	(1125, 291)	(1040, 291)
image	kovská		(151, 315)	(237, 315)	(237, 337)	(151, 337)
image	Libice		(255, 315)	(339, 315)	(339, 337)	(255, 337)
image	""""		(344, 316)	(353, 316)	(353, 338)	(344, 338)
image	,		(362, 316)	(367, 316)	(367, 338)	(362, 338)
image	kde		(387, 316)	(429, 316)	(429, 338)	(387, 338)
image	je		(447, 316)	(473, 316)	(473, 338)	(447, 338)
image	možné		(491, 316)	(562, 316)	(562, 339)	(491, 339)
image	povolit		(580, 317)	(680, 318)	(680, 340)	(580, 339)
image	jakékoliv		(699, 317)	(830, 318)	(830, 341)	(699, 340)
image	stavby		(848, 318)	(934, 318)	(934, 341)	(848, 341)
