IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Přír. Číslo Sonda 0,
číslo sáčku
KJ,
V.
+části
/74-120 120
2b
/74-121 121 2b
/74-122 122 2b
/74-123 123
/74-124 124 2c
V.3,
defjem- 10.st.
né čiš-
v.3,
hlavně
tění ka
menů při
J obvodu
trativodu
u kněžské-
ho domu
V.3,
úroveň
1.fáze-
20cm
níže
2c DVHZ,
- 77 -
hrubé čiš-
tění kame-
nů při J
obvodu tra
ti vodu u
kněž.domu
Datov.
120cm-
-povrch
v.3 na
svahu
příkopu
V.3,
její po
vrch na
rok
995
7933 střepů z předchozí strany
Obsah
nád. střepy
10.st. 0 10 StřDH
22 Stř-
-M1DH
vnitř. 995
svahu
příkopu
9. Seznam nálezů: Sonda 2a-2d
Sezóna 1974 - str. 17
10.st. 0
6 luž.
25 StřDH
11 Stř-
-M1DH
1 M1DH
44 DH
celkem 77 střepů 1 sáček vzorků
1 sáček s uhlíky,
0
2 Stř-
M1DH
28 DH
celkem 62 střepů;
obr. 29: 7,8
4 Stř-
-M1DH
2 M1DH
6 DH
celkem 12 střepů
1 luž.
2 StřDH
50 Stř-
-M1DH
20 M1DH
58 DH
celkem 131 střepů
tě sně O 1 Stř-
před
-M1DH;
28.9.
obr.
33:2
ostatní
celkem 8216 střepů
1 sáček se zlomkem
železa,
1 sáček se 2 zlom-
ky mazanice,
1 velký sáček zví-
řecích kostí,
/1 zl.svoru, 1 zka-
menělina-las tura/
1 sáč.zvíř.kostí,
1 sáček uhlíků
1 sáč.zvíř.kostí
1 sáč.s nahrubo
otlučeným opukovým
kotoučkem /poloto-
var přeslenu ?/,
1 velký sáček se
zvířecími kostmi 9
1 sáček uhlíků,
1 sáč.vzorků /1¸ú-
lomek svoru, 1 u-
lome k spál.opuky/,
sáček s kusem
železné strusky
1"	cs	(137, 23)	(1185, 23)	(1185, 1631)	(137, 1631)
image	Přír		(148, 172)	(208, 172)	(208, 196)	(148, 196)
image	.		(212, 172)	(220, 172)	(220, 196)	(212, 196)
image	Číslo		(252, 172)	(326, 172)	(326, 196)	(252, 196)
image	Sonda		(340, 173)	(414, 173)	(414, 197)	(340, 197)
image	0		(442, 173)	(457, 173)	(457, 197)	(442, 197)
image	,		(461, 173)	(469, 173)	(469, 197)	(461, 197)
image	číslo		(148, 198)	(221, 199)	(221, 219)	(148, 218)
image	sáčku		(253, 199)	(326, 200)	(326, 220)	(253, 219)
image	KJ		(442, 198)	(474, 205)	(470, 224)	(438, 218)
image	,		(476, 205)	(484, 207)	(480, 226)	(472, 225)
image	V.		(442, 232)	(469, 232)	(469, 245)	(442, 245)
image	+		(429, 251)	(442, 251)	(442, 268)	(429, 268)
image	části		(442, 251)	(514, 251)	(514, 268)	(442, 268)
image	/		(145, 322)	(164, 322)	(164, 343)	(145, 343)
image	74-120		(162, 321)	(251, 321)	(251, 342)	(162, 342)
image	120		(265, 321)	(309, 321)	(309, 342)	(265, 342)
image	2b		(351, 323)	(385, 323)	(385, 341)	(351, 341)
image	/		(145, 607)	(163, 607)	(163, 628)	(145, 628)
image	74-121		(163, 607)	(252, 607)	(252, 628)	(163, 628)
image	121		(266, 607)	(309, 607)	(309, 628)	(266, 628)
image	2b		(351, 609)	(384, 609)	(384, 626)	(351, 626)
image	/		(138, 873)	(156, 873)	(156, 895)	(138, 895)
image	74-122		(157, 872)	(241, 871)	(241, 894)	(157, 895)
image	122		(259, 871)	(299, 871)	(299, 893)	(259, 893)
image	2b		(345, 875)	(379, 876)	(379, 893)	(345, 892)
image	/		(139, 1067)	(157, 1067)	(157, 1088)	(139, 1088)
image	74-123		(157, 1066)	(243, 1067)	(243, 1089)	(157, 1088)
image	123		(259, 1068)	(301, 1068)	(301, 1089)	(259, 1089)
image	/		(137, 1414)	(155, 1414)	(155, 1436)	(137, 1436)
image	74-124		(152, 1413)	(242, 1415)	(242, 1438)	(152, 1436)
image	124		(257, 1416)	(301, 1417)	(301, 1439)	(257, 1438)
image	2c		(340, 1418)	(374, 1419)	(374, 1436)	(340, 1435)
image	V.3		(441, 299)	(486, 299)	(486, 321)	(441, 321)
image	,		(487, 299)	(496, 299)	(496, 320)	(487, 320)
image	defjem-		(427, 323)	(543, 321)	(543, 344)	(427, 346)
image	10.st.		(561, 321)	(645, 320)	(645, 343)	(561, 344)
image	né		(427, 349)	(455, 349)	(455, 366)	(427, 366)
image	čiš		(471, 349)	(513, 349)	(513, 366)	(471, 366)
image	v.3		(440, 612)	(485, 613)	(485, 633)	(440, 632)
image	,		(488, 613)	(498, 613)	(498, 632)	(488, 632)
image	hlavně		(425, 635)	(513, 635)	(513, 653)	(425, 653)
image	tění		(428, 374)	(484, 374)	(484, 391)	(428, 391)
image	ka		(499, 374)	(535, 374)	(535, 391)	(499, 391)
image	menů		(425, 396)	(485, 397)	(484, 418)	(424, 417)
image	při		(501, 398)	(543, 399)	(542, 420)	(500, 419)
image	J		(428, 423)	(443, 423)	(443, 440)	(428, 440)
image	obvodu		(458, 422)	(543, 423)	(543, 441)	(458, 440)
image	trativodu		(428, 448)	(559, 448)	(559, 465)	(428, 465)
image	u		(427, 470)	(442, 470)	(442, 488)	(427, 488)
image	kněžské		(454, 469)	(559, 468)	(559, 487)	(454, 488)
image	ho		(426, 494)	(453, 494)	(453, 513)	(426, 513)
image	domu		(470, 494)	(528, 494)	(528, 512)	(470, 512)
image	V.3		(433, 878)	(478, 878)	(478, 899)	(433, 899)
image	,		(481, 878)	(491, 878)	(491, 898)	(481, 898)
image	úroveň		(419, 902)	(507, 900)	(507, 919)	(419, 921)
image	1.fáze		(420, 926)	(506, 926)	(506, 943)	(420, 943)
image	20cm		(418, 949)	(480, 950)	(480, 968)	(418, 967)
image	níže		(419, 974)	(476, 974)	(476, 991)	(419, 991)
image	2c		(345, 1072)	(376, 1072)	(376, 1088)	(345, 1088)
image	DVHZ		(419, 1071)	(475, 1073)	(474, 1094)	(418, 1092)
image	,		(481, 1073)	(488, 1073)	(487, 1093)	(480, 1093)
image	-		(568, 29)	(586, 29)	(586, 45)	(568, 45)
image	77		(598, 29)	(627, 29)	(627, 45)	(598, 45)
image	-		(642, 29)	(660, 29)	(660, 45)	(642, 45)
image	hrubé		(424, 659)	(498, 659)	(498, 678)	(424, 678)
image	čiš		(516, 659)	(557, 659)	(557, 678)	(516, 678)
image	tění		(428, 681)	(485, 682)	(485, 701)	(428, 700)
image	kame		(499, 683)	(557, 684)	(557, 702)	(499, 701)
image	nů		(425, 708)	(455, 708)	(455, 728)	(425, 728)
image	při		(470, 708)	(512, 708)	(512, 728)	(470, 728)
image	J		(529, 708)	(543, 708)	(543, 728)	(529, 728)
image	obvodu		(427, 730)	(513, 731)	(513, 750)	(427, 749)
image	tra		(531, 732)	(579, 733)	(579, 751)	(531, 750)
image	ti		(428, 754)	(453, 754)	(453, 772)	(428, 772)
image	vodu		(455, 754)	(514, 755)	(514, 773)	(455, 772)
image	u		(529, 755)	(543, 755)	(543, 773)	(529, 773)
image	kněž.domu		(424, 778)	(559, 778)	(559, 798)	(424, 798)
image	Datov		(547, 178)	(620, 179)	(620, 196)	(547, 195)
image	.		(624, 180)	(633, 180)	(633, 196)	(624, 196)
image	120cm		(419, 1097)	(493, 1097)	(493, 1114)	(419, 1114)
