IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"podezdívky. Poté došlo k sejmutí objektu IV a k rozebrání soklu
pod objektem IV;
10) dokumentace:
a) datum zkoumání objektu: 30.5., 25.7.1974;
b) původní označení objektu v terénní dokumentaci:
""vrstvička velice jemné tmavošedé hlinky"" (Terénní skica
z 24.7.);
c) plány č. : 2, 3, 4;
d) fototabulky č.: 1:1-2; 4: 8; 5:9
i
e) obrázky s nálezy č.: 0
11) poznámka: 0
<-38-
Datování:
rok 995 nebo krátce před ním.
Interpretace:
uvedená vrstvička velmi jemné tmavošedé hlinky ležela na povrchu
vrstvy 3, hned pod spodní hladinou DVHZ; proto není vyloučené, že
by mohla přímo souviset s destrukcí hradby 28.9.995.
Objekt V:
Nálezové situace (tj. sáčky) číslo:
0 (objekt V byl zkoumán až v r. 1975 a při jeho objevení v r. 1974
nebyly zjištěny žádné nálezy).
Popis objektu:
1) umístění v ploše výzkumu :
sonda 2a, nad S okrajem vnitřního příkopu opevnění;
2) podloží:
vrstva 3;
3) druh:
zbytek pece ?;"	cs	(150, 56)	(1145, 56)	(1145, 1579)	(150, 1579)
image	podezdívky		(213, 187)	(361, 187)	(361, 209)	(213, 209)
image	.		(364, 187)	(370, 187)	(370, 209)	(364, 209)
image	Poté		(390, 187)	(448, 187)	(448, 209)	(390, 209)
image	došlo		(466, 187)	(536, 187)	(536, 209)	(466, 209)
image	k		(555, 187)	(566, 187)	(566, 209)	(555, 209)
image	sejmutí		(585, 187)	(684, 187)	(684, 209)	(585, 209)
image	objektu		(703, 187)	(802, 187)	(802, 209)	(703, 209)
image	IV		(822, 187)	(848, 187)	(848, 209)	(822, 209)
image	a		(865, 187)	(876, 187)	(876, 209)	(865, 209)
image	k		(894, 187)	(906, 187)	(906, 209)	(894, 209)
image	rozebrání		(927, 187)	(1055, 187)	(1055, 209)	(927, 209)
image	soklu		(1073, 187)	(1145, 187)	(1145, 209)	(1073, 209)
image	pod		(214, 223)	(255, 223)	(255, 244)	(214, 244)
image	objektem		(272, 223)	(389, 223)	(389, 244)	(272, 244)
image	IV		(407, 223)	(434, 223)	(434, 244)	(407, 244)
image	;		(439, 223)	(446, 223)	(446, 244)	(439, 244)
image	10		(153, 270)	(183, 270)	(183, 290)	(153, 290)
image	)		(184, 270)	(193, 270)	(193, 290)	(184, 290)
image	dokumentace		(213, 269)	(373, 270)	(373, 291)	(213, 290)
image	:		(380, 271)	(388, 271)	(388, 291)	(380, 291)
image	a		(213, 304)	(225, 304)	(225, 327)	(213, 327)
image	)		(231, 304)	(240, 304)	(240, 327)	(231, 327)
