IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"1
2
*****
TETTY
Res
3
7
5
C.
・neg.
Obr. 24
L 133/74
82.016
Sonda 2a (1974), spódní horizont vrstvy 3 z 10.stol., nále-
zová situace 133/74. 1, 3 - 7 výběr libické keramiky;
2 zlomek východočeské (""chrudimské"") keramiky. Správné po-
stavení střepu 7 ukazuje šipka se, základnou vyznačující
vodorovnou rovinu. Foto V. Jil ková."	cs	(187, 24)	(1089, 24)	(1089, 1521)	(187, 1521)
image	1		(227, 414)	(242, 413)	(243, 435)	(228, 436)
image	2		(560, 406)	(575, 406)	(575, 425)	(560, 425)
image	*****		(774, 597)	(833, 562)	(839, 571)	(780, 606)
image	TETTY		(819, 594)	(871, 565)	(876, 575)	(824, 604)
image	Res		(853, 595)	(881, 580)	(886, 588)	(858, 604)
image	3		(851, 400)	(868, 400)	(868, 422)	(851, 422)
image	7		(822, 1040)	(840, 1040)	(840, 1062)	(822, 1062)
image	5		(847, 687)	(867, 687)	(867, 710)	(847, 710)
image	C.		(806, 1299)	(828, 1300)	(827, 1323)	(805, 1322)
image	・		(822, 1304)	(838, 1304)	(838, 1332)	(822, 1332)
image	neg		(830, 1303)	(876, 1303)	(876, 1330)	(830, 1331)
image	.		(871, 1303)	(885, 1303)	(885, 1331)	(871, 1331)
image	Obr		(989, 25)	(1030, 25)	(1030, 44)	(989, 44)
image	.		(1034, 25)	(1043, 25)	(1043, 43)	(1034, 43)
image	24		(1060, 25)	(1089, 25)	(1089, 43)	(1060, 43)
image	L		(950, 1231)	(972, 1232)	(971, 1263)	(949, 1262)
image	133/74		(984, 1231)	(1085, 1234)	(1084, 1266)	(983, 1263)
image	82.016		(898, 1296)	(993, 1296)	(993, 1320)	(898, 1320)
image	Sonda		(188, 1400)	(263, 1399)	(263, 1426)	(188, 1427)
image	2a		(276, 1400)	(308, 1400)	(308, 1426)	(276, 1426)
image	(		(325, 1399)	(334, 1399)	(334, 1425)	(325, 1425)
image	1974		(335, 1399)	(394, 1399)	(394, 1425)	(335, 1425)
image	)		(400, 1399)	(408, 1399)	(408, 1425)	(400, 1425)
image	,		(413, 1399)	(420, 1399)	(420, 1425)	(413, 1425)
image	spódní		(441, 1398)	(528, 1397)	(528, 1424)	(441, 1425)
image	horizont		(543, 1397)	(660, 1396)	(660, 1423)	(543, 1424)
image	vrstvy		(676, 1396)	(765, 1395)	(765, 1422)	(676, 1423)
image	3		(779, 1396)	(793, 1396)	(793, 1422)	(779, 1422)
image	z		(810, 1395)	(824, 1395)	(824, 1421)	(810, 1421)
image	10.stol		(838, 1395)	(941, 1394)	(941, 1421)	(838, 1422)
image	.		(945, 1394)	(955, 1394)	(955, 1420)	(945, 1420)
image	,		(961, 1394)	(969, 1394)	(969, 1420)	(961, 1420)
image	nále		(984, 1394)	(1046, 1394)	(1046, 1420)	(984, 1420)
image	zová		(190, 1422)	(249, 1422)	(249, 1449)	(190, 1449)
image	situace		(263, 1421)	(364, 1420)	(364, 1447)	(263, 1448)
image	133/74		(380, 1421)	(469, 1420)	(469, 1446)	(380, 1447)
image	.		(472, 1420)	(480, 1420)	(480, 1446)	(472, 1446)
image	1		(513, 1420)	(526, 1420)	(526, 1446)	(513, 1446)
image	,		(532, 1420)	(539, 1420)	(539, 1446)	(532, 1446)
image	3		(558, 1420)	(572, 1420)	(572, 1446)	(558, 1446)
image	-		(588, 1419)	(603, 1419)	(603, 1445)	(588, 1445)
image	7		(617, 1419)	(631, 1419)	(631, 1445)	(617, 1445)
image	výběr		(646, 1418)	(719, 1417)	(719, 1444)	(646, 1445)
image	libické		(736, 1418)	(837, 1417)	(837, 1444)	(736, 1445)
image	keramiky		(853, 1417)	(971, 1416)	(971, 1443)	(853, 1444)
image	;		(974, 1416)	(982, 1416)	(982, 1442)	(974, 1442)
image	2		(188, 1448)	(203, 1448)	(203, 1473)	(188, 1473)
image	zlomek		(219, 1447)	(308, 1446)	(308, 1472)	(219, 1473)
image	východočeské		(320, 1446)	(499, 1445)	(499, 1471)	(320, 1472)
image	(		(518, 1445)	(529, 1445)	(529, 1470)	(518, 1470)
image	""""		(531, 1445)	(542, 1445)	(542, 1470)	(531, 1470)
