IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"N 10
7b, c/77 - Dve tutuly z tenkého bronzového plechu s ostře vy-
pouklým středem a dvojicí protilehlých otvorů blíže okraje
(obr. 24).
1/77 beram slowek - 32 selfor, 1. mistura
3(77(4/77). недва не перелое местов
7/77 slowesty
6177 veely steep
hover a maly showed bergminty/duo exponité""
sterly)
2
se filmostèmné né doly 4 2 obvode Kredivé
kamenné starly
вашение
""starly a denly "" sheep & tankosteune mé obbly
M
9/77 slowly peramily dodateine rebrány a hoba 1"	cs	(96, 23)	(1188, 23)	(1188, 789)	(96, 789)
image	N		(96, 26)	(114, 26)	(114, 48)	(96, 48)
image	10		(118, 26)	(144, 26)	(144, 48)	(118, 48)
image	7b		(177, 121)	(209, 121)	(209, 151)	(177, 151)
image	,		(210, 121)	(220, 121)	(220, 151)	(210, 151)
image	c		(222, 121)	(236, 121)	(236, 151)	(222, 151)
image	/		(237, 121)	(253, 121)	(253, 151)	(237, 151)
image	77		(253, 121)	(284, 121)	(284, 151)	(253, 151)
image	-		(295, 121)	(315, 121)	(315, 151)	(295, 151)
image	Dve		(323, 121)	(374, 121)	(374, 151)	(323, 151)
image	tutuly		(385, 121)	(476, 121)	(476, 151)	(385, 151)
image	z		(489, 121)	(503, 121)	(503, 151)	(489, 151)
image	tenkého		(519, 121)	(623, 121)	(623, 151)	(519, 151)
image	bronzového		(635, 121)	(785, 121)	(785, 151)	(635, 151)
image	plechu		(797, 121)	(888, 121)	(888, 151)	(797, 151)
image	s		(904, 121)	(920, 121)	(920, 151)	(904, 151)
image	ostře		(930, 121)	(1008, 121)	(1008, 151)	(930, 151)
image	vy		(1020, 121)	(1053, 121)	(1053, 151)	(1020, 151)
image	pouklým		(177, 170)	(286, 170)	(286, 200)	(177, 200)
image	středem		(299, 170)	(404, 170)	(404, 200)	(299, 200)
image	a		(415, 170)	(432, 170)	(432, 200)	(415, 200)
image	dvojicí		(444, 170)	(550, 170)	(550, 200)	(444, 200)
image	protilehlých		(561, 170)	(743, 170)	(743, 200)	(561, 200)
image	otvorů		(754, 170)	(844, 170)	(844, 200)	(754, 200)
image	blíže		(857, 170)	(935, 170)	(935, 200)	(857, 200)
image	okraje		(946, 170)	(1038, 170)	(1038, 200)	(946, 200)
image	(		(181, 224)	(193, 224)	(193, 246)	(181, 246)
image	obr		(193, 223)	(239, 222)	(239, 244)	(193, 245)
image	.		(239, 223)	(250, 223)	(250, 245)	(239, 245)
image	24		(265, 222)	(296, 222)	(296, 244)	(265, 244)
image	)		(297, 222)	(310, 222)	(310, 244)	(297, 244)
image	.		(312, 222)	(325, 222)	(325, 244)	(312, 244)
image	1/77		(162, 317)	(236, 317)	(236, 361)	(162, 361)
image	beram		(252, 317)	(363, 316)	(363, 359)	(252, 360)
