IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"104
a komentáře
Texty k obrázkům s nálezy
Sonda 2a 2d (1974) - str. 5
jižní podezdívky pravděpodobného kněžského domu, ve vrstvě 3
z 10.stol., nálezová situace 109/74. 1. 4 výběr libické ke-
ramiky.
Obr. 22. Sonda 2a + 2b (1974), destrukce při jižní líci
jižní podezdívky pravděpodobného kněžského domu, ve vrstvě 3
z 10.stol., nálezová situace 109/74. 1- 6 výběr libické ke-
ramiky.
Obr. 23. Sonda 2a + 2b (1974), spodní horizont vrstvy 3
z 10.stol., nálezová situace 130/74. 1 - 8 výběr libické ke-
ramiky. Správné postavení střepu 2 ukazuje šipka se základnou.
(1974)
Obr. 24. Sonda 2a spodní horizont vrstvy 3 z 10. stol.,
nálezová situace 133/74. 1, 3 - 7 výběr libické keramiky;
2 zlomek východočeské (""chrudimské"") keramiky. Správné posta-
vení střepu 7 ukazuje šipka se základnou.
Obr. 25. Sonda 2a (1974), spodní horizont vrstvy 3
z 10.stol., nálezová situace 133/74. 1 - 4 výběr libické ke-
ramiky, 5 výběr pražské keramiky.
Obr. 26. Sonda 2b (1974). 1 vrstva 3 z 10.stol., střep
libické provenience rázu starší doby hradištní (nálezová situ-
ace 126/74); 2 rozhraní vrstvy 3 z 10.stol. a vrstvy 2 z doby
po r. 995, přepálený střep libické provenience (nálezová situ-
ace 62/74); 3-4 destrukce vnitřní hradební zdi z 28.9.995,
2 přepálené střepy zjevně libické provenience (obr. 26:3-
Následující obrázky 27
nálezová situace 65/74; obr. 26:4 nálezová situace 60/74).
Správné postavení střepů ukazují šipky se základnou vyznačující
vodorovnou rovinu (horní část každého střepu udává směr šipky).
29 předvádějí některé varianty
libické a pražské keramiky (tj. hradištní keramiky libické a
pražské provenience, nalezené při výzkumech Archeologického
ústavu v Libici), kterými jsem při probírání nálezů popsaných
v této nálezové zprávě doplnila ""typář"" hradištní keramiky
z Libice nad Cidlinou.
1
Obr. 27. Ukázky libické keramiky rázu střední-mladší
doby hradištní (1 - 3; 2 3 jsou střepy z plecí a výdutí láh-
ví) a okraj tuhové zásobnice mladší doby hradištní (4)."	cs	(185, 2)	(1119, 2)	(1119, 1562)	(185, 1562)
image	104		(545, 30)	(588, 31)	(588, 49)	(545, 48)
image	a		(727, 8)	(747, 8)	(747, 28)	(727, 28)
image	komentáře		(759, 6)	(896, 3)	(896, 24)	(759, 27)
image	Texty		(680, 29)	(755, 30)	(755, 55)	(680, 54)
image	k		(769, 30)	(784, 30)	(784, 54)	(769, 54)
image	obrázkům		(800, 30)	(917, 31)	(917, 56)	(800, 55)
image	s		(934, 32)	(945, 32)	(945, 56)	(934, 56)
image	nálezy		(961, 32)	(1049, 33)	(1049, 57)	(961, 56)
image	Sonda		(680, 52)	(754, 53)	(754, 76)	(680, 75)
image	2a		(768, 53)	(799, 53)	(799, 76)	(768, 76)
image	2d		(844, 54)	(871, 54)	(871, 76)	(844, 76)
image	(		(891, 55)	(899, 55)	(899, 77)	(891, 77)
image	1974		(902, 55)	(960, 56)	(960, 78)	(902, 77)
image	)		(963, 56)	(971, 56)	(971, 78)	(963, 78)
image	-		(990, 56)	(1004, 56)	(1004, 78)	(990, 78)
image	str		(1020, 56)	(1064, 56)	(1064, 79)	(1020, 79)
image	.		(1067, 57)	(1075, 57)	(1075, 79)	(1067, 79)
image	5		(1094, 57)	(1110, 57)	(1110, 79)	(1094, 79)
image	jižní		(196, 149)	(267, 149)	(267, 173)	(196, 173)
image	podezdívky		(283, 148)	(429, 149)	(429, 174)	(283, 173)
image	pravděpodobného		(445, 149)	(664, 150)	(664, 175)	(445, 174)
image	kněžského		(679, 150)	(812, 151)	(812, 176)	(679, 175)
image	domu		(828, 151)	(886, 151)	(886, 176)	(828, 176)
image	,		(891, 152)	(897, 152)	(897, 176)	(891, 176)
image	ve		(915, 152)	(944, 152)	(944, 176)	(915, 176)
image	vrstvě		(959, 152)	(1048, 152)	(1048, 176)	(959, 176)
image	3		(1063, 152)	(1077, 152)	(1077, 176)	(1063, 176)
image	z		(194, 186)	(208, 186)	(208, 208)	(194, 208)
image	10.stol		(223, 186)	(326, 186)	(326, 208)	(223, 208)
image	.		(328, 186)	(338, 186)	(338, 208)	(328, 208)
image	,		(344, 186)	(352, 186)	(352, 208)	(344, 208)
image	nálezová		(370, 186)	(487, 186)	(487, 208)	(370, 208)
image	situace		(505, 186)	(604, 186)	(604, 208)	(505, 208)
image	109/74		(620, 186)	(708, 186)	(708, 208)	(620, 208)
image	.		(710, 186)	(721, 186)	(721, 208)	(710, 208)
image	1.		(752, 189)	(798, 189)	(798, 205)	(752, 205)
image	4		(811, 189)	(826, 189)	(826, 211)	(811, 211)
image	výběr		(840, 189)	(915, 189)	(915, 211)	(840, 211)
image	libické		(930, 189)	(1032, 189)	(1032, 211)	(930, 211)
image	ke		(1047, 189)	(1076, 189)	(1076, 211)	(1047, 211)
image	ramiky		(192, 220)	(282, 221)	(282, 245)	(192, 244)
image	.		(283, 221)	(294, 221)	(294, 244)	(283, 244)
image	Obr		(282, 268)	(325, 268)	(325, 292)	(282, 292)
image	.		(328, 268)	(337, 268)	(337, 292)	(328, 292)
image	22.		(355, 268)	(395, 268)	(395, 292)	(355, 292)
image	Sonda		(413, 268)	(486, 268)	(486, 293)	(413, 293)
image	2a		(501, 269)	(530, 269)	(530, 293)	(501, 293)
image	+		(546, 269)	(561, 269)	(561, 293)	(546, 293)
image	2b		(576, 269)	(605, 269)	(605, 293)	(576, 293)
image	(		(624, 269)	(632, 269)	(632, 293)	(624, 293)
image	1974		(635, 270)	(691, 270)	(691, 294)	(635, 294)
image	)		(696, 270)	(704, 270)	(704, 294)	(696, 294)
image	,		(712, 270)	(719, 270)	(719, 294)	(712, 294)
image	destrukce		(739, 270)	(869, 271)	(869, 296)	(739, 295)
image	při		(886, 271)	(926, 271)	(926, 295)	(886, 295)
image	jižní		(947, 271)	(1016, 271)	(1016, 296)	(947, 296)
image	líci		(1033, 272)	(1089, 272)	(1089, 296)	(1033, 296)
image	jižní		(196, 306)	(265, 306)	(265, 329)	(196, 329)
image	podezdívky		(282, 305)	(425, 306)	(425, 330)	(282, 329)
image	pravděpodobného		(443, 306)	(662, 307)	(662, 331)	(443, 330)
image	kněžského		(677, 307)	(810, 308)	(810, 332)	(677, 331)
image	domu		(826, 308)	(884, 308)	(884, 331)	(826, 331)
image	,		(889, 308)	(895, 308)	(895, 331)	(889, 331)
image	ve		(913, 309)	(943, 309)	(943, 332)	(913, 332)
image	vrstvě		(956, 309)	(1046, 309)	(1046, 332)	(956, 332)
image	3		(1062, 309)	(1077, 309)	(1077, 332)	(1062, 332)
image	z		(194, 342)	(207, 342)	(207, 364)	(194, 364)
image	10.stol		(221, 342)	(324, 342)	(324, 364)	(221, 364)
image	.		(328, 342)	(336, 342)	(336, 364)	(328, 364)
image	,		(344, 342)	(351, 342)	(351, 364)	(344, 364)
image	nálezová		(369, 342)	(486, 342)	(486, 364)	(369, 364)
image	situace		(502, 342)	(604, 342)	(604, 364)	(502, 364)
image	109/74		(618, 342)	(707, 342)	(707, 364)	(618, 364)
image	.		(709, 342)	(718, 342)	(718, 364)	(709, 364)
image	1-		(751, 345)	(796, 345)	(796, 366)	(751, 366)
image	6		(810, 345)	(823, 345)	(823, 366)	(810, 366)
