IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"3
5
2
Obr. 18.
L99/74
ч. мед. 82.005
Sonda 2a + 2b (1974), vrstva 3 z 10.stol., povrch opukové
destrukce při jižní ííci jižní podezdívky pravděpodobného
kněžského domu, nálezová situace 99/74. 1-6 výběr libické
keramiky. Správné postavení střepu 6 ukazuje šipka se zá-
kladnou vyznačující vodorovnou rovinu. Foto V. Jílková."	cs	(177, 44)	(1148, 44)	(1148, 1544)	(177, 1544)
image	3		(230, 739)	(246, 739)	(246, 760)	(230, 760)
image	5		(324, 1048)	(341, 1048)	(341, 1070)	(324, 1070)
image	2		(656, 417)	(672, 417)	(672, 435)	(656, 435)
image	Obr		(1033, 45)	(1076, 45)	(1076, 62)	(1033, 62)
image	.		(1080, 45)	(1089, 45)	(1089, 62)	(1080, 62)
image	18		(1106, 45)	(1136, 45)	(1136, 62)	(1106, 62)
image	.		(1139, 46)	(1148, 46)	(1148, 63)	(1139, 63)
image	L99		(915, 1264)	(982, 1266)	(981, 1299)	(914, 1297)
image	/		(983, 1267)	(1002, 1268)	(1001, 1300)	(982, 1299)
image	74		(1003, 1267)	(1042, 1268)	(1041, 1301)	(1002, 1300)
image	ч		(802, 1338)	(814, 1338)	(815, 1375)	(803, 1375)
image	.		(818, 1337)	(828, 1337)	(829, 1374)	(819, 1374)
image	мед		(827, 1337)	(866, 1336)	(867, 1373)	(828, 1374)
image	.		(871, 1336)	(881, 1336)	(882, 1373)	(872, 1373)
image	82.005		(890, 1335)	(980, 1332)	(981, 1370)	(891, 1373)
image	Sonda		(181, 1404)	(256, 1405)	(256, 1432)	(181, 1431)
image	2a		(271, 1405)	(302, 1405)	(302, 1432)	(271, 1432)
image	+		(313, 1406)	(330, 1406)	(330, 1432)	(313, 1432)
image	2b		(344, 1406)	(374, 1406)	(374, 1432)	(344, 1432)
image	(		(392, 1407)	(400, 1407)	(400, 1433)	(392, 1433)
image	1974		(404, 1407)	(462, 1408)	(462, 1434)	(404, 1433)
image	)		(466, 1407)	(475, 1407)	(475, 1433)	(466, 1433)
image	,		(483, 1408)	(490, 1408)	(490, 1434)	(483, 1434)
image	vrstva		(507, 1407)	(596, 1408)	(596, 1435)	(507, 1434)
image	3		(611, 1409)	(624, 1409)	(624, 1435)	(611, 1435)
image	z		(641, 1409)	(653, 1409)	(653, 1435)	(641, 1435)
image	10.stol		(670, 1409)	(772, 1410)	(772, 1437)	(670, 1436)
image	.		(777, 1411)	(786, 1411)	(786, 1437)	(777, 1437)
image	,		(793, 1411)	(799, 1411)	(799, 1437)	(793, 1437)
image	povrch		(818, 1411)	(906, 1412)	(906, 1438)	(818, 1437)
image	opukové		(922, 1412)	(1023, 1413)	(1023, 1439)	(922, 1438)
image	destrukce		(182, 1426)	(313, 1427)	(313, 1456)	(182, 1455)
image	při		(330, 1428)	(374, 1428)	(374, 1456)	(330, 1456)
image	jižní		(393, 1428)	(462, 1429)	(462, 1458)	(393, 1457)
image	ííci		(479, 1429)	(537, 1430)	(537, 1459)	(479, 1458)
image	jižní		(555, 1429)	(624, 1430)	(624, 1459)	(555, 1458)
image	podezdívky		(640, 1430)	(787, 1431)	(787, 1460)	(640, 1459)
image	pravděpodobného		(802, 1432)	(1024, 1434)	(1024, 1462)	(802, 1460)
image	kněžského		(180, 1455)	(314, 1456)	(314, 1480)	(180, 1479)
image	domu		(328, 1457)	(388, 1457)	(388, 1480)	(328, 1480)
image	,		(393, 1457)	(399, 1457)	(399, 1480)	(393, 1480)
image	nálezová		(418, 1457)	(537, 1458)	(537, 1482)	(418, 1481)
image	situace		(553, 1458)	(653, 1459)	(653, 1483)	(553, 1482)
image	99/74		(671, 1459)	(744, 1460)	(744, 1484)	(671, 1483)
image	.		(746, 1460)	(754, 1460)	(754, 1483)	(746, 1483)
image	1-6		(787, 1460)	(858, 1461)	(858, 1485)	(787, 1484)
image	výběr		(876, 1461)	(948, 1462)	(948, 1485)	(876, 1484)
image	libické		(965, 1461)	(1067, 1462)	(1067, 1486)	(965, 1485)
image	keramiky		(181, 1478)	(299, 1479)	(299, 1505)	(181, 1504)
image	.		(303, 1479)	(311, 1479)	(311, 1504)	(303, 1504)
image	Správné		(329, 1479)	(432, 1480)	(432, 1506)	(329, 1505)
image	postavení		(449, 1480)	(580, 1481)	(580, 1507)	(449, 1506)
image	střepu		(596, 1481)	(683, 1482)	(683, 1508)	(596, 1507)
image	6		(700, 1482)	(713, 1482)	(713, 1507)	(700, 1507)
image	ukazuje		(730, 1482)	(830, 1483)	(830, 1509)	(730, 1508)
image	šipka		(848, 1483)	(921, 1484)	(921, 1510)	(848, 1509)
image	se		(937, 1484)	(964, 1484)	(964, 1509)	(937, 1509)
image	zá		(981, 1484)	(1009, 1484)	(1009, 1509)	(981, 1509)
image	kladnou		(180, 1502)	(284, 1503)	(284, 1529)	(180, 1528)
image	vyznačující		(299, 1503)	(462, 1504)	(462, 1530)	(299, 1529)
image	vodorovnou		(477, 1504)	(624, 1505)	(624, 1531)	(477, 1530)
image	rovinu		(640, 1505)	(729, 1506)	(729, 1532)	(640, 1531)
image	.		(733, 1506)	(740, 1506)	(740, 1531)	(733, 1531)
image	Foto		(773, 1506)	(836, 1506)	(836, 1532)	(773, 1532)
image	V.		(859, 1507)	(884, 1507)	(884, 1532)	(859, 1532)
image	Jílková		(897, 1507)	(1013, 1508)	(1013, 1533)	(897, 1532)
image	.		(1016, 1508)	(1025, 1508)	(1025, 1533)	(1016, 1533)
