IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"43-
Pravděpodobný kněžský dům:
Nálezové situace (tj. sáčky) číslo:
61a/74, 61b/74, 68/74, 76/74, 77/74, 81/74, 99/74, 102/74, 109/74,
118/74, 119/74, 120/74, 121/74, 130/74, 133/74, 135/74, 136/74,
137/74, 145/74, 149/74, 150/74, 151/74, 154/74, 155/74, 156/74,
157/74, 162/74.
S výjimkou nálezové situace (= sáčku) č. 118/74 jsou tyto
nálezové situace (=sáčky) zahrnuty výše v popisu vrstvy 3.
Vysvětlení: v sezóně 1974 byla objevena a sledována největší část
celkově zjištěného úseku J podezdívky stavby, a to v sondách 2a
včetně opukových sutí stavebních a destrukčních, tuto podezdívku
provázejících a zbytků příček v interiéru budovy. Dále byl v roce
1974 objeven a zkoumán JZ konec vyzděného odvodního kanálku, který
probíhal pod podlahou domu. Nálezy, které patří ke kněžskému domu,
pocházejí z toho (většinou spodního) horizontu vrstvy 3, který leží
mezi povrchem pravěké (lužické) vrstvy 4 a horizontem povrchu opu-
kových destrukčních sutí náležejících zánikovému horizontu budovy.
Názorně tento horizont vrstvy 3 z doby existence pravděpodobného
kněžského domu představují ""sokly"" tvořené vrstvou 3 a ponechané
pod velkými kameny z destrukční suti pravděpodobného kněžského domu
při snímání vrstvy 3 po povrch vrstvy 4. Na povrchu vrstvy 4 byly
pak při jižní líci J podezdívky pravděpodobného kněžského domu
objeveny (zejména v sondě 2a) drobné opukové kamínky, zašlapané
do povrchu vrstvy 4, které zjevně představují stavební suť z doby
stavby pravděpodobného kněžského domu. Základ podezdívky pravděpo-
dobného kněžského domu byl do vrstvy 4 zahlouben.
-
2c,
Nálezy z uvedeného horizontu pravděpodobného kněžského domu jsou
tedy přiřazeny vrstvám 3 a 4 (povrch). Ty nálezové situace (= sáčky)
z vrstvy 3, které lze přiřadit ke kněžskému domu, byly výše uvedeny
v rámci popisu vrstvy 3 (v seznamu nálezových situací (= sáčků)
z vrstvy 3). Zde shrnuji nálezové situace (= sáčky) z horizontu"	cs	(134, 49)	(1147, 49)	(1147, 1632)	(134, 1632)
image	43		(543, 49)	(574, 50)	(574, 63)	(543, 62)
image	Pravděpodobný		(144, 139)	(513, 142)	(513, 164)	(144, 161)
image	kněžský		(544, 141)	(736, 144)	(736, 164)	(544, 161)
image	dům		(766, 144)	(841, 147)	(840, 162)	(765, 159)
image	:		(860, 147)	(868, 147)	(867, 162)	(859, 162)
image	Nálezové		(143, 228)	(260, 229)	(260, 252)	(143, 251)
image	situace		(278, 229)	(379, 230)	(379, 253)	(278, 252)
image	(		(397, 231)	(405, 231)	(405, 253)	(397, 253)
image	tj		(411, 231)	(436, 231)	(436, 253)	(411, 253)
image	.		(443, 231)	(449, 231)	(449, 253)	(443, 253)
image	sáčky		(471, 231)	(542, 232)	(542, 255)	(471, 254)
image	)		(546, 232)	(553, 232)	(553, 254)	(546, 254)
image	číslo		(575, 232)	(646, 233)	(646, 256)	(575, 255)
image	:		(652, 233)	(660, 233)	(660, 255)	(652, 255)
image	61a		(144, 282)	(186, 282)	(186, 304)	(144, 304)
image	/		(188, 282)	(202, 282)	(202, 304)	(188, 304)
image	74		(202, 282)	(231, 282)	(231, 304)	(202, 304)
image	,		(237, 282)	(243, 282)	(243, 304)	(237, 304)
image	61b		(262, 282)	(305, 282)	(305, 305)	(262, 305)
image	/		(307, 283)	(321, 283)	(321, 305)	(307, 305)
image	74		(321, 283)	(349, 283)	(349, 305)	(321, 305)
image	,		(355, 283)	(361, 283)	(361, 305)	(355, 305)
image	68/74		(381, 283)	(452, 284)	(452, 307)	(381, 306)
image	,		(460, 284)	(465, 284)	(465, 306)	(460, 306)
image	76/74		(484, 284)	(557, 285)	(557, 308)	(484, 307)
image	,		(563, 285)	(569, 285)	(569, 307)	(563, 307)
image	77/74		(588, 285)	(659, 286)	(659, 308)	(588, 307)
image	,		(666, 285)	(672, 285)	(672, 307)	(666, 307)
image	81/74		(693, 286)	(764, 287)	(764, 309)	(693, 308)
image	,		(770, 286)	(776, 286)	(776, 308)	(770, 308)
image	99/74		(796, 286)	(869, 287)	(869, 310)	(796, 309)
image	,		(875, 287)	(881, 287)	(881, 309)	(875, 309)
image	102/74		(900, 287)	(987, 288)	(987, 311)	(900, 310)
image	,		(992, 288)	(999, 288)	(999, 310)	(992, 310)
image	109/74		(1017, 288)	(1105, 289)	(1105, 312)	(1017, 311)
image	,		(1109, 289)	(1118, 289)	(1118, 311)	(1109, 311)
image	118/74		(143, 319)	(231, 320)	(231, 341)	(143, 340)
image	,		(236, 319)	(242, 319)	(242, 340)	(236, 340)
image	119/74		(262, 319)	(348, 320)	(348, 342)	(262, 341)
image	,		(354, 320)	(360, 320)	(360, 341)	(354, 341)
image	120/74		(380, 320)	(467, 321)	(467, 342)	(380, 341)
image	,		(473, 321)	(478, 321)	(478, 342)	(473, 342)
image	121/74		(498, 321)	(586, 322)	(586, 343)	(498, 342)
image	,		(592, 321)	(597, 321)	(597, 342)	(592, 342)
image	130/74		(616, 322)	(704, 323)	(704, 344)	(616, 343)
image	,		(711, 322)	(716, 322)	(716, 343)	(711, 343)
image	133/74		(736, 322)	(822, 323)	(822, 345)	(736, 344)
image	,		(830, 323)	(835, 323)	(835, 344)	(830, 344)
image	135/74		(855, 323)	(943, 324)	(943, 345)	(855, 344)
image	,		(949, 324)	(956, 324)	(956, 345)	(949, 345)
image	136/74		(973, 324)	(1061, 325)	(1061, 346)	(973, 345)
image	,		(1066, 324)	(1074, 324)	(1074, 345)	(1066, 345)
image	137/74		(143, 353)	(231, 354)	(231, 376)	(143, 375)
image	,		(236, 354)	(242, 354)	(242, 375)	(236, 375)
image	145/74		(261, 354)	(347, 355)	(347, 377)	(261, 376)
image	,		(355, 355)	(360, 355)	(360, 376)	(355, 376)
image	149/74		(380, 355)	(467, 356)	(467, 378)	(380, 377)
image	,		(474, 356)	(479, 356)	(479, 377)	(474, 377)
image	150/74		(497, 355)	(586, 356)	(586, 378)	(497, 377)
image	,		(592, 357)	(597, 357)	(597, 378)	(592, 378)
image	151/74		(616, 356)	(703, 357)	(703, 379)	(616, 378)
image	,		(710, 357)	(715, 357)	(715, 378)	(710, 378)
image	154/74		(734, 357)	(823, 358)	(823, 380)	(734, 379)
image	,		(829, 358)	(835, 358)	(835, 379)	(829, 379)
image	155/74		(855, 358)	(943, 359)	(943, 381)	(855, 380)
image	,		(948, 359)	(955, 359)	(955, 380)	(948, 380)
image	156/74		(973, 359)	(1061, 360)	(1061, 382)	(973, 381)
image	,		(1066, 360)	(1074, 360)	(1074, 381)	(1066, 381)
image	157/74		(143, 388)	(231, 389)	(231, 411)	(143, 410)
image	,		(236, 390)	(242, 390)	(242, 411)	(236, 411)
image	162/74		(260, 390)	(350, 391)	(350, 412)	(260, 411)
image	.		(352, 391)	(361, 391)	(361, 412)	(352, 412)
image	S		(188, 448)	(202, 448)	(202, 472)	(188, 472)
image	výjimkou		(216, 447)	(333, 448)	(333, 473)	(216, 472)
image	nálezové		(350, 449)	(467, 450)	(467, 475)	(350, 474)
image	situace		(485, 450)	(586, 451)	(586, 476)	(485, 475)
image	(		(603, 452)	(611, 452)	(611, 476)	(603, 476)
image	=		(617, 452)	(629, 452)	(629, 476)	(617, 476)
image	sáčku		(648, 452)	(718, 453)	(718, 478)	(648, 477)
image	)		(723, 453)	(730, 453)	(730, 477)	(723, 477)
image	č		(750, 453)	(762, 453)	(762, 477)	(750, 477)
image	.		(768, 454)	(773, 454)	(773, 478)	(768, 478)
image	118/74		(795, 454)	(883, 455)	(883, 479)	(795, 478)
image	jsou		(899, 455)	(955, 456)	(955, 481)	(899, 480)
image	tyto		(974, 456)	(1031, 457)	(1031, 481)	(974, 480)
image	nálezové		(143, 492)	(259, 493)	(259, 517)	(143, 516)
image	situace		(277, 494)	(378, 495)	(378, 519)	(277, 518)
image	(		(397, 495)	(406, 495)	(406, 518)	(397, 518)
image	=		(409, 496)	(421, 496)	(421, 519)	(409, 519)
image	sáčky		(426, 495)	(497, 496)	(497, 520)	(426, 519)
image	)		(501, 497)	(508, 497)	(508, 520)	(501, 520)
image	zahrnuty		(528, 496)	(645, 497)	(645, 521)	(528, 520)
image	výše		(660, 498)	(719, 499)	(719, 523)	(660, 522)
image	v		(735, 499)	(748, 499)	(748, 522)	(735, 522)
image	popisu		(764, 499)	(853, 500)	(853, 524)	(764, 523)
image	vrstvy		(869, 500)	(958, 501)	(958, 525)	(869, 524)
image	3		(972, 502)	(989, 502)	(989, 525)	(972, 525)
image	.		(989, 502)	(999, 502)	(999, 525)	(989, 525)
image	Vysvětlení		(139, 544)	(289, 545)	(289, 568)	(139, 567)
image	:		(294, 545)	(302, 545)	(302, 567)	(294, 567)
image	v		(319, 546)	(332, 546)	(332, 568)	(319, 568)
image	sezóně		(350, 546)	(436, 547)	(436, 569)	(350, 568)
image	1974		(454, 546)	(510, 546)	(510, 569)	(454, 569)
image	byla		(528, 547)	(583, 547)	(583, 569)	(528, 569)
image	objevena		(603, 547)	(715, 548)	(715, 571)	(603, 570)
image	a		(735, 548)	(746, 548)	(746, 570)	(735, 570)
image	sledována		(765, 548)	(895, 549)	(895, 572)	(765, 571)
image	největší		(915, 549)	(1030, 550)	(1030, 573)	(915, 572)
image	část		(1046, 550)	(1103, 550)	(1103, 572)	(1046, 572)
image	celkově		(142, 590)	(243, 591)	(243, 614)	(142, 613)
image	zjištěného		(260, 591)	(406, 592)	(406, 615)	(260, 614)
image	úseku		(425, 593)	(495, 594)	(495, 617)	(425, 616)
image	J		(513, 594)	(526, 594)	(526, 616)	(513, 616)
image	podezdívky		(542, 594)	(689, 595)	(689, 618)	(542, 617)
image	stavby		(706, 596)	(793, 597)	(793, 619)	(706, 618)
image	,		(798, 597)	(803, 597)	(803, 619)	(798, 619)
image	a		(822, 597)	(838, 597)	(838, 619)	(822, 619)
image	to		(854, 600)	(882, 600)	(882, 615)	(854, 615)
image	v		(898, 600)	(911, 600)	(911, 615)	(898, 615)
image	sondách		(922, 600)	(1013, 600)	(1013, 615)	(922, 615)
image	2a		(1031, 600)	(1059, 600)	(1059, 615)	(1031, 615)
image	včetně		(140, 639)	(229, 640)	(229, 663)	(140, 662)
image	opukových		(246, 640)	(375, 641)	(375, 664)	(246, 663)
image	sutí		(395, 642)	(450, 642)	(450, 664)	(395, 664)
image	stavebních		(469, 642)	(613, 643)	(613, 666)	(469, 665)
image	a		(631, 643)	(641, 643)	(641, 665)	(631, 665)
image	destrukčních		(661, 643)	(836, 644)	(836, 667)	(661, 666)
image	,		(844, 645)	(849, 645)	(849, 667)	(844, 667)
image	tuto		(871, 645)	(925, 645)	(925, 668)	(871, 668)
image	podezdívku		(943, 645)	(1088, 646)	(1088, 669)	(943, 668)
image	provázejících		(142, 690)	(331, 690)	(331, 714)	(142, 714)
image	a		(350, 690)	(362, 690)	(362, 714)	(350, 714)
image	zbytků		(381, 690)	(467, 690)	(467, 714)	(381, 714)
image	příček		(485, 690)	(571, 690)	(571, 714)	(485, 714)
image	v		(588, 690)	(601, 690)	(601, 714)	(588, 714)
image	interiéru		(619, 690)	(749, 690)	(749, 714)	(619, 714)
image	budovy		(766, 690)	(855, 690)	(855, 714)	(766, 714)
image	.		(859, 690)	(865, 690)	(865, 714)	(859, 714)
image	Dále		(885, 690)	(942, 690)	(942, 714)	(885, 714)
image	byl		(961, 690)	(1000, 690)	(1000, 714)	(961, 714)
image	v		(1019, 690)	(1033, 690)	(1033, 714)	(1019, 714)
image	roce		(1051, 690)	(1107, 690)	(1107, 714)	(1051, 714)
image	1974		(144, 736)	(202, 736)	(202, 758)	(144, 758)
image	objeven		(219, 736)	(320, 737)	(320, 759)	(219, 758)
image	a		(336, 737)	(347, 737)	(347, 759)	(336, 759)
image	zkoumán		(366, 737)	(467, 738)	(467, 760)	(366, 759)
image	JZ		(485, 737)	(513, 737)	(513, 759)	(485, 759)
image	konec		(528, 738)	(600, 738)	(600, 760)	(528, 760)
image	vyzděného		(617, 738)	(747, 739)	(747, 762)	(617, 761)
image	odvodního		(767, 738)	(896, 739)	(896, 762)	(767, 761)
image	kanálku		(915, 740)	(1015, 741)	(1015, 763)	(915, 762)
image	,		(1023, 740)	(1028, 740)	(1028, 762)	(1023, 762)
image	který		(1049, 740)	(1121, 740)	(1121, 763)	(1049, 763)
image	probíhal		(144, 784)	(260, 784)	(260, 807)	(144, 807)
image	pod		(277, 784)	(320, 784)	(320, 807)	(277, 807)
image	podlahou		(336, 784)	(452, 784)	(452, 808)	(336, 808)
image	domu		(469, 785)	(526, 785)	(526, 808)	(469, 808)
image	.		(532, 785)	(537, 785)	(537, 808)	(532, 808)
image	Nálezy		(558, 785)	(647, 785)	(647, 809)	(558, 809)
image	,		(652, 786)	(657, 786)	(657, 809)	(652, 809)
image	které		(677, 786)	(748, 786)	(748, 809)	(677, 809)
image	patří		(766, 786)	(838, 786)	(838, 809)	(766, 809)
image	ke		(856, 786)	(883, 786)	(883, 810)	(856, 810)
image	kněžskému		(900, 786)	(1031, 787)	(1031, 811)	(900, 810)
image	domu		(1049, 787)	(1104, 787)	(1104, 810)	(1049, 810)
image	,		(1111, 788)	(1118, 788)	(1118, 811)	(1111, 811)
image	pocházejí		(143, 831)	(274, 832)	(274, 857)	(143, 856)
image	z		(291, 832)	(303, 832)	(303, 856)	(291, 856)
image	toho		(322, 833)	(377, 833)	(377, 857)	(322, 857)
image	(		(398, 833)	(406, 833)	(406, 857)	(398, 857)
image	většinou		(409, 833)	(525, 834)	(525, 859)	(409, 858)
image	spodního		(544, 834)	(659, 835)	(659, 859)	(544, 858)
image	)		(664, 835)	(671, 835)	(671, 859)	(664, 859)
image	horizontu		(693, 834)	(823, 835)	(823, 860)	(693, 859)
image	vrstvy		(840, 836)	(929, 837)	(929, 861)	(840, 860)
image	3		(945, 836)	(958, 836)	(958, 860)	(945, 860)
image	,		(963, 837)	(969, 837)	(969, 861)	(963, 861)
image	který		(988, 837)	(1061, 837)	(1061, 861)	(988, 861)
image	leží		(1077, 837)	(1135, 837)	(1135, 862)	(1077, 862)
image	mezi		(143, 878)	(203, 878)	(203, 901)	(143, 901)
image	povrchem		(219, 878)	(332, 879)	(332, 903)	(219, 902)
image	pravěké		(351, 879)	(451, 880)	(451, 904)	(351, 903)
image	(		(471, 880)	(479, 880)	(479, 903)	(471, 903)
image	lužické		(484, 880)	(585, 881)	(585, 905)	(484, 904)
image	)		(590, 881)	(597, 881)	(597, 904)	(590, 904)
image	vrstvy		(617, 881)	(705, 882)	(705, 906)	(617, 905)
image	4		(720, 882)	(733, 882)	(733, 905)	(720, 905)
image	a		(751, 882)	(762, 882)	(762, 905)	(751, 905)
image	horizontem		(781, 882)	(926, 883)	(926, 907)	(781, 906)
image	povrchu		(944, 883)	(1045, 884)	(1045, 908)	(944, 907)
image	opu		(1062, 885)	(1105, 885)	(1105, 908)	(1062, 908)
image	kových		(143, 927)	(231, 928)	(231, 950)	(143, 949)
image	destrukčních		(248, 928)	(421, 929)	(421, 951)	(248, 950)
image	sutí		(440, 930)	(496, 930)	(496, 951)	(440, 951)
