IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"- 47 -
6) rozměry:
pozitivně zjištěná délka základu jižní podezdívky pravděpodobného
kněžského domu, resp. jejího úseku odhaleného v roce 1974 v son-
dách 2c, 2a a 2b, činila cca 11m. Základ byl zčásti rozebraný,
četné opukové kameny, tvořící základ, byly rozpadlé. Nejlépe
za chovaný úsek jižní podezdívky, resp. její části odhalené v roce
1974, ležel nad JZ vyústěním vyzděného odvodního kanálku: zde
základ tvořily opukové kvádříky nestejné délky a široké kolem
50 cm. Šířka zjištěného JZ konce odvodního kanálku činila v úrovni
podlahy pravděpodobného kněžského domu cca 80 cm. Stěny kanálku,
vyložené opukovými ""placáky"", byly směrem nahoru nálevkovitě ro-
zevřené. Užší ploché dno bylo široké 50 cm a leželo v hl. cca
25 cm pod podlahou domu. Zbytky obou příček v budově byly od sebe
vzdálené cca 4 m;
7) výplň:
jak již uvedeno, v době života pravděpodobného kněžského domu
na rostl v jeho areálu spodní horizont vrstvy 3, nahoře ohraničený
horizontem destrukčních kamenů z doby zániku stavby;
8) kůly:
z období narůstání vrstvy 3 pochází z výzkumu roce 1975 pouze
kůlová jamka 5 (srv. níže), která ležela v sondě 2b na svahu
vnitřního příkopu. Její vztah k pravděpodobnému kněžskému domu
nelze vyloučit;
9) způsob zkoumání pravděpodobného kněžského domu:
zbytky pravděpodobného kněžského domu včetně jeho stavebních
a destrukčních sutí byly postupně obnažovány v rámci snímání
vrstvy 3 a při začišťování povrchu vrstvy 4;
10) dokumentace:
a) datum zkoumání objektu: od 12.6. 1974, kdy objeven základ
jižní podezdívky pravděpodobného kněžského domu v sondě 2a,
průběžně až do skončení výzkumu 22.8.1974;
b) původní označení objektu v terénní dokumentaci:
""zed Z -
V"", ""zed v
Z""; kromě toho jsem na terénní skice,
zhotovené 24.7.1974 a zobrazující situaci 2. fáze v sondách
2a a 2b a situaci 1. fáze v sondě 2c, použila číselné označení
pro některé relikty z pravděpodobného kněžského domu, a to:
označení ""objekt VI"" pro úsek jižní podezdívky pravděpodobné-
ho kněžského domu v sondách 2a a 2b,
-
- označení ""objekt VII"" pro opukovou suť z destrukčního hori-
zontu stavby, která doprovázela základ jižní podezdívky při
její jižní (vnější) líci,"	cs	(122, 46)	(1170, 46)	(1170, 1628)	(122, 1628)
image	-		(504, 47)	(519, 47)	(519, 60)	(504, 60)
image	47		(530, 47)	(561, 47)	(561, 60)	(530, 60)
image	-		(579, 47)	(593, 47)	(593, 60)	(579, 60)
image	6		(146, 149)	(159, 149)	(159, 169)	(146, 169)
image	)		(163, 149)	(173, 149)	(173, 169)	(163, 169)
image	rozměry		(194, 149)	(297, 151)	(297, 172)	(194, 170)
image	:		(297, 152)	(310, 152)	(310, 172)	(297, 172)
image	pozitivně		(192, 183)	(322, 184)	(322, 208)	(192, 207)
image	zjištěná		(339, 184)	(455, 185)	(455, 209)	(339, 208)
image	délka		(474, 186)	(542, 187)	(542, 210)	(474, 209)
image	základu		(561, 186)	(662, 187)	(662, 211)	(561, 210)
image	jižní		(680, 187)	(751, 188)	(751, 212)	(680, 211)
image	podezdívky		(769, 188)	(918, 189)	(918, 213)	(769, 212)
image	pravděpodobného		(933, 189)	(1151, 191)	(1151, 215)	(933, 213)
image	kněžského		(192, 219)	(323, 220)	(323, 243)	(192, 242)
image	domu		(339, 221)	(396, 221)	(396, 243)	(339, 243)
