IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"2) podloží:
vrstva 3, v níž objekt VII leží;
3) druh:
zřejmě ohniště;
42-
4) superpozice:
ohniště VII bylo založeno v průběhu narůstání vrstvy 3,
v níž se nalézalo;
5) tvar:
ohniště VII mělo půdorys nepravidelně oválného tvaru;
6) rozměry:
půdorys měl rozměry cca 75 x 50 cm;
7) výplň:
ohniště VII tvořila několika centimetrová vrstvička, v níž byla
vrstva 3 promíšená hrudkami a kusy rezavě červené písčité hlíny;
8) kůly:
kůlové jamky, které by mohly souviset s ohništěm VII, nebyly
zjištěny;,
9) způsob zkoumání objektu VII:
po zjištění půdorysu ohniště a jeho začištění (2.8. a 5.8.1974)
byla vrstvička, tvořící ohniště VII, najednou rozebrána
(21.8.1974);
10) dokumentace:
a) datum zkoumání objektu VII: 2.8., 5.8. a 21.8.1974;
b) původní označení objektu v terénní dokumentaci: objekt IX;
c) plány č.: 5,6;
d) fototabulky č.: 13:26; 14:27-28; 15:29-30; 16:31
e) obrázky s nálezy č.: 0
11) poznámka: 0
Datování:
10. století, zjevně nedlouho před rokem 995.
Interpretace:
táž jako u objektu VI (viz výše)."	cs	(138, 55)	(1146, 55)	(1146, 1565)	(138, 1565)
image	2		(159, 171)	(173, 171)	(173, 190)	(159, 190)
image	)		(177, 171)	(186, 171)	(186, 190)	(177, 190)
image	podloží		(205, 170)	(307, 171)	(307, 191)	(205, 190)
image	:		(312, 172)	(320, 172)	(320, 191)	(312, 191)
image	vrstva		(204, 207)	(291, 207)	(291, 229)	(204, 229)
image	3		(308, 207)	(322, 207)	(322, 229)	(308, 229)
image	,		(327, 207)	(334, 207)	(334, 229)	(327, 229)
image	v		(352, 207)	(367, 207)	(367, 229)	(352, 229)
image	níž		(384, 208)	(424, 208)	(424, 230)	(384, 230)
image	objekt		(442, 208)	(526, 208)	(526, 230)	(442, 230)
image	VII		(544, 208)	(587, 208)	(587, 231)	(544, 231)
image	leží		(604, 209)	(662, 209)	(662, 231)	(604, 231)
image	;		(668, 209)	(675, 209)	(675, 231)	(668, 231)
image	3		(159, 255)	(174, 255)	(174, 274)	(159, 274)
image	)		(174, 254)	(185, 254)	(185, 273)	(174, 273)
image	druh		(203, 254)	(261, 253)	(261, 272)	(203, 273)
image	:		(266, 254)	(276, 254)	(276, 273)	(266, 273)
image	zřejmě		(205, 291)	(289, 291)	(289, 311)	(205, 311)
image	ohniště		(307, 291)	(408, 291)	(408, 311)	(307, 311)
image	;		(414, 291)	(422, 291)	(422, 311)	(414, 311)
image	42		(561, 55)	(590, 55)	(590, 69)	(561, 69)
image	4		(157, 339)	(172, 339)	(172, 359)	(157, 359)
image	)		(176, 339)	(186, 339)	(186, 359)	(176, 359)
image	superpozice		(205, 339)	(365, 339)	(365, 359)	(205, 359)
image	:		(369, 339)	(378, 339)	(378, 359)	(369, 359)
image	ohniště		(204, 371)	(304, 372)	(304, 394)	(204, 393)
image	VII		(320, 373)	(363, 373)	(363, 394)	(320, 394)
image	bylo		(382, 373)	(437, 374)	(437, 396)	(382, 395)
image	založeno		(455, 373)	(573, 374)	(573, 396)	(455, 395)
image	v		(589, 375)	(602, 375)	(602, 396)	(589, 396)
image	průběhu		(619, 375)	(719, 376)	(719, 398)	(619, 397)
image	narůstání		(738, 376)	(866, 377)	(866, 399)	(738, 398)
image	vrstvy		(885, 377)	(973, 378)	(973, 400)	(885, 399)
image	3		(988, 379)	(1001, 379)	(1001, 400)	(988, 400)
image	,		(1006, 379)	(1017, 379)	(1017, 400)	(1006, 400)
image	v		(202, 409)	(217, 409)	(217, 427)	(202, 427)
image	níž		(234, 409)	(275, 409)	(275, 427)	(234, 427)
image	se		(293, 409)	(319, 409)	(319, 427)	(293, 427)
image	nalézalo		(337, 409)	(453, 410)	(453, 429)	(337, 428)
image	;		(458, 411)	(465, 411)	(465, 429)	(458, 429)
image	5		(157, 459)	(171, 459)	(171, 478)	(157, 478)
image	)		(174, 459)	(184, 459)	(184, 478)	(174, 478)
image	tvar		(204, 459)	(261, 459)	(261, 478)	(204, 478)
image	:		(267, 459)	(275, 459)	(275, 478)	(267, 478)
image	ohniště		(204, 491)	(303, 492)	(303, 514)	(204, 513)
image	VII		(320, 493)	(361, 493)	(361, 514)	(320, 514)
image	mělo		(380, 493)	(436, 493)	(436, 514)	(380, 514)
image	půdorys		(454, 493)	(555, 494)	(555, 516)	(454, 515)
