IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"45-
118/74: ""Sonda 2b, rozebírání silné destrukční vrstvy jižně od zdi
Z-V až na dno rozlehlé jámy s touto destrukcí (po tmavý
hnědoš. hlinitý jíl, drobně žíhaný na rezle žlutým pískem)
(o této vrstvě ve větší ploše a značné mocnosti: v podstatě
vyplňující jámu, z níž asi vytěženo zdivo nějaké menší stavby,
viz terénní záznamy ad 30.7.) vých. část této silné destruk-
ční vrstvy. 29.7., 30.7., 31.7., 1.8., 2.8.""
Popis objektu:
1) umístění v ploše výzkumu :
J podezdívka pravděpodobného kněžského domu probíhala napříč
sondami (popisováno od Z k V) 2c, 2a a 2b. Od této podezdívky
vybíhaly k severu zbytky dvou podezdívek, které jistě původně
nesly patrně roubené stěny, vymezující východní, střední a zá-
padní místnost v domě, Zbytky pravděpodobné západní příčky v bu-
dově se táhly ve směru J-S ze sondy 2a do sondy 2c, zbytek pravdě-
podobné V příčky v budově vybíhal od J podezdívky pravděpodobného
kněžského domu k severu v sondě 2b. V sondě 2b byl také v roce.
1974 zjištěn JZ konec vyzděného odvodního kanálku, který běžel
pod podlahou budovy od SV k JZ a jehož dno mělo spád k JZ (to bylo
v terénu ověřeno v r.1975]
2) podloží:
základ jižní podezdívky byl zahlouben do lužické vrstvy 4.
Do lužické vrstvy 4 byl rovněž vyhlouben vyzděný kanálek, který ve
směru SV-JZ probíhal pod podlahou pravděpodobného kněžského domu
a pod dobře zachovaným základem jižní podezdívky, který byl do
kanálku prokleslý. Do povrchu vrstvy 4 byla místy zašlapaná opuko-
vá suť, dobře viditelná zejména v řezu 3, a povrch intaktní lužické
vrstvy 4 byl jižně od J podezdívky pravděpodobného kněžského domu
místy pokryt překopanou vrstvou 4 promíšenou drobnou opukovou sutí;
obé lze interpretovat jako stavební suti z doby stavby pravděpo-
dobného kněžského domu.
3) druh:
již v sezóně 1974 bylo zřejmé, že základ opukové zdi, orientovaný
od V k Z, i tehdy odhalený JZ konec vyzděného odvodního kanálku,
tvoří část nestandardní na dzemní budovy. Odvodní kanálek probíhal
pod základem uvedené zdi (která byla nad kanálkem prokleslá -
-""propadlá"" do zásypu kanálku, tvořeného měkkou vrstvou 3) ven
z budovy. Kanálek ústil jižně od základu opukové zdi orientované
V-Z do prohlubně vysypané opukovými kameny, kterou lze pokládat"	cs	(134, 55)	(1182, 55)	(1182, 1532)	(134, 1532)
image	45		(552, 55)	(581, 56)	(581, 68)	(552, 68)
image	118/74		(136, 160)	(227, 160)	(227, 184)	(136, 184)
image	:		(232, 160)	(240, 160)	(240, 184)	(232, 184)
image	""""		(258, 160)	(269, 160)	(269, 184)	(258, 184)
image	Sonda		(272, 160)	(341, 160)	(341, 184)	(272, 184)
image	2b		(360, 160)	(387, 160)	(387, 184)	(360, 184)
image	,		(394, 160)	(399, 160)	(399, 184)	(394, 184)
image	rozebírání		(422, 160)	(565, 160)	(565, 184)	(422, 184)
image	silné		(582, 160)	(652, 160)	(652, 184)	(582, 184)
