IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"6
4
2
7
5
3
Obr. 8
L 106/74.
c. neg. 82.011
т. мед.
Sonda 2c (1974), polozemnice (?) I z doby po r. 995,
nálezová situace 106/74. 1 - 7 výběr libické keramiky.
Foto V. Jilková."	cs	(209, 40)	(1111, 40)	(1111, 1541)	(209, 1541)
image	6		(410, 1133)	(424, 1133)	(423, 1151)	(409, 1151)
image	4		(514, 734)	(527, 736)	(524, 753)	(512, 751)
image	2		(630, 440)	(646, 440)	(646, 457)	(630, 457)
image	7		(638, 1136)	(654, 1136)	(654, 1153)	(638, 1153)
image	5		(678, 742)	(695, 743)	(694, 762)	(677, 761)
image	3		(903, 472)	(917, 472)	(917, 490)	(903, 490)
image	Obr		(1021, 40)	(1063, 41)	(1062, 60)	(1020, 59)
image	.		(1068, 42)	(1078, 42)	(1077, 60)	(1067, 60)
image	8		(1095, 43)	(1110, 44)	(1109, 62)	(1094, 61)
image	L		(966, 1337)	(985, 1337)	(985, 1366)	(966, 1366)
image	106/74		(997, 1337)	(1100, 1337)	(1100, 1366)	(997, 1366)
image	.		(1101, 1337)	(1110, 1337)	(1110, 1366)	(1101, 1366)
image	c		(860, 1375)	(876, 1375)	(877, 1412)	(861, 1412)
image	.		(875, 1374)	(886, 1374)	(887, 1411)	(876, 1411)
image	neg		(888, 1373)	(934, 1372)	(935, 1410)	(889, 1411)
image	.		(929, 1373)	(942, 1373)	(943, 1410)	(930, 1410)
image	82.011		(956, 1372)	(1053, 1370)	(1054, 1407)	(957, 1409)
image	т		(865, 1364)	(877, 1365)	(871, 1414)	(859, 1413)
image	.		(881, 1365)	(890, 1366)	(884, 1415)	(875, 1414)
image	мед		(887, 1366)	(928, 1371)	(922, 1421)	(881, 1416)
image	.		(933, 1372)	(945, 1373)	(939, 1422)	(927, 1421)
image	Sonda		(209, 1463)	(284, 1464)	(284, 1490)	(209, 1489)
image	2c		(299, 1464)	(325, 1464)	(325, 1490)	(299, 1490)
image	(		(347, 1465)	(357, 1465)	(357, 1490)	(347, 1490)
image	1974		(357, 1465)	(417, 1466)	(417, 1492)	(357, 1491)
image	)		(420, 1466)	(428, 1466)	(428, 1491)	(420, 1491)
image	,		(438, 1466)	(444, 1466)	(444, 1491)	(438, 1491)
image	polozemnice		(462, 1466)	(622, 1468)	(622, 1494)	(462, 1492)
image	(		(641, 1468)	(650, 1468)	(650, 1493)	(641, 1493)
image	?		(656, 1468)	(668, 1468)	(668, 1493)	(656, 1493)
image	)		(671, 1468)	(680, 1468)	(680, 1493)	(671, 1493)
image	I		(699, 1469)	(712, 1469)	(712, 1494)	(699, 1494)
image	z		(728, 1469)	(741, 1469)	(741, 1494)	(728, 1494)
image	doby		(757, 1469)	(814, 1470)	(814, 1496)	(757, 1495)
image	po		(846, 1470)	(874, 1470)	(874, 1495)	(846, 1495)
image	r		(889, 1471)	(903, 1471)	(903, 1496)	(889, 1496)
image	.		(908, 1471)	(916, 1471)	(916, 1496)	(908, 1496)
image	995		(935, 1471)	(980, 1471)	(980, 1496)	(935, 1496)
image	,		(981, 1471)	(991, 1471)	(991, 1496)	(981, 1496)
image	nálezová		(210, 1488)	(328, 1489)	(328, 1514)	(210, 1513)
image	situace		(344, 1489)	(446, 1490)	(446, 1515)	(344, 1514)
image	106/74		(461, 1490)	(549, 1491)	(549, 1516)	(461, 1515)
image	.		(553, 1492)	(561, 1492)	(561, 1516)	(553, 1516)
image	1		(579, 1492)	(594, 1492)	(594, 1516)	(579, 1516)
image	-		(609, 1492)	(624, 1492)	(624, 1516)	(609, 1516)
image	7		(639, 1493)	(652, 1493)	(652, 1517)	(639, 1517)
image	výběr		(668, 1492)	(740, 1493)	(740, 1518)	(668, 1517)
image	libické		(756, 1493)	(856, 1494)	(856, 1519)	(756, 1518)
image	keramiky		(875, 1494)	(994, 1495)	(994, 1520)	(875, 1519)
image	.		(995, 1496)	(1006, 1496)	(1006, 1520)	(995, 1520)
image	Foto		(210, 1517)	(268, 1516)	(268, 1539)	(210, 1540)
image	V.		(286, 1516)	(309, 1516)	(309, 1538)	(286, 1538)
image	Jilková		(314, 1515)	(422, 1513)	(422, 1536)	(314, 1538)
image	.		(424, 1514)	(432, 1514)	(432, 1536)	(424, 1536)
