IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"1
ما
3
2
Obr. 11
164 74
c. neg. 82.000
Sonda 2b (1974), destrukce vnitřní hradební zdi
(28.9.995), nálezová situace, 64/74. 1 - 6 výběr
libické keramiky. Foto V. Jílkova.
JOO"	cs	(225, 36)	(1138, 36)	(1138, 1578)	(225, 1578)
image	1		(266, 489)	(281, 489)	(282, 506)	(267, 507)
image	ما		(300, 981)	(300, 1000)	(286, 1000)	(286, 981)
image	3		(627, 712)	(642, 712)	(642, 730)	(627, 730)
image	2		(890, 424)	(904, 424)	(904, 441)	(890, 441)
image	Obr		(1036, 36)	(1079, 37)	(1079, 57)	(1036, 56)
image	.		(1084, 38)	(1093, 38)	(1093, 57)	(1084, 57)
image	11		(1110, 38)	(1138, 39)	(1138, 58)	(1110, 57)
image	164		(974, 1324)	(1031, 1322)	(1032, 1366)	(975, 1368)
image	74		(1067, 1321)	(1088, 1320)	(1089, 1364)	(1068, 1365)
image	c		(818, 1380)	(836, 1379)	(838, 1416)	(820, 1417)
image	.		(836, 1379)	(849, 1378)	(851, 1415)	(838, 1416)
image	neg		(847, 1378)	(894, 1376)	(896, 1413)	(849, 1415)
image	.		(895, 1376)	(907, 1375)	(909, 1412)	(897, 1413)
image	82.000		(918, 1374)	(1001, 1370)	(1003, 1408)	(920, 1412)
image	Sonda		(226, 1494)	(302, 1495)	(302, 1521)	(226, 1520)
image	2b		(316, 1495)	(347, 1495)	(347, 1520)	(316, 1520)
image	(		(362, 1496)	(372, 1496)	(372, 1521)	(362, 1521)
image	1974		(374, 1496)	(434, 1497)	(434, 1522)	(374, 1521)
image	)		(437, 1497)	(446, 1497)	(446, 1522)	(437, 1522)
image	,		(454, 1497)	(460, 1497)	(460, 1522)	(454, 1522)
image	destrukce		(479, 1496)	(610, 1497)	(610, 1523)	(479, 1522)
image	vnitřní		(625, 1498)	(729, 1499)	(729, 1525)	(625, 1524)
image	hradební		(745, 1499)	(862, 1500)	(862, 1526)	(745, 1525)
image	zdi		(878, 1501)	(920, 1501)	(920, 1526)	(878, 1526)
image	(		(229, 1520)	(240, 1520)	(240, 1545)	(229, 1545)
image	28.9.995		(241, 1519)	(360, 1520)	(360, 1546)	(241, 1545)
image	)		(363, 1521)	(373, 1521)	(373, 1546)	(363, 1546)
image	,		(379, 1521)	(387, 1521)	(387, 1546)	(379, 1546)
image	nálezová		(403, 1521)	(523, 1522)	(523, 1548)	(403, 1547)
image	situace		(539, 1523)	(639, 1524)	(639, 1549)	(539, 1548)
image	,		(640, 1524)	(649, 1524)	(649, 1549)	(640, 1549)
image	64/74		(656, 1524)	(730, 1525)	(730, 1551)	(656, 1550)
image	.		(732, 1525)	(741, 1525)	(741, 1550)	(732, 1550)
image	1		(773, 1526)	(788, 1526)	(788, 1551)	(773, 1551)
image	-		(803, 1526)	(818, 1526)	(818, 1551)	(803, 1551)
image	6		(834, 1526)	(847, 1526)	(847, 1551)	(834, 1551)
image	výběr		(861, 1526)	(936, 1527)	(936, 1553)	(861, 1552)
image	libické		(226, 1545)	(329, 1545)	(329, 1572)	(226, 1572)
image	keramiky		(345, 1545)	(464, 1545)	(464, 1572)	(345, 1572)
image	.		(467, 1546)	(474, 1546)	(474, 1573)	(467, 1573)
image	Foto		(509, 1546)	(569, 1546)	(569, 1573)	(509, 1573)
image	V.		(586, 1546)	(607, 1546)	(607, 1573)	(586, 1573)
image	Jílkova		(616, 1546)	(722, 1546)	(722, 1574)	(616, 1574)
image	.		(726, 1547)	(735, 1547)	(735, 1574)	(726, 1574)
image	JOO		(1087, 1185)	(1089, 910)	(1118, 910)	(1116, 1185)
