IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"3
5
2
4
6
Obr. 12
L65/74
с. мед.
82001
Sonda 2b (1974), destrukce vnitřní hradební zdi (28.9.995),
nálezová situace 65/74. 1 - 4 a 6 výběr libické keramiky,
5 okrajový střep přihlazované keramiky zatím blíže neurče-
ného původu. Správné postavení střepu 2 ukazuje šipka se,
základnou vyznačující vodorovnou rovinu. Foto V. Jilkova."	cs	(206, 47)	(1150, 47)	(1150, 1608)	(206, 1608)
image	3		(266, 531)	(282, 530)	(283, 550)	(267, 551)
image	5		(463, 1229)	(479, 1229)	(479, 1248)	(463, 1248)
image	2		(800, 297)	(815, 297)	(814, 315)	(800, 315)
image	4		(903, 763)	(919, 764)	(917, 785)	(901, 784)
image	6		(902, 1099)	(916, 1098)	(917, 1117)	(903, 1118)
image	Obr		(1048, 47)	(1091, 47)	(1091, 64)	(1048, 64)
image	.		(1094, 47)	(1104, 47)	(1104, 64)	(1094, 64)
image	12		(1121, 47)	(1150, 47)	(1150, 64)	(1121, 64)
image	L65		(995, 1338)	(1062, 1337)	(1062, 1372)	(995, 1373)
image	/		(1059, 1338)	(1080, 1338)	(1080, 1372)	(1059, 1372)
image	74		(1078, 1338)	(1119, 1338)	(1119, 1372)	(1078, 1372)
image	с		(931, 1383)	(941, 1384)	(936, 1424)	(926, 1423)
image	.		(944, 1384)	(952, 1385)	(947, 1425)	(939, 1424)
image	мед		(953, 1385)	(992, 1390)	(987, 1430)	(948, 1426)
image	.		(997, 1390)	(1008, 1391)	(1003, 1431)	(992, 1430)
image	82001		(1012, 1384)	(1096, 1386)	(1096, 1411)	(1012, 1409)
image	Sonda		(208, 1477)	(283, 1478)	(283, 1504)	(208, 1503)
image	2b		(297, 1478)	(328, 1478)	(328, 1503)	(297, 1503)
image	(		(343, 1479)	(353, 1479)	(353, 1504)	(343, 1504)
image	1974		(356, 1479)	(416, 1480)	(416, 1505)	(356, 1504)
image	)		(419, 1480)	(428, 1480)	(428, 1505)	(419, 1505)
image	,		(435, 1480)	(441, 1480)	(441, 1505)	(435, 1505)
image	destrukce		(461, 1479)	(592, 1480)	(592, 1506)	(461, 1505)
image	vnitřní		(607, 1481)	(712, 1482)	(712, 1508)	(607, 1507)
image	hradební		(726, 1482)	(843, 1483)	(843, 1509)	(726, 1508)
image	zdi		(860, 1484)	(902, 1484)	(902, 1509)	(860, 1509)
image	(		(921, 1484)	(930, 1484)	(930, 1509)	(921, 1509)
image	28.9.995		(932, 1484)	(1052, 1485)	(1052, 1511)	(932, 1510)
image	)		(1053, 1486)	(1064, 1486)	(1064, 1511)	(1053, 1511)
image	,		(1068, 1486)	(1078, 1486)	(1078, 1511)	(1068, 1511)
image	nálezová		(208, 1502)	(328, 1503)	(328, 1530)	(208, 1529)
image	situace		(343, 1503)	(445, 1504)	(445, 1531)	(343, 1530)
image	65/74		(461, 1505)	(535, 1506)	(535, 1532)	(461, 1531)
image	.		(537, 1506)	(546, 1506)	(546, 1532)	(537, 1532)
image	1		(577, 1506)	(591, 1506)	(591, 1532)	(577, 1532)
image	-		(607, 1506)	(621, 1506)	(621, 1532)	(607, 1532)
image	4		(635, 1507)	(651, 1507)	(651, 1533)	(635, 1533)
image	a		(668, 1507)	(683, 1507)	(683, 1533)	(668, 1533)
image	6		(697, 1507)	(710, 1507)	(710, 1533)	(697, 1533)
image	výběr		(725, 1507)	(799, 1508)	(799, 1535)	(725, 1534)
image	libické		(815, 1508)	(916, 1509)	(916, 1536)	(815, 1535)
image	keramiky		(933, 1509)	(1051, 1510)	(1051, 1537)	(933, 1536)
image	,		(1054, 1511)	(1062, 1511)	(1062, 1537)	(1054, 1537)
image	5		(207, 1528)	(223, 1528)	(223, 1554)	(207, 1554)
image	okrajový		(239, 1527)	(356, 1528)	(356, 1555)	(239, 1554)
image	střep		(372, 1529)	(446, 1530)	(446, 1556)	(372, 1555)
image	přihlazované		(461, 1529)	(636, 1530)	(636, 1557)	(461, 1556)
image	keramiky		(652, 1530)	(771, 1531)	(771, 1558)	(652, 1557)
image	zatím		(786, 1531)	(859, 1531)	(859, 1558)	(786, 1558)
image	blíže		(874, 1532)	(946, 1532)	(946, 1558)	(874, 1558)
image	neurče		(961, 1532)	(1050, 1533)	(1050, 1560)	(961, 1559)
image	ného		(208, 1550)	(267, 1551)	(267, 1577)	(208, 1576)
image	původu		(283, 1551)	(371, 1552)	(371, 1578)	(283, 1577)
image	.		(373, 1552)	(381, 1552)	(381, 1577)	(373, 1577)
image	Správné		(401, 1552)	(504, 1553)	(504, 1579)	(401, 1578)
image	postavení		(520, 1554)	(651, 1555)	(651, 1581)	(520, 1580)
image	střepu		(667, 1555)	(757, 1556)	(757, 1582)	(667, 1581)
image	2		(771, 1557)	(784, 1557)	(784, 1582)	(771, 1582)
image	ukazuje		(800, 1557)	(902, 1558)	(902, 1583)	(800, 1582)
image	šipka		(919, 1558)	(993, 1559)	(993, 1585)	(919, 1584)
image	se		(1007, 1559)	(1035, 1559)	(1035, 1585)	(1007, 1585)
image	,		(1037, 1560)	(1044, 1560)	(1044, 1585)	(1037, 1585)
image	základnou		(209, 1574)	(341, 1575)	(341, 1602)	(209, 1601)
image	vyznačující		(355, 1575)	(519, 1576)	(519, 1603)	(355, 1602)
image	vodorovnou		(533, 1576)	(682, 1577)	(682, 1604)	(533, 1603)
image	rovinu		(696, 1577)	(784, 1577)	(784, 1603)	(696, 1603)
image	.		(789, 1577)	(797, 1577)	(797, 1603)	(789, 1603)
image	Foto		(821, 1577)	(881, 1577)	(881, 1604)	(821, 1604)
image	V.		(900, 1578)	(921, 1578)	(921, 1604)	(900, 1604)
image	Jilkova		(930, 1578)	(1040, 1579)	(1040, 1605)	(930, 1604)
image	.		(1041, 1579)	(1049, 1579)	(1049, 1605)	(1041, 1605)
