IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"3
2
8
5
Obr. 23
L130/74
c.meg. 82.015
Sonda 2a + 2b (1974), spodní horizont vrstvy 3 z 10.stol.,
nálezová situace 130/74. 1 - 8 výběr libické keramiky.
Správné postavení střepu 2 ukazuje šipka se základnou
vyznačující vodorovnou rovinu. Foto V. Jílkova'."	cs	(203, 34)	(1124, 34)	(1124, 1518)	(203, 1518)
image	3		(684, 460)	(702, 460)	(702, 484)	(684, 484)
image	2		(866, 314)	(888, 314)	(888, 335)	(866, 335)
image	8		(858, 1092)	(875, 1096)	(870, 1117)	(853, 1113)
image	5		(878, 678)	(900, 679)	(899, 702)	(877, 701)
image	Obr		(1023, 34)	(1065, 35)	(1065, 54)	(1023, 53)
image	.		(1067, 35)	(1077, 35)	(1077, 53)	(1067, 53)
image	23		(1095, 36)	(1124, 37)	(1124, 55)	(1095, 54)
image	L130		(951, 1224)	(1027, 1224)	(1027, 1256)	(951, 1256)
image	/		(1029, 1224)	(1048, 1224)	(1048, 1256)	(1029, 1256)
image	74		(1049, 1224)	(1086, 1224)	(1086, 1256)	(1049, 1256)
image	c.meg		(809, 1305)	(882, 1302)	(884, 1339)	(811, 1342)
image	.		(882, 1302)	(894, 1301)	(896, 1337)	(884, 1338)
image	82.015		(898, 1301)	(1010, 1296)	(1011, 1333)	(900, 1338)
image	Sonda		(207, 1399)	(283, 1399)	(283, 1426)	(207, 1426)
image	2a		(296, 1399)	(328, 1399)	(328, 1426)	(296, 1426)
image	+		(341, 1399)	(357, 1399)	(357, 1426)	(341, 1426)
image	2b		(370, 1399)	(401, 1399)	(401, 1426)	(370, 1426)
image	(		(419, 1399)	(427, 1399)	(427, 1426)	(419, 1426)
image	1974		(430, 1399)	(489, 1399)	(489, 1427)	(430, 1427)
image	)		(492, 1400)	(501, 1400)	(501, 1427)	(492, 1427)
image	,		(509, 1400)	(515, 1400)	(515, 1427)	(509, 1427)
image	spodní		(535, 1400)	(622, 1400)	(622, 1427)	(535, 1427)
image	horizont		(637, 1400)	(752, 1400)	(752, 1428)	(637, 1428)
image	vrstvy		(769, 1401)	(858, 1401)	(858, 1428)	(769, 1428)
image	3		(876, 1401)	(889, 1401)	(889, 1428)	(876, 1428)
image	z		(904, 1401)	(917, 1401)	(917, 1428)	(904, 1428)
image	10.stol		(932, 1401)	(1035, 1401)	(1035, 1429)	(932, 1429)
image	.		(1039, 1402)	(1049, 1402)	(1049, 1429)	(1039, 1429)
image	,		(1053, 1402)	(1062, 1402)	(1062, 1429)	(1053, 1429)
image	nálezová		(208, 1424)	(326, 1424)	(326, 1448)	(208, 1448)
image	situace		(343, 1424)	(444, 1424)	(444, 1448)	(343, 1448)
image	130/74		(458, 1425)	(549, 1425)	(549, 1449)	(458, 1449)
image	.		(552, 1425)	(560, 1425)	(560, 1449)	(552, 1449)
image	1		(592, 1425)	(607, 1425)	(607, 1449)	(592, 1449)
image	-		(623, 1425)	(639, 1425)	(639, 1449)	(623, 1449)
image	8		(652, 1425)	(667, 1425)	(667, 1449)	(652, 1449)
image	výběr		(681, 1425)	(755, 1425)	(755, 1450)	(681, 1450)
image	libické		(770, 1426)	(872, 1426)	(872, 1450)	(770, 1450)
image	keramiky		(888, 1426)	(1005, 1426)	(1005, 1451)	(888, 1451)
image	.		(1008, 1427)	(1018, 1427)	(1018, 1451)	(1008, 1451)
image	Správné		(207, 1451)	(312, 1451)	(312, 1475)	(207, 1475)
image	postavení		(326, 1451)	(458, 1451)	(458, 1475)	(326, 1475)
image	střepu		(476, 1451)	(563, 1451)	(563, 1475)	(476, 1475)
image	2		(579, 1451)	(591, 1451)	(591, 1475)	(579, 1475)
image	ukazuje		(608, 1451)	(711, 1451)	(711, 1475)	(608, 1475)
image	šipka		(727, 1451)	(800, 1451)	(800, 1475)	(727, 1475)
image	se		(815, 1451)	(844, 1451)	(844, 1475)	(815, 1475)
image	základnou		(860, 1451)	(992, 1451)	(992, 1475)	(860, 1475)
image	vyznačující		(207, 1473)	(370, 1473)	(370, 1499)	(207, 1499)
image	vodorovnou		(384, 1473)	(535, 1473)	(535, 1499)	(384, 1499)
image	rovinu		(549, 1473)	(638, 1473)	(638, 1499)	(549, 1499)
image	.		(639, 1473)	(649, 1473)	(649, 1499)	(639, 1499)
image	Foto		(700, 1474)	(759, 1474)	(759, 1495)	(700, 1495)
image	V.		(783, 1474)	(805, 1474)	(805, 1495)	(783, 1495)
image	Jílkova		(820, 1474)	(929, 1475)	(929, 1497)	(820, 1496)
image	'		(929, 1475)	(939, 1475)	(939, 1496)	(929, 1496)
image	.		(931, 1475)	(940, 1475)	(940, 1496)	(931, 1496)
