IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"53
B=hrd ve svestee = 191 46 Adrie
-primo vysky
1.94
30
0
767
25.9.74
190 32
107
! obyč. miveloce!
JAAMA
0 18
206
V₁, 192'24
84.0
19146
+ 0.42
191.88
50 47
MAN
FLYTTE
C46
9-5? ???
GENTE
10.06
1798
0726
86
01
R$468
******
ARRILA
9.88
1:18
9.52
9.58
85 b.
(29.b.
It's
·003
2
55h
Libice 74
Gouda 2
Souda 2a + 26: 2. fáze
Couda 2c
1. fare
24.7.
9(82)
87.5
9.44
0
2)</
9.42
xe
ht-b
25.be
05064
02
S
2
rtid
řez 7
rez 9
řez 1
řez 4
řez 2
řez 5
9721"	und	(9, 15)	(2237, 15)	(2237, 1673)	(9, 1673)
image	53		(9, 612)	(43, 593)	(55, 615)	(21, 634)
image	B		(80, 53)	(111, 53)	(111, 88)	(80, 88)
image	=		(128, 53)	(153, 53)	(153, 88)	(128, 88)
image	hrd		(155, 53)	(217, 53)	(217, 88)	(155, 88)
image	ve		(237, 53)	(279, 53)	(279, 88)	(237, 88)
image	svestee		(292, 53)	(406, 53)	(406, 89)	(292, 89)
image	=		(422, 54)	(442, 54)	(442, 89)	(422, 89)
image	191		(480, 54)	(537, 54)	(537, 89)	(480, 89)
image	46		(548, 54)	(599, 54)	(599, 89)	(548, 89)
image	Adrie		(610, 54)	(702, 54)	(702, 90)	(610, 90)
image	-primo		(60, 503)	(176, 509)	(173, 572)	(57, 566)
image	vysky		(190, 510)	(264, 514)	(261, 577)	(187, 573)
image	1.94		(38, 668)	(88, 657)	(91, 673)	(41, 684)
image	30		(69, 683)	(92, 679)	(94, 693)	(71, 697)
image	0		(46, 696)	(59, 694)	(60, 704)	(47, 706)
image	767		(41, 876)	(86, 877)	(86, 896)	(41, 895)
image	25.9.74		(87, 378)	(201, 378)	(201, 398)	(87, 398)
image	190		(97, 925)	(64, 924)	(65, 907)	(98, 908)
image	32		(46, 923)	(23, 922)	(24, 905)	(47, 906)
image	107		(45, 1649)	(71, 1629)	(80, 1641)	(54, 1661)
image	!		(163, 221)	(180, 221)	(179, 268)	(162, 268)
image	obyč		(185, 221)	(243, 222)	(242, 269)	(184, 268)
image	.		(240, 222)	(251, 222)	(250, 269)	(239, 269)
image	miveloce		(260, 222)	(368, 224)	(367, 272)	(259, 270)
image	!		(378, 224)	(394, 224)	(393, 271)	(377, 271)
image	JAAMA		(95, 1421)	(30, 1421)	(30, 1408)	(95, 1408)
image	0		(315, 1097)	(324, 1097)	(324, 1110)	(315, 1110)
image	18		(334, 1097)	(354, 1097)	(354, 1110)	(334, 1110)
image	206		(317, 1117)	(356, 1117)	(356, 1130)	(317, 1130)
image	V₁		(406, 152)	(440, 152)	(440, 191)	(406, 191)
image	,		(432, 152)	(442, 152)	(442, 190)	(432, 190)
image	192'24		(475, 152)	(604, 151)	(604, 190)	(475, 191)
image	84.0		(600, 132)	(521, 134)	(521, 112)	(600, 110)
image	19146		(436, 391)	(527, 395)	(526, 420)	(435, 416)
image	+		(396, 432)	(422, 432)	(422, 447)	(396, 447)
image	0.42		(466, 428)	(534, 430)	(533, 456)	(465, 454)
image	191.88		(419, 482)	(533, 484)	(533, 513)	(419, 511)
image	50		(439, 1364)	(411, 1364)	(411, 1351)	(439, 1351)
image	47		(391, 1364)	(364, 1364)	(364, 1351)	(391, 1351)
image	MAN		(424, 1508)	(363, 1597)	(345, 1584)	(406, 1496)
image	FLYTTE		(443, 1502)	(540, 1517)	(537, 1534)	(440, 1519)
image	C46		(707, 610)	(653, 610)	(653, 596)	(707, 596)
image	9-5		(766, 704)	(735, 704)	(735, 680)	(766, 680)
image	?		(738, 704)	(724, 704)	(724, 680)	(738, 680)
image	???		(709, 704)	(643, 705)	(643, 681)	(709, 680)
image	GENTE		(604, 1078)	(651, 1078)	(651, 1089)	(604, 1089)
image	10.06		(658, 1107)	(608, 1108)	(608, 1094)	(658, 1093)
image	1798		(671, 1138)	(620, 1140)	(619, 1123)	(670, 1121)
image	0726		(669, 1156)	(622, 1160)	(621, 1146)	(668, 1142)
image	86		(672, 890)	(694, 887)	(696, 902)	(674, 906)
image	01		(621, 1526)	(675, 1531)	(671, 1570)	(617, 1565)
image	R		(720, 885)	(731, 893)	(717, 912)	(706, 903)
image	$		(728, 891)	(736, 897)	(722, 915)	(714, 909)
image	468		(735, 896)	(761, 916)	(748, 934)	(721, 914)
image	******		(581, 1621)	(664, 1658)	(659, 1670)	(575, 1634)
image	ARRILA		(692, 1654)	(536, 1590)	(560, 1532)	(716, 1596)
image	9.88		(773, 1458)	(725, 1459)	(725, 1438)	(773, 1437)
image	1:18		(761, 1671)	(724, 1670)	(724, 1653)	(761, 1654)
image	9.52		(837, 830)	(778, 828)	(779, 810)	(838, 812)
image	9.58		(826, 941)	(786, 940)	(787, 919)	(827, 920)
image	85		(770, 1386)	(798, 1386)	(798, 1407)	(770, 1407)
image	b		(808, 1386)	(824, 1386)	(824, 1407)	(808, 1407)
image	.		(822, 1386)	(830, 1386)	(830, 1407)	(822, 1407)
image	(		(762, 1536)	(774, 1531)	(780, 1545)	(768, 1550)
image	29.b.		(775, 1529)	(820, 1510)	(826, 1524)	(781, 1544)
image	It's		(888, 1655)	(932, 1653)	(933, 1671)	(889, 1673)
image	·		(1110, 1159)	(1100, 1159)	(1101, 1143)	(1111, 1143)
image	003		(1101, 1159)	(1063, 1157)	(1064, 1141)	(1102, 1143)
image	2		(1141, 15)	(1159, 15)	(1159, 40)	(1141, 40)
image	55h		(1113, 665)	(1158, 663)	(1159, 681)	(1114, 683)
image	Libice		(1169, 184)	(1241, 182)	(1242, 213)	(1170, 215)
