IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Interpretace:
viz výše 11) poznámka.
Objekt V I:
<-40-
Nálezová situace (tj. sáček) číslo:
159/74: ""Sonda 2b, vzorek z ohniště X (vzat v profilu v jz. stěně
sondy). 21.8.""
Popis objektu:
1) umístění v ploše výzkumu :
při JZ stěně sondy 2b;
2) podloží:
objekt VI se nalézal ve vrstvě 3, která tvořila i jeho podloží;
3) druh:
ohniště;
4) superpozice:
ohniště VI bylo založeno v průběhu narůstání vrstvy 3, v níž
se nalézalo;
5) tvar:
část ohniště, která zasahovala do sondy, měla půdorys tvaru
značně nepravidelného půlkruhu;
6) rozměry:
max. průměr u JZ stěny sondy 95 cm;
7) výplň:
ohniště tvořila vrstvička dřevěných oharků, promíšených světle
šedým popelem (vzorek obsahuje sáček 159/74), mocná na okraji
min. 2 cm, uprostřed max. 6 cm. Okrajové části ohniště v měkké
vrstvě 3 proklesly o několik centimetrů níže než leží střed
ohniště;
8) kůly:
kůly, které by mohly náležet k ohništi VI, nebyly zjištěny;
9) způsob zkoumání objektu VI:
najednou rozebrána vrstvička uhlíků s popelem, tvořící ohniště,
resp. část ohniště v sondě 2b;"	cs	(154, 62)	(1132, 62)	(1132, 1573)	(154, 1573)
image	Interpretace		(159, 143)	(337, 145)	(337, 165)	(159, 163)
image	:		(341, 146)	(349, 146)	(349, 165)	(341, 165)
image	viz		(157, 190)	(201, 190)	(201, 212)	(157, 212)
image	výše		(219, 190)	(277, 191)	(277, 213)	(219, 212)
image	11		(293, 191)	(319, 191)	(319, 213)	(293, 213)
image	)		(325, 191)	(332, 191)	(332, 213)	(325, 213)
image	poznámka		(352, 191)	(466, 192)	(466, 215)	(352, 214)
image	.		(473, 192)	(481, 192)	(481, 214)	(473, 214)
image	Objekt		(156, 298)	(320, 299)	(320, 320)	(156, 319)
image	V		(350, 300)	(366, 300)	(366, 315)	(350, 315)
image	I		(381, 300)	(395, 300)	(395, 315)	(381, 315)
image	:		(400, 301)	(408, 301)	(408, 316)	(400, 316)
image	<		(526, 63)	(543, 63)	(543, 76)	(526, 76)
image	-40		(530, 62)	(587, 63)	(587, 77)	(530, 76)
image	Nálezová		(157, 381)	(274, 381)	(274, 403)	(157, 403)
image	situace		(293, 381)	(393, 381)	(393, 403)	(293, 403)
image	(		(411, 382)	(419, 382)	(419, 404)	(411, 404)
image	tj		(426, 382)	(449, 382)	(449, 404)	(426, 404)
image	.		(458, 382)	(464, 382)	(464, 404)	(458, 404)
