IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"23
č. neg.
51 123
Tab. 12
Sonda 2a-2c (1974). Jižní podezdívka budovy, orientované_V-Z.
Vzadu (v sondě 2c) dosažen povrch Pohled od VJV. Foto J. Justová.
vrstvy 3
24
č. neg.
51 124
Sonda 2a-2c (1974). Část základu jižní podezdívky budovy oriento-
vané Z-V. V pozadí (sonda 2c) dosažena úroveň povrchu vrstvy 3
z 10. stol. Pohled od VSV. Foto J. Justová."	cs	(176, 68)	(1159, 68)	(1159, 1466)	(176, 1466)
image	23		(964, 577)	(994, 577)	(994, 596)	(964, 596)
image	č		(921, 611)	(935, 612)	(934, 632)	(920, 631)
image	.		(940, 612)	(948, 612)	(947, 632)	(939, 632)
image	neg		(965, 613)	(1009, 615)	(1008, 635)	(964, 633)
image	.		(1011, 615)	(1018, 615)	(1017, 635)	(1010, 635)
image	51		(920, 637)	(951, 637)	(951, 657)	(920, 657)
image	123		(965, 637)	(1010, 637)	(1010, 657)	(965, 657)
image	Tab		(1057, 68)	(1109, 68)	(1109, 90)	(1057, 90)
image	.		(1112, 68)	(1119, 68)	(1119, 90)	(1112, 90)
image	12		(1130, 68)	(1159, 68)	(1159, 90)	(1130, 90)
image	Sonda		(181, 690)	(256, 690)	(256, 715)	(181, 715)
image	2a		(271, 690)	(301, 690)	(301, 715)	(271, 715)
image	-		(301, 690)	(314, 690)	(314, 715)	(301, 715)
image	2c		(315, 690)	(343, 690)	(343, 715)	(315, 715)
image	(		(360, 691)	(369, 691)	(369, 716)	(360, 716)
image	1974		(374, 691)	(431, 691)	(431, 716)	(374, 716)
image	)		(435, 691)	(445, 691)	(445, 716)	(435, 716)
image	.		(452, 691)	(458, 691)	(458, 716)	(452, 716)
image	Jižní		(477, 691)	(550, 691)	(550, 717)	(477, 717)
image	podezdívka		(566, 692)	(713, 693)	(713, 719)	(566, 718)
image	budovy		(730, 693)	(817, 694)	(817, 720)	(730, 719)
image	,		(821, 694)	(827, 694)	(827, 719)	(821, 719)
image	orientované_V		(847, 694)	(1038, 695)	(1038, 720)	(847, 719)
image	-		(1038, 695)	(1052, 695)	(1052, 720)	(1038, 720)
image	Z		(1052, 695)	(1067, 695)	(1067, 720)	(1052, 720)
image	.		(1071, 695)	(1079, 695)	(1079, 720)	(1071, 720)
image	Vzadu		(179, 712)	(256, 712)	(256, 738)	(179, 738)
image	(		(271, 712)	(282, 712)	(282, 738)	(271, 738)
image	v		(284, 712)	(300, 712)	(300, 738)	(284, 738)
image	sondě		(316, 712)	(388, 712)	(388, 739)	(316, 739)
image	2c		(404, 713)	(431, 713)	(431, 739)	(404, 739)
image	)		(435, 713)	(446, 713)	(446, 739)	(435, 739)
image	dosažen		(464, 713)	(564, 714)	(564, 740)	(464, 739)
image	povrch		(580, 714)	(671, 714)	(671, 740)	(580, 740)
image	Pohled		(698, 714)	(787, 714)	(787, 741)	(698, 741)
image	od		(803, 715)	(830, 715)	(830, 741)	(803, 741)
image	VJV		(845, 715)	(891, 715)	(891, 741)	(845, 741)
image	.		(894, 715)	(902, 715)	(902, 741)	(894, 741)
image	Foto		(918, 715)	(974, 715)	(974, 742)	(918, 742)
image	J.		(985, 716)	(1004, 716)	(1004, 742)	(985, 742)
image	Justová		(1008, 716)	(1116, 717)	(1116, 743)	(1008, 742)
image	.		(1117, 716)	(1124, 716)	(1124, 742)	(1117, 742)
image	vrstvy		(616, 741)	(686, 740)	(686, 762)	(616, 763)
image	3		(699, 740)	(717, 740)	(717, 761)	(699, 761)
image	24		(969, 1261)	(995, 1261)	(995, 1277)	(969, 1277)
image	č		(941, 1294)	(955, 1295)	(954, 1315)	(940, 1314)
image	.		(958, 1295)	(967, 1296)	(966, 1316)	(957, 1315)
image	neg		(985, 1296)	(1029, 1299)	(1028, 1319)	(984, 1316)
image	.		(1031, 1299)	(1039, 1299)	(1038, 1319)	(1030, 1319)
image	51		(939, 1320)	(969, 1319)	(970, 1339)	(940, 1340)
image	124		(984, 1319)	(1026, 1318)	(1027, 1337)	(985, 1338)
image	Sonda		(179, 1389)	(254, 1390)	(254, 1416)	(179, 1415)
image	2a		(267, 1389)	(299, 1389)	(299, 1415)	(267, 1415)
image	-		(297, 1389)	(311, 1389)	(311, 1415)	(297, 1415)
image	2c		(311, 1389)	(340, 1389)	(340, 1416)	(311, 1416)
image	(		(358, 1390)	(369, 1390)	(369, 1416)	(358, 1416)
image	1974		(372, 1390)	(429, 1390)	(429, 1416)	(372, 1416)
image	)		(433, 1390)	(443, 1390)	(443, 1416)	(433, 1416)
image	.		(452, 1390)	(458, 1390)	(458, 1416)	(452, 1416)
image	Část		(475, 1391)	(532, 1391)	(532, 1417)	(475, 1417)
image	základu		(550, 1391)	(652, 1392)	(652, 1419)	(550, 1418)
image	jižní		(670, 1392)	(741, 1393)	(741, 1419)	(670, 1418)
image	podezdívky		(755, 1392)	(904, 1393)	(904, 1420)	(755, 1419)
image	budovy		(918, 1393)	(1006, 1394)	(1006, 1421)	(918, 1420)
image	oriento		(1021, 1394)	(1124, 1395)	(1124, 1422)	(1021, 1421)
image	vané		(176, 1412)	(238, 1412)	(238, 1438)	(176, 1438)
image	Z		(253, 1412)	(266, 1412)	(266, 1438)	(253, 1438)
image	-		(268, 1412)	(282, 1412)	(282, 1438)	(268, 1438)
image	V		(281, 1412)	(298, 1412)	(298, 1438)	(281, 1438)
image	.		(301, 1412)	(308, 1412)	(308, 1438)	(301, 1438)
image	V		(325, 1413)	(340, 1413)	(340, 1439)	(325, 1439)
image	pozadí		(356, 1412)	(443, 1413)	(443, 1440)	(356, 1439)
image	(		(462, 1413)	(472, 1413)	(472, 1439)	(462, 1439)
image	sonda		(477, 1414)	(549, 1414)	(549, 1440)	(477, 1440)
image	2c		(563, 1414)	(593, 1414)	(593, 1440)	(563, 1440)
image	)		(592, 1414)	(604, 1414)	(604, 1440)	(592, 1440)
image	dosažena		(622, 1414)	(742, 1415)	(742, 1442)	(622, 1441)
image	úroveň		(755, 1415)	(843, 1416)	(843, 1443)	(755, 1442)
image	povrchu		(858, 1416)	(962, 1417)	(962, 1444)	(858, 1443)
image	vrstvy		(976, 1416)	(1065, 1417)	(1065, 1444)	(976, 1443)
image	3		(1077, 1418)	(1096, 1418)	(1096, 1444)	(1077, 1444)
image	z		(180, 1439)	(193, 1439)	(193, 1461)	(180, 1461)
image	10.		(209, 1439)	(248, 1439)	(248, 1461)	(209, 1461)
image	stol		(268, 1439)	(327, 1439)	(327, 1461)	(268, 1461)
image	.		(330, 1439)	(337, 1439)	(337, 1461)	(330, 1461)
image	Pohled		(355, 1439)	(445, 1439)	(445, 1461)	(355, 1461)
image	od		(462, 1439)	(490, 1439)	(490, 1461)	(462, 1461)
image	VSV		(504, 1439)	(547, 1439)	(547, 1461)	(504, 1461)
image	.		(553, 1439)	(559, 1439)	(559, 1461)	(553, 1461)
image	Foto		(583, 1439)	(636, 1439)	(636, 1461)	(583, 1461)
image	J.		(652, 1439)	(674, 1439)	(674, 1461)	(652, 1461)
image	Justová		(675, 1439)	(783, 1439)	(783, 1461)	(675, 1461)
image	.		(784, 1439)	(792, 1439)	(792, 1461)	(784, 1461)
