IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"1011111
SEKID
2
Obr. 32
la
č.neg.AÚ
81 997
lb
č.neg.AU
81 996
č.neg.AU
81 990
Sonda 2c-2d (1974). Keramika libické provenience z rozhraní střední
a mladší doby hradištní. la,b - sonda 2d, vrstva 3 (103/74): na vnitř-
ním povrchu ústí jsou 2 žlábky; 2- sonda 2c, vrstva 3 (141/74).
Foto: V. Jilková."	cs	(109, 28)	(1158, 28)	(1158, 1592)	(109, 1592)
image	1011111		(511, 1083)	(806, 1075)	(807, 1127)	(512, 1135)
image	SEKID		(657, 1172)	(607, 1228)	(592, 1214)	(642, 1159)
image	2		(982, 1400)	(998, 1400)	(998, 1416)	(982, 1416)
image	Obr		(1009, 28)	(1050, 30)	(1049, 49)	(1008, 47)
image	.		(1055, 31)	(1065, 31)	(1064, 49)	(1054, 49)
image	32		(1082, 32)	(1114, 33)	(1113, 51)	(1081, 50)
image	la		(1034, 295)	(1065, 295)	(1065, 312)	(1034, 312)
image	č.neg.AÚ		(1031, 324)	(1148, 323)	(1148, 351)	(1031, 352)
image	81		(1033, 353)	(1060, 354)	(1060, 372)	(1033, 371)
image	997		(1075, 353)	(1119, 354)	(1118, 373)	(1074, 372)
image	lb		(1031, 642)	(1062, 642)	(1062, 660)	(1031, 660)
image	č.neg.AU		(1029, 674)	(1145, 673)	(1145, 698)	(1029, 699)
image	81		(1029, 703)	(1055, 703)	(1055, 721)	(1029, 721)
image	996		(1071, 703)	(1114, 703)	(1114, 721)	(1071, 721)
image	č.neg.AU		(981, 1430)	(1099, 1429)	(1099, 1456)	(981, 1457)
image	81		(983, 1458)	(1010, 1458)	(1010, 1478)	(983, 1478)
image	990		(1025, 1458)	(1073, 1459)	(1073, 1479)	(1025, 1478)
image	Sonda		(109, 1489)	(185, 1490)	(185, 1516)	(109, 1515)
image	2c		(200, 1489)	(229, 1489)	(229, 1515)	(200, 1515)
image	-		(230, 1489)	(243, 1489)	(243, 1515)	(230, 1515)
image	2d		(245, 1489)	(274, 1489)	(274, 1516)	(245, 1516)
image	(		(292, 1490)	(300, 1490)	(300, 1516)	(292, 1516)
image	1974		(304, 1490)	(360, 1490)	(360, 1516)	(304, 1516)
image	)		(366, 1490)	(374, 1490)	(374, 1516)	(366, 1516)
image	.		(380, 1490)	(387, 1490)	(387, 1516)	(380, 1516)
image	Keramika		(405, 1490)	(524, 1491)	(524, 1518)	(405, 1517)
image	libické		(541, 1491)	(642, 1492)	(642, 1519)	(541, 1518)
image	provenience		(659, 1492)	(818, 1493)	(818, 1520)	(659, 1519)
image	z		(836, 1494)	(847, 1494)	(847, 1520)	(836, 1520)
image	rozhraní		(863, 1494)	(981, 1495)	(981, 1521)	(863, 1520)
image	střední		(1000, 1495)	(1099, 1496)	(1099, 1522)	(1000, 1521)
image	a		(112, 1514)	(127, 1514)	(127, 1540)	(112, 1540)
image	mladší		(140, 1513)	(228, 1514)	(228, 1541)	(140, 1540)
image	doby		(244, 1515)	(302, 1515)	(302, 1541)	(244, 1541)
image	hradištní		(318, 1515)	(452, 1516)	(452, 1543)	(318, 1542)
image	.		(454, 1516)	(462, 1516)	(462, 1542)	(454, 1542)
image	la		(496, 1516)	(526, 1516)	(526, 1543)	(496, 1543)
