IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"4
3
2
5
Obr. 14
L49/74
E. neg. 81987
Sonda 2a (1974), vrstva 3 z 10.stol., horizont mezi
ohništěm III a povrchem základu právděpodobného kněž-
ského domu, nálezová situace 49/74. 1 - 7 výběr
libické keramiky. Foto V. Jilkova'."	cs	(202, 37)	(1114, 37)	(1114, 1545)	(202, 1545)
image	4		(228, 754)	(241, 754)	(241, 771)	(229, 771)
image	3		(665, 528)	(680, 528)	(680, 546)	(665, 546)
image	2		(826, 428)	(845, 428)	(845, 448)	(826, 448)
image	5		(842, 757)	(858, 757)	(858, 776)	(842, 776)
image	Obr		(1013, 37)	(1054, 38)	(1054, 57)	(1013, 56)
image	.		(1057, 38)	(1067, 38)	(1067, 56)	(1057, 56)
image	14		(1084, 39)	(1114, 40)	(1114, 58)	(1084, 57)
image	L49		(909, 1316)	(974, 1317)	(974, 1350)	(909, 1349)
image	/		(975, 1317)	(995, 1317)	(995, 1349)	(975, 1349)
image	74		(995, 1318)	(1032, 1318)	(1032, 1350)	(995, 1350)
image	E.		(797, 1377)	(825, 1376)	(826, 1413)	(798, 1414)
image	neg		(828, 1376)	(873, 1375)	(874, 1412)	(829, 1413)
image	.		(874, 1376)	(886, 1376)	(887, 1412)	(875, 1412)
image	81987		(895, 1375)	(989, 1373)	(990, 1410)	(896, 1412)
image	Sonda		(203, 1436)	(277, 1437)	(277, 1461)	(203, 1460)
image	2a		(292, 1436)	(322, 1436)	(322, 1460)	(292, 1460)
image	(		(338, 1437)	(348, 1437)	(348, 1461)	(338, 1461)
image	1974		(351, 1437)	(409, 1437)	(409, 1461)	(351, 1461)
image	)		(413, 1437)	(421, 1437)	(421, 1461)	(413, 1461)
image	,		(430, 1437)	(436, 1437)	(436, 1461)	(430, 1461)
image	vrstva		(455, 1437)	(544, 1438)	(544, 1463)	(455, 1462)
image	3		(558, 1439)	(572, 1439)	(572, 1463)	(558, 1463)
image	z		(589, 1439)	(602, 1439)	(602, 1463)	(589, 1463)
image	10.stol		(617, 1439)	(720, 1440)	(720, 1464)	(617, 1463)
image	.		(723, 1440)	(732, 1440)	(732, 1464)	(723, 1464)
image	,		(741, 1440)	(748, 1440)	(748, 1464)	(741, 1464)
image	horizont		(765, 1440)	(881, 1441)	(881, 1466)	(765, 1465)
image	mezi		(898, 1441)	(956, 1441)	(956, 1466)	(898, 1466)
image	ohništěm		(204, 1460)	(322, 1461)	(322, 1486)	(204, 1485)
image	III		(336, 1461)	(381, 1461)	(381, 1486)	(336, 1486)
image	a		(398, 1462)	(411, 1462)	(411, 1486)	(398, 1486)
image	povrchem		(427, 1462)	(545, 1463)	(545, 1488)	(427, 1487)
image	základu		(559, 1463)	(662, 1464)	(662, 1489)	(559, 1488)
image	právděpodobného		(676, 1464)	(896, 1466)	(896, 1490)	(676, 1488)
image	kněž		(912, 1466)	(970, 1466)	(970, 1490)	(912, 1490)
image	ského		(203, 1484)	(276, 1485)	(276, 1511)	(203, 1510)
image	domu		(291, 1485)	(350, 1485)	(350, 1511)	(291, 1511)
image	,		(356, 1486)	(363, 1486)	(363, 1511)	(356, 1511)
image	nálezová		(380, 1486)	(499, 1487)	(499, 1512)	(380, 1511)
image	situace		(516, 1487)	(617, 1488)	(617, 1514)	(516, 1513)
image	49/74		(631, 1488)	(707, 1489)	(707, 1514)	(631, 1513)
image	.		(708, 1489)	(716, 1489)	(716, 1514)	(708, 1514)
image	1		(749, 1489)	(766, 1489)	(766, 1514)	(749, 1514)
image	-		(780, 1489)	(795, 1489)	(795, 1514)	(780, 1514)
image	7		(808, 1490)	(824, 1490)	(824, 1515)	(808, 1515)
image	výběr		(837, 1490)	(912, 1491)	(912, 1516)	(837, 1515)
image	libické		(203, 1511)	(306, 1511)	(306, 1535)	(203, 1535)
image	keramiky		(321, 1511)	(438, 1511)	(438, 1535)	(321, 1535)
image	.		(441, 1511)	(449, 1511)	(449, 1535)	(441, 1535)
image	Foto		(484, 1511)	(542, 1511)	(542, 1535)	(484, 1535)
image	V.		(558, 1511)	(578, 1511)	(578, 1535)	(558, 1535)
image	Jilkova		(587, 1511)	(701, 1511)	(701, 1535)	(587, 1535)
image	'		(701, 1511)	(710, 1511)	(710, 1535)	(701, 1535)
image	.		(704, 1511)	(712, 1511)	(712, 1535)	(704, 1535)
