IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"2
1
Obr. 30
3
Sonda 2c (1974). Přechodná rekonstrukce keramického
aquamanile na jádru ze sochařské hlíny (1979). Jednotlivé
zlomky aquamanile byly nalezeny v sondě 2c rozptýleně
ve vrstvě 2. v destrukci vnitřní hradební zdi a na povrchu
vrstvy 3. i pravá strana aquamanile; 2 pohled na torzo
zepředu; 3 zadeček zvířátka. Foto J.Spiegel."	cs	(208, 33)	(1115, 33)	(1115, 1514)	(208, 1514)
image	2		(511, 1244)	(534, 1244)	(534, 1268)	(511, 1268)
image	1		(785, 613)	(800, 613)	(800, 637)	(785, 637)
image	Obr		(1012, 33)	(1056, 34)	(1055, 53)	(1011, 52)
image	.		(1058, 35)	(1069, 35)	(1069, 53)	(1058, 53)
image	30		(1085, 36)	(1115, 37)	(1114, 55)	(1085, 54)
image	3		(1026, 1249)	(1046, 1249)	(1046, 1276)	(1026, 1276)
image	Sonda		(209, 1365)	(283, 1365)	(283, 1387)	(209, 1387)
image	2c		(299, 1365)	(325, 1365)	(325, 1387)	(299, 1387)
image	(		(347, 1365)	(356, 1365)	(356, 1387)	(347, 1387)
image	1974		(357, 1365)	(416, 1365)	(416, 1387)	(357, 1387)
image	)		(420, 1365)	(428, 1365)	(428, 1387)	(420, 1387)
image	.		(435, 1365)	(442, 1365)	(442, 1387)	(435, 1387)
image	Přechodná		(461, 1365)	(594, 1366)	(594, 1389)	(461, 1388)
image	rekonstrukce		(608, 1366)	(785, 1367)	(785, 1390)	(608, 1389)
image	keramického		(801, 1367)	(964, 1368)	(964, 1390)	(801, 1389)
image	aquamanile		(211, 1391)	(356, 1391)	(356, 1416)	(211, 1416)
image	na		(371, 1391)	(403, 1391)	(403, 1416)	(371, 1416)
image	jádru		(418, 1391)	(492, 1391)	(492, 1416)	(418, 1416)
image	ze		(508, 1391)	(533, 1391)	(533, 1416)	(508, 1416)
image	sochařské		(551, 1391)	(682, 1391)	(682, 1416)	(551, 1416)
image	hlíny		(698, 1391)	(770, 1391)	(770, 1416)	(698, 1416)
image	(		(790, 1391)	(799, 1391)	(799, 1416)	(790, 1416)
image	1979		(800, 1391)	(858, 1391)	(858, 1416)	(800, 1416)
image	)		(863, 1391)	(871, 1391)	(871, 1416)	(863, 1416)
image	.		(877, 1391)	(884, 1391)	(884, 1416)	(877, 1416)
image	Jednotlivé		(903, 1391)	(1049, 1391)	(1049, 1416)	(903, 1416)
image	zlomky		(210, 1415)	(297, 1415)	(297, 1442)	(210, 1442)
image	aquamanile		(314, 1415)	(459, 1415)	(459, 1442)	(314, 1442)
image	byly		(477, 1415)	(533, 1415)	(533, 1442)	(477, 1442)
image	nalezeny		(549, 1415)	(666, 1415)	(666, 1442)	(549, 1442)
image	v		(682, 1415)	(695, 1415)	(695, 1442)	(682, 1442)
image	sondě		(713, 1415)	(784, 1415)	(784, 1442)	(713, 1442)
image	2c		(800, 1415)	(828, 1415)	(828, 1442)	(800, 1442)
image	rozptýleně		(845, 1415)	(992, 1415)	(992, 1442)	(845, 1442)
image	ve		(208, 1440)	(236, 1440)	(236, 1460)	(208, 1460)
image	vrstvě		(252, 1440)	(342, 1439)	(342, 1458)	(252, 1459)
image	2.		(355, 1439)	(378, 1439)	(378, 1458)	(355, 1458)
image	v		(401, 1436)	(418, 1436)	(418, 1460)	(401, 1460)
image	destrukci		(431, 1435)	(563, 1436)	(563, 1461)	(431, 1460)
image	vnitřní		(579, 1437)	(680, 1438)	(680, 1462)	(579, 1461)
image	hradební		(698, 1438)	(814, 1439)	(814, 1464)	(698, 1463)
image	zdi		(832, 1439)	(871, 1439)	(871, 1464)	(832, 1464)
image	a		(891, 1440)	(904, 1440)	(904, 1464)	(891, 1464)
image	na		(919, 1440)	(949, 1440)	(949, 1464)	(919, 1464)
image	povrchu		(963, 1440)	(1067, 1441)	(1067, 1466)	(963, 1465)
image	vrstvy		(208, 1460)	(298, 1460)	(298, 1486)	(208, 1486)
image	3.		(314, 1460)	(339, 1460)	(339, 1486)	(314, 1486)
image	i		(371, 1460)	(386, 1460)	(386, 1486)	(371, 1486)
image	pravá		(403, 1460)	(474, 1460)	(474, 1486)	(403, 1486)
image	strana		(492, 1461)	(578, 1461)	(578, 1487)	(492, 1487)
image	aquamanile		(594, 1461)	(740, 1462)	(740, 1488)	(594, 1487)
image	;		(745, 1461)	(753, 1461)	(753, 1487)	(745, 1487)
image	2		(786, 1462)	(800, 1462)	(800, 1488)	(786, 1488)
image	pohled		(816, 1462)	(904, 1462)	(904, 1488)	(816, 1488)
image	na		(919, 1462)	(948, 1462)	(948, 1488)	(919, 1488)
image	torzo		(963, 1462)	(1037, 1462)	(1037, 1488)	(963, 1488)
image	zepředu		(210, 1488)	(313, 1488)	(313, 1510)	(210, 1510)
image	;		(315, 1488)	(323, 1488)	(323, 1510)	(315, 1510)
image	3		(358, 1489)	(372, 1489)	(372, 1507)	(358, 1507)
image	zadeček		(388, 1489)	(491, 1489)	(491, 1507)	(388, 1507)
image	zvířátka		(507, 1489)	(622, 1489)	(622, 1507)	(507, 1507)
image	.		(627, 1489)	(634, 1489)	(634, 1507)	(627, 1507)
image	Foto		(666, 1486)	(725, 1487)	(725, 1513)	(666, 1512)
image	J.Spiegel		(742, 1486)	(874, 1487)	(874, 1514)	(742, 1513)
image	.		(878, 1488)	(886, 1488)	(886, 1514)	(878, 1514)
