IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"2
Obr. 17
L 99/74
c. neg. 82.004
Sonda 2a + 2b (1974), vrstva 3 z 10. stol., povrch opukové
destrukce při jižní líci jižní podezdívky pravděpodobného
kněžského domu, nálezová situace 99/74. 1 - 2 výběr
libické keramiky. Foto V. Jílkova."	cs	(189, 35)	(1115, 35)	(1115, 1517)	(189, 1517)
image	2		(760, 1120)	(781, 1120)	(781, 1141)	(760, 1141)
image	Obr		(1016, 35)	(1056, 35)	(1056, 52)	(1016, 52)
image	.		(1061, 35)	(1070, 35)	(1070, 52)	(1061, 52)
image	17		(1087, 35)	(1115, 35)	(1115, 52)	(1087, 52)
image	L		(909, 1278)	(928, 1278)	(928, 1303)	(909, 1303)
image	99/74		(945, 1278)	(1039, 1278)	(1039, 1303)	(945, 1303)
image	c		(816, 1358)	(833, 1358)	(834, 1388)	(817, 1388)
image	.		(832, 1357)	(842, 1357)	(843, 1387)	(833, 1387)
image	neg		(847, 1356)	(889, 1355)	(890, 1386)	(848, 1387)
image	.		(887, 1356)	(898, 1356)	(899, 1386)	(888, 1386)
image	82.004		(910, 1355)	(1006, 1353)	(1007, 1384)	(911, 1386)
image	Sonda		(191, 1408)	(268, 1408)	(268, 1433)	(191, 1433)
image	2a		(281, 1408)	(312, 1408)	(312, 1433)	(281, 1433)
image	+		(324, 1408)	(341, 1408)	(341, 1433)	(324, 1433)
image	2b		(354, 1408)	(385, 1408)	(385, 1433)	(354, 1433)
image	(		(403, 1408)	(412, 1408)	(412, 1433)	(403, 1433)
image	1974		(414, 1408)	(472, 1408)	(472, 1433)	(414, 1433)
image	)		(476, 1408)	(485, 1408)	(485, 1433)	(476, 1433)
image	,		(494, 1408)	(500, 1408)	(500, 1433)	(494, 1433)
image	vrstva		(517, 1408)	(607, 1408)	(607, 1433)	(517, 1433)
image	3		(622, 1408)	(636, 1408)	(636, 1433)	(622, 1433)
image	z		(652, 1408)	(665, 1408)	(665, 1433)	(652, 1433)
image	10.		(681, 1408)	(721, 1408)	(721, 1433)	(681, 1433)
image	stol		(726, 1408)	(783, 1408)	(783, 1433)	(726, 1433)
image	.		(789, 1408)	(797, 1408)	(797, 1433)	(789, 1433)
image	,		(804, 1408)	(811, 1408)	(811, 1433)	(804, 1433)
image	povrch		(830, 1408)	(917, 1408)	(917, 1433)	(830, 1433)
image	opukové		(933, 1408)	(1033, 1408)	(1033, 1433)	(933, 1433)
image	destrukce		(193, 1428)	(326, 1428)	(326, 1457)	(193, 1457)
image	při		(341, 1428)	(384, 1428)	(384, 1457)	(341, 1457)
image	jižní		(404, 1428)	(473, 1428)	(473, 1457)	(404, 1457)
image	líci		(490, 1428)	(547, 1428)	(547, 1457)	(490, 1457)
image	jižní		(566, 1428)	(635, 1428)	(635, 1457)	(566, 1457)
image	podezdívky		(651, 1428)	(801, 1428)	(801, 1457)	(651, 1457)
image	pravděpodobného		(814, 1428)	(1037, 1428)	(1037, 1457)	(814, 1457)
image	kněžského		(192, 1457)	(326, 1457)	(326, 1481)	(192, 1481)
image	domu		(341, 1457)	(401, 1457)	(401, 1481)	(341, 1481)
image	,		(405, 1457)	(411, 1457)	(411, 1481)	(405, 1481)
image	nálezová		(429, 1457)	(548, 1457)	(548, 1481)	(429, 1481)
image	situace		(564, 1457)	(666, 1457)	(666, 1481)	(564, 1481)
image	99/74		(682, 1457)	(757, 1457)	(757, 1481)	(682, 1481)
image	.		(756, 1457)	(769, 1457)	(769, 1481)	(756, 1481)
image	1		(798, 1457)	(817, 1457)	(817, 1478)	(798, 1478)
image	-		(829, 1457)	(846, 1457)	(846, 1478)	(829, 1478)
image	2		(858, 1457)	(872, 1457)	(872, 1478)	(858, 1478)
image	výběr		(887, 1457)	(962, 1458)	(962, 1480)	(887, 1479)
image	libické		(193, 1479)	(297, 1479)	(297, 1506)	(193, 1506)
image	keramiky		(311, 1479)	(429, 1479)	(429, 1506)	(311, 1506)
image	.		(433, 1479)	(441, 1479)	(441, 1506)	(433, 1506)
image	Foto		(467, 1479)	(529, 1479)	(529, 1506)	(467, 1506)
image	V.		(554, 1479)	(576, 1479)	(576, 1506)	(554, 1506)
image	Jílkova		(588, 1479)	(701, 1479)	(701, 1506)	(588, 1506)
image	.		(701, 1479)	(710, 1479)	(710, 1506)	(701, 1506)
