IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"<- 50-
4) superpozice:
superpozice v areálu příkopu ukazují následující ""osudy"" vnitřní-
ho příkopu v době jeho fungování:
a) příkop vyhlouben do lužické jílovité vrstvy. Lze předpokládat,
že se tak stalo v souvislosti se stavbou nejstaršího libického
opevnění na přelomu 8. a 9. století;
b)
v počátečních údobích se dno příkopu zanášelo přirozeným způ-
sobem a zůstaly na něm ležet zbytky náplavů;
c)
v 10. století, tj. v době kdy v sousedství příkopu stála velká
budova na kamenné podezdívce i krátce po zániku budovy, se pří-
kop naplňoval velmi kvalitní kulturní vrstvou 3. Z vrstvy 3
pochází typická keramika 10. stol. včetně tzv. ""keramiky slav-
níkovské fáze"". V příkopě fungovala v 10. stol. (v době narůstá.
ní vrstvy 3) dvě ohniště (objekty VI a VII - viz výše);
d) zjevně v září 995 se do zčásti zaplněného příkopu i na okraj
někdejšího sídelního areálu pravděpodobného kněžského domu
zřítila vnitřní opuková plenta sousední hradby. Také tato
destrukce vnitřní hradební zdi (DVHZ), která naplnila dosud
prázdnou horní část příkopu a ještě vytvořila hromadu spáleného
kamení nad zaplněným příkopem a v jeho sousedství, obsahovala
mj. typickou ""keramiku slavníkovské fáze"";
e) v přemyslovském období Libice (995 12. století) zůstal
vnitřní příkop nevyklizen;
f) v 11. a 12. stol. narostla nad zaplněným vnitřním příkopem
kulturní vrstva 2, s charakteristickou příměsí úlomků spálené
i nespálené opuky, pocházející z pobořeného opevnění;
5) tvar:
příkop měl šikmé stěny, v sondě 2a strmější, v sondách 2b a 2c
povlovnější. V Z rohu sondy 2c se příkop uzavíral;
6) rozměry:
délka příkopu, zjištěná v sondách 2a - 2c v r. 1974 (v sondě 2c
bylo už v r. 1974 v jejím Z rohu zjištěno uzavření příkopu),
obnášela cca 14 m. Dno příkopu, tvořené vrstvou 4, bylo dosaženo
jen v sondách 2a a 2b, a to z větší části (zatímco v úseku
vnitřního příkopu v sondě 2c zůstaly v r. 1974 nad jeho dnem le-
žet nesejmuté spodní horizonty vrstvy 3 a červenohnědá naplavená
vrstva). Zjištěná hloubka dna příkopu v sondě 2b u její JZ stěny
obnášela cca 1,8 m pod dnešním povrchem terénu;
7) výplň:
základní výplň příkopu nade dnem, tvořeným lužickou vrstvou 4,
byla (jak už uvedeno výše) následující:
a) naplavenina na dně příkopu,
b) vrstva 3 z 10. století,
c) destrukce vnitřní hradební zdi z r. 995.
Detailní popis zásypu příkopu, dokumentovaný v řezech 1, 2, 3,
5, 6 a 10, uvedu v rámci oddílů o výzkumu sondy 2 v sezónách"	cs	(153, 53)	(1187, 53)	(1187, 1611)	(153, 1611)
image	<		(542, 53)	(559, 53)	(559, 66)	(542, 66)
image	-		(544, 53)	(561, 53)	(561, 66)	(544, 66)
image	50		(573, 53)	(602, 53)	(602, 66)	(573, 66)
image	4		(156, 134)	(171, 134)	(171, 154)	(156, 154)
image	)		(176, 134)	(185, 134)	(185, 154)	(176, 154)
image	superpozice		(204, 134)	(364, 134)	(364, 154)	(204, 154)
image	:		(369, 134)	(377, 134)	(377, 154)	(369, 154)
image	superpozice		(204, 170)	(365, 170)	(365, 193)	(204, 193)
image	v		(380, 170)	(393, 170)	(393, 193)	(380, 193)
image	areálu		(411, 170)	(497, 170)	(497, 193)	(411, 193)
image	příkopu		(514, 170)	(614, 170)	(614, 193)	(514, 193)
image	ukazují		(634, 170)	(733, 170)	(733, 193)	(634, 193)
image	následující		(754, 170)	(913, 170)	(913, 193)	(754, 193)
image	""""		(932, 170)	(940, 170)	(940, 193)	(932, 193)
image	osudy		(945, 170)	(1017, 170)	(1017, 193)	(945, 193)
image	""""		(1021, 170)	(1028, 170)	(1028, 193)	(1021, 193)
image	vnitřní		(1047, 170)	(1149, 170)	(1149, 193)	(1047, 193)
image	ho		(204, 204)	(230, 204)	(230, 225)	(204, 225)
image	příkopu		(247, 203)	(347, 204)	(347, 226)	(247, 225)
