IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"- 102-
PE
a komentáře
Texty k obrázkům s nálezy
Sonda 2a 2d (1974) str. 3
Obrázky č. 6 26 mají informovat o rázu keramiky z charakte-
ristických nálezových situací z 9./10. 11. (-12.?) stol. v son-
dě 2, resp. v jejích horizontech, prokopaných v r. 1974. Uvedené
charakteristické nálezové situace dokumentuji pomocí fotografií
vybraných střepů, k nimž nejsou připojeny profily. V legendách
k obrázkům č. 6 -26 uvádím provenienci keramiky: libická kera-
východočeská keramika, přihlazovaná keramika.
mika (která je v naprosté převaze), pražská keramika, K třídění
hradištní keramiky z Libice srv.: Justová, J., Hradištní keramika
z Libice nad Cidlinou (Keramické typy a hledání jejich původu),
in: Sborník Západočeského muzea v Plzni Historie VIII. K poctě
osmdesátých narozenin Marie Doubové-Andrlové. Západočeské muzeum
v Plzni 1992, 142 155.
GR
Následují texty legend k obrázkům č. 6 26:
po
-
Obr. 6. Sonda 2c (1974), polozemnice (?) I z doby po r.
995, nálezová situace 101/74. 16 výběr libické keramiky.
Správné postavení střepu 2 ukazuje šipka se základnou vyznaču-
jící vodorovnou rovinu.
Obr. 7. Sonda 2c (1974), polozemnice (?) I z doby po r.
995, nálezová situace 106/74. 1 - 6 výběr libické keramiky.
Obr. 8. Sonda 2c (1974), polozemnice (?) I z doby po r.
995, nálezová situace 106/74. 1 - 7 výběr libické keramiky.
Obr. 9. Sonda 2c (1974), polozemnice (??) II z doby po
r. 995, nálezová situace 100/74. 1 - 10 výběr libické keramiky.
Správné postavení střepu 2 ukazuje šipka se základnou.
Obr. 10. Sonda 2b (1974), destrukce vnitřní hradební zdi
(28.9.995), nálezová situace 58/74. 1 - 7 výběr libické kera-
miky.
Obr. 11. Sonda 2b (1974), destrukce vnitřní hradební zdi
(28.9.995), nálezová situace 64/74. 1 - 6 výběr libické kera-
miky.
Obr. 12. Sonda 2b (1974), destrukce vnitřní hradební zdi
(28.9.995), nálezová situace 65/74. 1 - 4 a 6 výběr libické"	cs	(179, 4)	(1145, 4)	(1145, 1548)	(179, 1548)
image	-		(510, 32)	(527, 32)	(527, 48)	(510, 48)
image	102		(539, 31)	(582, 31)	(582, 47)	(539, 47)
image	PE		(446, 692)	(460, 692)	(460, 698)	(446, 698)
image	a		(741, 7)	(756, 7)	(756, 25)	(741, 25)
image	komentáře		(765, 6)	(900, 5)	(900, 24)	(765, 25)
image	Texty		(681, 32)	(758, 32)	(758, 55)	(681, 55)
image	k		(772, 32)	(787, 32)	(787, 55)	(772, 55)
image	obrázkům		(803, 32)	(919, 32)	(919, 55)	(803, 55)
image	s		(935, 32)	(946, 32)	(946, 55)	(935, 55)
