IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"3
5
2
Obr. 25
L 133/74
ē. neg.
82.017
Sonda 2a (1974), spodní horizont vrstvy 3 z 10. stol.,
nálezová situace 133/74. 1-4 výběr libické keramiky,
5 výběr pražské keramiky. Foto V. Jílková."	cs	(217, 33)	(1142, 33)	(1142, 1507)	(217, 1507)
image	3		(246, 761)	(262, 761)	(261, 783)	(245, 783)
image	5		(353, 1083)	(373, 1083)	(373, 1106)	(353, 1106)
image	2		(885, 373)	(900, 373)	(900, 391)	(885, 391)
image	Obr		(1040, 33)	(1082, 34)	(1082, 53)	(1040, 52)
image	.		(1086, 35)	(1097, 35)	(1097, 53)	(1086, 53)
image	25		(1112, 35)	(1142, 36)	(1142, 55)	(1112, 54)
image	L		(959, 1258)	(978, 1258)	(977, 1287)	(958, 1287)
image	133/74		(986, 1258)	(1087, 1260)	(1086, 1290)	(985, 1288)
image	ē		(811, 1338)	(830, 1339)	(828, 1372)	(809, 1371)
image	.		(828, 1338)	(843, 1339)	(841, 1372)	(826, 1371)
image	neg		(841, 1339)	(890, 1341)	(888, 1374)	(839, 1372)
image	.		(885, 1341)	(900, 1342)	(898, 1375)	(883, 1374)
image	82.017		(910, 1335)	(1011, 1338)	(1010, 1364)	(909, 1361)
image	Sonda		(220, 1409)	(295, 1409)	(295, 1435)	(220, 1435)
image	2a		(309, 1409)	(341, 1409)	(341, 1435)	(309, 1435)
image	(		(358, 1409)	(368, 1409)	(368, 1435)	(358, 1435)
image	1974		(368, 1409)	(427, 1409)	(427, 1436)	(368, 1436)
image	)		(430, 1410)	(438, 1410)	(438, 1436)	(430, 1436)
image	,		(448, 1410)	(454, 1410)	(454, 1436)	(448, 1436)
image	spodní		(475, 1410)	(561, 1411)	(561, 1438)	(475, 1437)
image	horizont		(576, 1410)	(693, 1411)	(693, 1438)	(576, 1437)
image	vrstvy		(708, 1411)	(797, 1412)	(797, 1439)	(708, 1438)
image	3		(812, 1412)	(827, 1412)	(827, 1438)	(812, 1438)
image	z		(843, 1412)	(857, 1412)	(857, 1438)	(843, 1438)
image	10.		(871, 1412)	(912, 1412)	(912, 1439)	(871, 1439)
image	stol		(915, 1413)	(975, 1413)	(975, 1439)	(915, 1439)
image	.		(978, 1413)	(989, 1413)	(989, 1439)	(978, 1439)
image	,		(992, 1413)	(1003, 1413)	(1003, 1439)	(992, 1439)
image	nálezová		(220, 1431)	(339, 1432)	(339, 1459)	(220, 1458)
image	situace		(355, 1432)	(457, 1433)	(457, 1460)	(355, 1459)
image	133/74		(473, 1433)	(562, 1434)	(562, 1461)	(473, 1460)
image	.		(564, 1434)	(572, 1434)	(572, 1460)	(564, 1460)
image	1-4		(605, 1434)	(679, 1435)	(679, 1462)	(605, 1461)
image	výběr		(694, 1435)	(767, 1436)	(767, 1463)	(694, 1462)
image	libické		(781, 1435)	(885, 1436)	(885, 1463)	(781, 1462)
image	keramiky		(901, 1436)	(1017, 1437)	(1017, 1464)	(901, 1463)
image	,		(1022, 1438)	(1031, 1438)	(1031, 1464)	(1022, 1464)
image	5		(220, 1459)	(236, 1459)	(236, 1484)	(220, 1484)
image	výběr		(249, 1459)	(323, 1459)	(323, 1484)	(249, 1484)
image	pražské		(340, 1459)	(442, 1459)	(442, 1484)	(340, 1484)
image	keramiky		(458, 1459)	(576, 1459)	(576, 1484)	(458, 1484)
image	.		(578, 1459)	(586, 1459)	(586, 1484)	(578, 1484)
image	Foto		(609, 1459)	(668, 1459)	(668, 1484)	(609, 1484)
image	V.		(682, 1459)	(704, 1459)	(704, 1484)	(682, 1484)
image	Jílková		(709, 1459)	(818, 1459)	(818, 1484)	(709, 1484)
image	.		(816, 1459)	(825, 1459)	(825, 1484)	(816, 1484)
