IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"Přír. Číslo Sonda
číslo sáčku
/74-110 110 2c
/74-111 111 2c
/74-?
?
/74-90 90
nebo91
ne bo
ne bo92? 91
ne bo
92?
2c
2c
/74-110? 110? 20
KJ,
+části
DVHZ,
je j1
povrch-
-50cm
níže
DVHZ,
50-70cm
?
DVHZ,
je jí
povrch-
89
-50cm
níže?
Datov.
10.st.
10.st.
v.2 nebo 10.st.
povrch
V.3 nebo
povrch
DVHZ?
10.st.
10.st.
9. Seznam nálezů: sonda 2a-2d
Sezóna 1974 - str. 29
části aquamanile
obr. 2:3, 3:2
1 jistý střep z boku, slepe-
ný se střepem 90/74 a a dalším
střepem s poškozeným číslem;
2 slepené střepy ze hřbetu a
zadečku s plastickým ocáskem; +
2 jisté střepy z hlavičky s
výlevkou, slepené se střepem
84/74;
5 pravděpodobných nezdobených
střepů
+ obr. 1:4, 2:1-3, 3:2
1 jistý střep z boku, slepe-
ný se střepem s poškozeným
číslem ; obr. 2:3
1 střep z výlevky, slepený
se střepem ze hřbetu 85/74
(číslo ze střepu z výlevky
zcela odstraněno); obr. 1:4, 2:3, 3:2
1 střep z boku, slepený se
střepem 90/74 a se střepem
110/74 (číslo na střepu je
velmi poškozené, ale zacho-
ván jeho začátek: poškozená
devítka -mohlo tedy jít o
číslo 90/74 nebo 91/74 nebo
92/74); obr. 2:3, obr. 3:2
1 střep z boku, slepený s
číslem 111/74 (číslo na stře-
pu bylo podle stop odloupnutí
lakového překrytí čísla troj-
místné a končilo poškozenou
šlo tedy zjevně o
nulou
číslo 110/74); obr. 2:3"	cs	(125, 34)	(1163, 34)	(1163, 1232)	(125, 1232)
image	Přír		(128, 194)	(190, 195)	(190, 213)	(128, 212)
image	.		(192, 194)	(201, 194)	(201, 212)	(192, 212)
image	Číslo		(248, 187)	(323, 189)	(322, 212)	(247, 210)
image	Sonda		(352, 190)	(427, 192)	(426, 215)	(351, 213)
image	číslo		(131, 217)	(205, 218)	(205, 237)	(131, 236)
image	sáčku		(251, 220)	(322, 220)	(322, 237)	(251, 237)
image	/		(129, 339)	(144, 339)	(144, 358)	(129, 358)
image	74-110		(145, 339)	(235, 339)	(235, 358)	(145, 358)
image	110		(263, 339)	(309, 339)	(309, 358)	(263, 358)
