IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"7
2
5
9
3
6
8
10
c.
мед.
Obr. 9
L 100/74
82.006
Sonda 2c (1974), polozemnice (??) II z doby po r. 995,
nálezová situace 100/74. 1 - 10 výběr libické keramiky.
Správné postavení střepu 2 ukazuje šipka se základnou
vyznačující vodorovnou rovinu. Foto V. Jil ková."	cs	(197, 23)	(1111, 23)	(1111, 1583)	(197, 1583)
image	7		(198, 759)	(213, 760)	(212, 776)	(197, 776)
image	2		(486, 334)	(503, 335)	(501, 353)	(485, 352)
image	5		(509, 529)	(525, 529)	(524, 548)	(508, 548)
image	9		(556, 1171)	(576, 1171)	(576, 1195)	(556, 1195)
image	3		(721, 313)	(737, 313)	(737, 332)	(721, 332)
image	6		(882, 555)	(895, 555)	(895, 573)	(882, 573)
image	8		(872, 858)	(889, 859)	(888, 877)	(871, 876)
image	10		(862, 1171)	(885, 1171)	(885, 1188)	(862, 1188)
image	c		(870, 1356)	(887, 1356)	(887, 1377)	(870, 1377)
image	.		(886, 1356)	(894, 1356)	(894, 1377)	(886, 1377)
image	мед		(907, 1354)	(944, 1357)	(941, 1397)	(904, 1395)
image	.		(951, 1358)	(964, 1359)	(961, 1399)	(948, 1398)
image	Obr		(1025, 23)	(1067, 25)	(1066, 46)	(1024, 44)
image	.		(1072, 25)	(1082, 25)	(1081, 45)	(1071, 45)
image	9		(1096, 26)	(1111, 27)	(1110, 47)	(1095, 46)
image	L		(982, 1292)	(1001, 1292)	(1001, 1321)	(982, 1321)
image	100/74		(1010, 1292)	(1110, 1292)	(1110, 1321)	(1010, 1321)
image	82.006		(974, 1354)	(1065, 1355)	(1065, 1380)	(974, 1379)
image	Sonda		(218, 1481)	(295, 1481)	(295, 1508)	(218, 1508)
image	2c		(308, 1481)	(335, 1481)	(335, 1508)	(308, 1508)
image	(		(355, 1481)	(367, 1481)	(367, 1508)	(355, 1508)
image	1974		(367, 1481)	(428, 1481)	(428, 1508)	(367, 1508)
image	)		(430, 1481)	(439, 1481)	(439, 1508)	(430, 1508)
image	,		(448, 1481)	(454, 1481)	(454, 1508)	(448, 1508)
image	polozemnice		(472, 1481)	(634, 1481)	(634, 1508)	(472, 1508)
image	(		(652, 1481)	(662, 1481)	(662, 1508)	(652, 1508)
image	??		(665, 1481)	(693, 1481)	(693, 1508)	(665, 1508)
image	)		(695, 1481)	(704, 1481)	(704, 1508)	(695, 1508)
image	II		(722, 1481)	(751, 1481)	(751, 1508)	(722, 1508)
image	z		(767, 1481)	(780, 1481)	(780, 1508)	(767, 1508)
image	doby		(796, 1481)	(855, 1481)	(855, 1508)	(796, 1508)
image	po		(870, 1481)	(899, 1481)	(899, 1508)	(870, 1508)
image	r		(913, 1481)	(929, 1481)	(929, 1508)	(913, 1508)
image	.		(932, 1481)	(941, 1481)	(941, 1508)	(932, 1508)
image	995		(959, 1481)	(1003, 1481)	(1003, 1508)	(959, 1508)
image	,		(1007, 1481)	(1013, 1481)	(1013, 1508)	(1007, 1508)
image	nálezová		(219, 1505)	(339, 1505)	(339, 1530)	(219, 1530)
image	situace		(354, 1505)	(456, 1505)	(456, 1530)	(354, 1530)
image	100/74		(472, 1505)	(560, 1505)	(560, 1530)	(472, 1530)
image	.		(564, 1505)	(571, 1505)	(571, 1530)	(564, 1530)
image	1		(605, 1505)	(618, 1505)	(618, 1530)	(605, 1530)
image	-		(635, 1505)	(649, 1505)	(649, 1530)	(635, 1530)
image	10		(663, 1505)	(692, 1505)	(692, 1530)	(663, 1530)
image	výběr		(707, 1505)	(780, 1505)	(780, 1530)	(707, 1530)
image	libické		(796, 1505)	(897, 1505)	(897, 1530)	(796, 1530)
image	keramiky		(914, 1505)	(1032, 1505)	(1032, 1530)	(914, 1530)
image	.		(1035, 1505)	(1044, 1505)	(1044, 1530)	(1035, 1530)
image	Správné		(219, 1533)	(321, 1532)	(321, 1557)	(219, 1558)
image	postavení		(337, 1532)	(469, 1531)	(469, 1556)	(337, 1557)
image	střepu		(487, 1532)	(574, 1531)	(574, 1555)	(487, 1556)
image	2		(589, 1531)	(602, 1531)	(602, 1555)	(589, 1555)
image	ukazuje		(618, 1531)	(721, 1530)	(721, 1555)	(618, 1556)
image	šipka		(737, 1530)	(810, 1530)	(810, 1554)	(737, 1554)
image	se		(827, 1530)	(852, 1530)	(852, 1554)	(827, 1554)
image	základnou		(870, 1529)	(1002, 1528)	(1002, 1553)	(870, 1554)
image	vyznačující		(219, 1557)	(381, 1555)	(381, 1581)	(219, 1583)
image	vodorovnou		(396, 1555)	(544, 1554)	(544, 1579)	(396, 1581)
image	rovinu		(560, 1554)	(647, 1553)	(647, 1578)	(560, 1579)
image	.		(652, 1553)	(658, 1553)	(658, 1578)	(652, 1578)
image	Foto		(676, 1552)	(737, 1551)	(737, 1577)	(676, 1578)
image	V.		(754, 1552)	(774, 1552)	(774, 1577)	(754, 1577)
image	Jil		(783, 1551)	(822, 1551)	(822, 1577)	(783, 1577)
image	ková		(828, 1551)	(896, 1550)	(896, 1575)	(828, 1576)
image	.		(896, 1551)	(904, 1551)	(904, 1576)	(896, 1576)
