IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"2
1
Obr.
č.neg.AÚ
81 995
č.neg.AÚ
81 993
Sonda 2b (1974). Keramika libické provenience: tzv. keramika
slavníkovské fáze z 10. století. 1-sonda 2b, vrstva 3,
(72/74); 2- sonda 2b, vrstva 3 (59/74). Foto: V. Jilková.
34"	cs	(179, 26)	(1121, 26)	(1121, 1534)	(179, 1534)
image	2		(892, 1209)	(909, 1209)	(909, 1227)	(892, 1227)
image	1		(912, 332)	(931, 332)	(931, 350)	(912, 350)
image	Obr		(1008, 26)	(1053, 27)	(1052, 45)	(1007, 44)
image	.		(1055, 28)	(1067, 28)	(1066, 45)	(1054, 45)
image	č.neg.AÚ		(914, 363)	(1032, 361)	(1032, 390)	(914, 392)
image	81		(916, 393)	(943, 394)	(942, 412)	(916, 411)
image	995		(957, 393)	(1002, 394)	(1001, 413)	(956, 412)
image	č.neg.AÚ		(894, 1243)	(1011, 1241)	(1011, 1266)	(894, 1268)
image	81		(895, 1270)	(921, 1271)	(921, 1289)	(895, 1288)
image	993		(938, 1270)	(984, 1271)	(984, 1290)	(938, 1289)
image	Sonda		(180, 1450)	(257, 1451)	(257, 1477)	(180, 1476)
image	2b		(272, 1451)	(301, 1451)	(301, 1477)	(272, 1477)
image	(		(319, 1452)	(329, 1452)	(329, 1477)	(319, 1477)
image	1974		(331, 1452)	(388, 1453)	(388, 1479)	(331, 1478)
image	)		(393, 1453)	(402, 1453)	(402, 1478)	(393, 1478)
image	.		(409, 1453)	(415, 1453)	(415, 1478)	(409, 1478)
image	Keramika		(433, 1453)	(552, 1454)	(552, 1480)	(433, 1479)
image	libické		(568, 1454)	(670, 1455)	(670, 1481)	(568, 1480)
image	provenience		(687, 1455)	(846, 1457)	(846, 1483)	(687, 1481)
image	:		(853, 1457)	(859, 1457)	(859, 1482)	(853, 1482)
image	tzv		(879, 1458)	(920, 1458)	(920, 1483)	(879, 1483)
image	.		(925, 1458)	(932, 1458)	(932, 1483)	(925, 1483)
image	keramika		(950, 1458)	(1070, 1459)	(1070, 1485)	(950, 1484)
image	slavníkovské		(183, 1476)	(361, 1478)	(361, 1503)	(183, 1501)
image	fáze		(374, 1478)	(433, 1479)	(433, 1504)	(374, 1503)
image	z		(451, 1480)	(463, 1480)	(463, 1504)	(451, 1504)
image	10.		(479, 1480)	(519, 1480)	(519, 1504)	(479, 1504)
image	století		(523, 1480)	(624, 1481)	(624, 1506)	(523, 1505)
image	.		(629, 1482)	(637, 1482)	(637, 1506)	(629, 1506)
image	1		(670, 1482)	(685, 1482)	(685, 1506)	(670, 1506)
image	-		(700, 1483)	(715, 1483)	(715, 1507)	(700, 1507)
image	sonda		(731, 1483)	(804, 1484)	(804, 1508)	(731, 1507)
image	2b		(819, 1484)	(849, 1484)	(849, 1508)	(819, 1508)
image	,		(852, 1484)	(858, 1484)	(858, 1508)	(852, 1508)
image	vrstva		(877, 1484)	(967, 1485)	(967, 1510)	(877, 1509)
image	3		(982, 1486)	(997, 1486)	(997, 1510)	(982, 1510)
image	,		(1008, 1486)	(1018, 1486)	(1018, 1510)	(1008, 1510)
image	(		(184, 1501)	(196, 1501)	(196, 1525)	(184, 1525)
image	72/74		(197, 1500)	(271, 1501)	(271, 1526)	(197, 1525)
image	)		(273, 1501)	(285, 1501)	(285, 1525)	(273, 1525)
image	;		(288, 1501)	(299, 1501)	(299, 1525)	(288, 1525)
image	2-		(328, 1502)	(377, 1502)	(377, 1526)	(328, 1526)
image	sonda		(390, 1502)	(465, 1503)	(465, 1528)	(390, 1527)
image	2b		(479, 1503)	(509, 1503)	(509, 1527)	(479, 1527)
image	,		(513, 1503)	(519, 1503)	(519, 1527)	(513, 1527)
image	vrstva		(537, 1503)	(626, 1504)	(626, 1529)	(537, 1528)
image	3		(642, 1505)	(656, 1505)	(656, 1529)	(642, 1529)
image	(		(673, 1505)	(682, 1505)	(682, 1529)	(673, 1529)
image	59/74		(685, 1504)	(757, 1505)	(757, 1530)	(685, 1529)
image	)		(760, 1506)	(770, 1506)	(770, 1530)	(760, 1530)
image	.		(776, 1506)	(786, 1506)	(786, 1530)	(776, 1530)
image	Foto		(809, 1506)	(857, 1506)	(857, 1530)	(809, 1530)
image	:		(861, 1506)	(869, 1506)	(869, 1530)	(861, 1530)
image	V.		(891, 1507)	(909, 1507)	(909, 1531)	(891, 1531)
image	Jilková		(918, 1507)	(1016, 1508)	(1016, 1532)	(918, 1531)
image	.		(1019, 1508)	(1029, 1508)	(1029, 1532)	(1019, 1532)
image	34		(1094, 29)	(1121, 29)	(1121, 47)	(1094, 47)
