IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"5
www
2.
e
3
4
мед.
Obr. 7
L 106/74
Au $2.010
Sonda 2c (1974), polozemnice (?) I z doby po r. 995,
nálezová situace 106/74. 1 - 6 výběr libické keramiky.
Foto V. Jilková."	cs	(216, 43)	(1114, 43)	(1114, 1541)	(216, 1541)
image	5		(286, 1131)	(304, 1131)	(304, 1153)	(286, 1153)
image	www		(380, 999)	(486, 1002)	(484, 1051)	(379, 1048)
image	2		(548, 313)	(566, 315)	(564, 335)	(546, 333)
image	.		(560, 314)	(572, 315)	(570, 335)	(558, 334)
image	e		(831, 1360)	(848, 1361)	(847, 1380)	(830, 1379)
image	3		(909, 385)	(924, 385)	(924, 403)	(909, 403)
image	4		(917, 571)	(934, 571)	(934, 595)	(917, 595)
image	мед		(863, 1356)	(900, 1359)	(897, 1400)	(860, 1397)
image	.		(907, 1360)	(920, 1361)	(917, 1401)	(904, 1400)
image	Obr		(1004, 44)	(1045, 45)	(1045, 63)	(1004, 62)
image	.		(1052, 44)	(1060, 44)	(1060, 62)	(1052, 62)
image	7		(1077, 45)	(1091, 45)	(1091, 63)	(1077, 63)
image	L		(978, 1272)	(997, 1271)	(998, 1300)	(979, 1301)
image	106/74		(1006, 1270)	(1113, 1265)	(1114, 1294)	(1007, 1299)
image	Au		(934, 1355)	(977, 1356)	(976, 1381)	(933, 1380)
image	$		(990, 1357)	(1007, 1357)	(1006, 1381)	(989, 1381)
image	2.010		(1007, 1357)	(1082, 1359)	(1081, 1384)	(1006, 1382)
image	Sonda		(216, 1464)	(291, 1465)	(291, 1492)	(216, 1491)
image	2c		(305, 1465)	(333, 1465)	(333, 1491)	(305, 1491)
image	(		(353, 1466)	(363, 1466)	(363, 1492)	(353, 1492)
image	1974		(364, 1466)	(424, 1467)	(424, 1493)	(364, 1492)
image	)		(427, 1466)	(435, 1466)	(435, 1492)	(427, 1492)
image	,		(444, 1466)	(450, 1466)	(450, 1492)	(444, 1492)
image	polozemnice		(469, 1466)	(629, 1467)	(629, 1494)	(469, 1493)
image	(		(648, 1468)	(658, 1468)	(658, 1494)	(648, 1494)
image	?		(662, 1468)	(674, 1468)	(674, 1494)	(662, 1494)
image	)		(678, 1468)	(687, 1468)	(687, 1494)	(678, 1494)
image	I		(706, 1469)	(720, 1469)	(720, 1495)	(706, 1495)
image	z		(736, 1469)	(748, 1469)	(748, 1495)	(736, 1495)
image	doby		(764, 1469)	(820, 1469)	(820, 1495)	(764, 1495)
image	po		(838, 1470)	(866, 1470)	(866, 1496)	(838, 1496)
image	r		(881, 1470)	(896, 1470)	(896, 1496)	(881, 1496)
image	.		(900, 1470)	(908, 1470)	(908, 1496)	(900, 1496)
image	995		(927, 1470)	(971, 1470)	(971, 1497)	(927, 1497)
image	,		(972, 1471)	(983, 1471)	(983, 1497)	(972, 1497)
image	nálezová		(216, 1489)	(335, 1490)	(335, 1517)	(216, 1516)
image	situace		(350, 1490)	(452, 1491)	(452, 1518)	(350, 1517)
image	106/74		(468, 1491)	(557, 1492)	(557, 1519)	(468, 1518)
image	.		(560, 1492)	(567, 1492)	(567, 1518)	(560, 1518)
image	1		(586, 1492)	(600, 1492)	(600, 1518)	(586, 1518)
image	-		(616, 1492)	(631, 1492)	(631, 1518)	(616, 1518)
image	6		(646, 1493)	(658, 1493)	(658, 1519)	(646, 1519)
image	výběr		(674, 1493)	(748, 1494)	(748, 1520)	(674, 1519)
image	libické		(764, 1493)	(865, 1494)	(865, 1521)	(764, 1520)
image	keramiky		(882, 1494)	(999, 1495)	(999, 1522)	(882, 1521)
image	.		(1002, 1495)	(1011, 1495)	(1011, 1521)	(1002, 1521)
image	Foto		(218, 1517)	(276, 1516)	(276, 1539)	(218, 1540)
image	V.		(293, 1517)	(317, 1517)	(317, 1539)	(293, 1539)
image	Jilková		(323, 1516)	(436, 1515)	(436, 1538)	(323, 1539)
image	.		(437, 1515)	(445, 1515)	(445, 1537)	(437, 1537)
