IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"1
Obr. 36
č.neg.AU
81 991
Sonda 2b (1974). 1 - sonda 2b, destrukce vnitřní hradební
zdi (64/74). Foto: V. Jilková."	cs	(199, 48)	(1105, 48)	(1105, 1485)	(199, 1485)
image	1		(895, 1057)	(912, 1057)	(912, 1075)	(895, 1075)
image	Obr		(1001, 49)	(1042, 48)	(1042, 67)	(1001, 68)
image	.		(1046, 49)	(1055, 49)	(1055, 67)	(1046, 67)
image	36		(1078, 48)	(1105, 48)	(1105, 66)	(1078, 66)
image	č.neg.AU		(896, 1089)	(1013, 1088)	(1013, 1113)	(896, 1114)
image	81		(898, 1117)	(924, 1117)	(924, 1135)	(898, 1135)
image	991		(940, 1117)	(984, 1118)	(984, 1137)	(940, 1136)
image	Sonda		(199, 1434)	(275, 1434)	(275, 1460)	(199, 1460)
image	2b		(289, 1434)	(319, 1434)	(319, 1460)	(289, 1460)
image	(		(337, 1434)	(347, 1434)	(347, 1460)	(337, 1460)
image	1974		(348, 1434)	(406, 1434)	(406, 1461)	(348, 1461)
image	)		(409, 1435)	(418, 1435)	(418, 1461)	(409, 1461)
image	.		(426, 1435)	(433, 1435)	(433, 1461)	(426, 1461)
image	1		(467, 1435)	(480, 1435)	(480, 1461)	(467, 1461)
image	-		(498, 1435)	(514, 1435)	(514, 1461)	(498, 1461)
image	sonda		(528, 1435)	(599, 1435)	(599, 1462)	(528, 1462)
image	2b		(615, 1436)	(643, 1436)	(643, 1462)	(615, 1462)
image	,		(648, 1436)	(654, 1436)	(654, 1462)	(648, 1462)
image	destrukce		(675, 1436)	(805, 1437)	(805, 1464)	(675, 1463)
image	vnitřní		(821, 1436)	(924, 1437)	(924, 1464)	(821, 1463)
image	hradební		(939, 1437)	(1055, 1438)	(1055, 1465)	(939, 1464)
image	zdi		(202, 1458)	(243, 1458)	(243, 1481)	(202, 1481)
image	(		(263, 1458)	(272, 1458)	(272, 1481)	(263, 1481)
image	64/74		(274, 1458)	(347, 1458)	(347, 1481)	(274, 1481)
image	)		(351, 1458)	(362, 1458)	(362, 1481)	(351, 1481)
image	.		(365, 1458)	(375, 1458)	(375, 1481)	(365, 1481)
image	Foto		(402, 1458)	(447, 1458)	(447, 1482)	(402, 1482)
image	:		(454, 1459)	(462, 1459)	(462, 1482)	(454, 1482)
image	V.		(482, 1459)	(502, 1459)	(502, 1482)	(482, 1482)
image	Jilková		(507, 1459)	(597, 1459)	(597, 1482)	(507, 1482)
image	.		(596, 1459)	(603, 1459)	(603, 1482)	(596, 1482)
