IMAGE_NAME	DESCRIPTION	LANGUAGE	BBOX_1	BBOX_2	BBOX_3	BBOX_4
image	"47
č. neg.
51 147
Tab, 24
Sonda 2b (1974). Část základu jižní podezdívky budovy oriento-
vané V-Z a vyzděného kanálku v interiéru budovy. Pohled od JZ.
Foto J. Justova.
48
č. neg.
51 148
Sonda 2b (1974). Část jižní podezdívky budovy orientované V-Z
a vyzděného kanálku v interiéru budovy. Pohled od S. Foto J. Justova."	cs	(160, 44)	(1166, 44)	(1166, 1435)	(160, 1435)
image	47		(1003, 520)	(1037, 521)	(1036, 542)	(1002, 541)
image	č		(948, 556)	(961, 557)	(960, 575)	(947, 574)
image	.		(966, 557)	(975, 558)	(974, 576)	(965, 575)
image	neg		(993, 558)	(1036, 561)	(1035, 579)	(992, 576)
image	.		(1038, 561)	(1046, 562)	(1045, 579)	(1037, 579)
image	51		(946, 580)	(978, 581)	(978, 601)	(946, 600)
image	147		(991, 580)	(1034, 581)	(1034, 602)	(991, 601)
image	Tab		(1071, 44)	(1123, 46)	(1122, 70)	(1070, 68)
image	,		(1124, 46)	(1131, 46)	(1130, 69)	(1123, 69)
image	24		(1139, 47)	(1166, 48)	(1165, 71)	(1138, 70)
image	Sonda		(161, 672)	(237, 672)	(237, 698)	(161, 698)
image	2b		(252, 672)	(281, 672)	(281, 698)	(252, 698)
image	(		(297, 672)	(308, 672)	(308, 698)	(297, 698)
image	1974		(311, 672)	(366, 672)	(366, 698)	(311, 698)
image	)		(371, 672)	(380, 672)	(380, 698)	(371, 698)
image	.		(388, 673)	(395, 673)	(395, 699)	(388, 699)
image	Část		(413, 673)	(471, 673)	(471, 699)	(413, 699)
image	základu		(491, 673)	(591, 673)	(591, 699)	(491, 699)
image	jižní		(608, 674)	(680, 674)	(680, 700)	(608, 700)
image	podezdívky		(696, 674)	(843, 675)	(843, 701)	(696, 700)
image	budovy		(858, 675)	(947, 675)	(947, 701)	(858, 701)
image	oriento		(963, 675)	(1065, 675)	(1065, 702)	(963, 702)
image	vané		(160, 698)	(221, 698)	(221, 725)	(160, 725)
image	V		(235, 698)	(252, 698)	(252, 725)	(235, 725)
image	-		(252, 698)	(264, 698)	(264, 725)	(252, 725)
